Ros wall_time;Angle Actuator 1 (deg);Angle Actuator 2 (deg);Angle Actuator 3 (deg);Angle Actuator 4 (deg);Angle Actuator 5 (deg);Angle Actuator 6 (deg);Angle Actuator 7 (deg)
1557073556561576222;-1269.65;237.273;1551.6;99.8194;-1122.7;204.398;165.852
1557073556581361622;-1269.65;237.273;1551.6;99.8194;-1122.7;204.398;165.852
1557073556601430477;-1269.75;237.438;1551.13;99.711;-1121.76;204.055;164.797
1557073556621413612;-1269.75;237.438;1551.13;99.711;-1121.76;204.055;164.797
1557073556641549045;-1269.75;237.438;1551.13;99.711;-1121.76;204.055;164.797
1557073556661589894;-1269.75;237.438;1551.13;99.711;-1121.76;204.055;164.797
1557073556681358302;-1269.75;237.438;1551.13;99.711;-1121.76;204.055;164.797
1557073556701427628;-1269.86;237.574;1550.61;99.5947;-1120.74;203.682;163.702
1557073556721497139;-1269.86;237.574;1550.61;99.5947;-1120.74;203.682;163.702
1557073556741573782;-1269.86;237.574;1550.61;99.5947;-1120.74;203.682;163.702
1557073556761577353;-1269.86;237.574;1550.61;99.5947;-1120.74;203.682;163.702
1557073556781355292;-1269.86;237.574;1550.61;99.5947;-1120.74;203.682;163.702
1557073556801503256;-1269.97;237.699;1550.06;99.5016;-1119.58;203.305;162.458
1557073556821421987;-1269.97;237.699;1550.06;99.5016;-1119.58;203.305;162.458
1557073556841571772;-1269.97;237.699;1550.06;99.5016;-1119.58;203.305;162.458
1557073556861573448;-1269.97;237.699;1550.06;99.5016;-1119.58;203.305;162.458
1557073556881360172;-1269.97;237.699;1550.06;99.5016;-1119.58;203.305;162.458
1557073556901424643;-1270.08;237.787;1549.46;99.4048;-1118.25;202.948;161.088
1557073556921499674;-1270.08;237.787;1549.46;99.4048;-1118.25;202.948;161.088
1557073556941573946;-1270.08;237.787;1549.46;99.4048;-1118.25;202.948;161.088
1557073556961573066;-1270.08;237.787;1549.46;99.4048;-1118.25;202.948;161.088
1557073556981357258;-1270.08;237.787;1549.46;99.4048;-1118.25;202.948;161.088
1557073557001363628;-1270.2;237.828;1548.82;99.3199;-1116.73;202.499;159.569
1557073557021502401;-1270.2;237.828;1548.82;99.3199;-1116.73;202.499;159.569
1557073557041576559;-1270.2;237.828;1548.82;99.3199;-1116.73;202.499;159.569
1557073557061581026;-1270.2;237.828;1548.82;99.3199;-1116.73;202.499;159.569
1557073557081371201;-1270.2;237.828;1548.82;99.3199;-1116.73;202.499;159.569
1557073557101412743;-1270.33;237.829;1548.09;99.2358;-1114.99;202.06;157.886
1557073557121440245;-1270.33;237.829;1548.09;99.2358;-1114.99;202.06;157.886
1557073557141583749;-1270.33;237.829;1548.09;99.2358;-1114.99;202.06;157.886
1557073557161590875;-1270.33;237.829;1548.09;99.2358;-1114.99;202.06;157.886
1557073557181361533;-1270.33;237.829;1548.09;99.2358;-1114.99;202.06;157.886
1557073557201423144;-1270.46;237.824;1547.32;99.1687;-1112.99;201.614;155.962
1557073557221425390;-1270.46;237.824;1547.32;99.1687;-1112.99;201.614;155.962
1557073557241584730;-1270.46;237.824;1547.32;99.1687;-1112.99;201.614;155.962
1557073557261586975;-1270.46;237.824;1547.32;99.1687;-1112.99;201.614;155.962
1557073557281407199;-1270.46;237.824;1547.32;99.1687;-1112.99;201.614;155.962
1557073557301510099;-1270.6;237.776;1546.45;99.0995;-1110.61;201.127;153.751
1557073557321432454;-1270.6;237.776;1546.45;99.0995;-1110.61;201.127;153.751
1557073557341575601;-1270.6;237.776;1546.45;99.0995;-1110.61;201.127;153.751
1557073557361579640;-1270.6;237.776;1546.45;99.0995;-1110.61;201.127;153.751
1557073557381355980;-1270.6;237.776;1546.45;99.0995;-1110.61;201.127;153.751
1557073557401500512;-1270.73;237.641;1545.48;99.0402;-1107.96;200.658;151.278
1557073557421421340;-1270.73;237.641;1545.48;99.0402;-1107.96;200.658;151.278
1557073557441575525;-1270.73;237.641;1545.48;99.0402;-1107.96;200.658;151.278
1557073557461573647;-1270.73;237.641;1545.48;99.0402;-1107.96;200.658;151.278
1557073557481355787;-1270.73;237.641;1545.48;99.0402;-1107.96;200.658;151.278
1557073557501356449;-1270.95;237.336;1544.49;98.6861;-1105.21;199.892;148.976
1557073557521417413;-1270.95;237.336;1544.49;98.6861;-1105.21;199.892;148.976
1557073557541574771;-1270.95;237.336;1544.49;98.6861;-1105.21;199.892;148.976
1557073557561577942;-1270.95;237.336;1544.49;98.6861;-1105.21;199.892;148.976
1557073557581363073;-1270.95;237.336;1544.49;98.6861;-1105.21;199.892;148.976
1557073557601359261;-1271.29;236.817;1543.52;97.904;-1102.4;198.843;146.796
1557073557621442649;-1271.29;236.817;1543.52;97.904;-1102.4;198.843;146.796
1557073557641576273;-1271.29;236.817;1543.52;97.904;-1102.4;198.843;146.796
1557073557661583553;-1271.29;236.817;1543.52;97.904;-1102.4;198.843;146.796
1557073557681358512;-1271.29;236.817;1543.52;97.904;-1102.4;198.843;146.796
1557073557701511288;-1271.63;236.304;1542.62;97.0761;-1099.6;197.847;144.569
1557073557721500994;-1271.63;236.304;1542.62;97.0761;-1099.6;197.847;144.569
1557073557741579787;-1271.63;236.304;1542.62;97.0761;-1099.6;197.847;144.569
1557073557761576520;-1271.63;236.304;1542.62;97.0761;-1099.6;197.847;144.569
1557073557781354812;-1271.63;236.304;1542.62;97.0761;-1099.6;197.847;144.569
1557073557801511155;-1271.93;235.829;1541.78;96.2361;-1096.79;196.894;142.274
1557073557821438782;-1271.93;235.829;1541.78;96.2361;-1096.79;196.894;142.274
1557073557841575496;-1271.93;235.829;1541.78;96.2361;-1096.79;196.894;142.274
1557073557861551312;-1271.93;235.829;1541.78;96.2361;-1096.79;196.894;142.274
1557073557881418862;-1271.93;235.829;1541.78;96.2361;-1096.79;196.894;142.274
1557073557901410257;-1272.2;235.401;1541;95.4168;-1094.24;196.104;140.151
1557073557921428578;-1272.2;235.401;1541;95.4168;-1094.24;196.104;140.151
1557073557941585913;-1272.2;235.401;1541;95.4168;-1094.24;196.104;140.151
1557073557961573730;-1272.2;235.401;1541;95.4168;-1094.24;196.104;140.151
1557073557981407186;-1272.2;235.401;1541;95.4168;-1094.24;196.104;140.151
1557073558001432996;-1272.2;235.401;1541;95.4168;-1094.24;196.104;140.151
1557073558021508323;-1272.46;235.01;1540.29;94.6064;-1091.17;195.189;137.502
1557073558041574369;-1272.46;235.01;1540.29;94.6064;-1091.17;195.189;137.502
1557073558061584897;-1272.46;235.01;1540.29;94.6064;-1091.17;195.189;137.502
1557073558081407582;-1272.46;235.01;1540.29;94.6064;-1091.17;195.189;137.502
1557073558101422480;-1272.69;234.654;1539.65;93.7755;-1088.36;194.36;135.05
1557073558121438813;-1272.69;234.654;1539.65;93.7755;-1088.36;194.36;135.05
1557073558141582413;-1272.69;234.654;1539.65;93.7755;-1088.36;194.36;135.05
1557073558161592993;-1272.69;234.654;1539.65;93.7755;-1088.36;194.36;135.05
1557073558181356335;-1272.69;234.654;1539.65;93.7755;-1088.36;194.36;135.05
1557073558201356831;-1272.9;234.338;1539.04;92.9672;-1085.53;193.597;132.773
1557073558221429304;-1272.9;234.338;1539.04;92.9672;-1085.53;193.597;132.773
1557073558241575657;-1272.9;234.338;1539.04;92.9672;-1085.53;193.597;132.773
1557073558261575863;-1272.9;234.338;1539.04;92.9672;-1085.53;193.597;132.773
1557073558281355273;-1272.9;234.338;1539.04;92.9672;-1085.53;193.597;132.773
1557073558301404016;-1273.08;234.059;1538.51;92.1749;-1082.73;192.849;129.976
1557073558321506255;-1273.08;234.059;1538.51;92.1749;-1082.73;192.849;129.976
1557073558341584014;-1273.08;234.059;1538.51;92.1749;-1082.73;192.849;129.976
1557073558361581177;-1273.08;234.059;1538.51;92.1749;-1082.73;192.849;129.976
1557073558381400676;-1273.08;234.059;1538.51;92.1749;-1082.73;192.849;129.976
1557073558401415647;-1273.24;233.838;1538.02;91.3865;-1079.92;192.175;127.352
1557073558421436402;-1273.24;233.838;1538.02;91.3865;-1079.92;192.175;127.352
1557073558441573402;-1273.24;233.838;1538.02;91.3865;-1079.92;192.175;127.352
1557073558461586004;-1273.24;233.838;1538.02;91.3865;-1079.92;192.175;127.352
1557073558481405761;-1273.24;233.838;1538.02;91.3865;-1079.92;192.175;127.352
1557073558501354513;-1273.4;233.63;1537.59;90.6053;-1077.15;191.488;124.751
1557073558521411031;-1273.4;233.63;1537.59;90.6053;-1077.15;191.488;124.751
1557073558541574306;-1273.4;233.63;1537.59;90.6053;-1077.15;191.488;124.751
1557073558561574303;-1273.4;233.63;1537.59;90.6053;-1077.15;191.488;124.751
1557073558581410864;-1273.4;233.63;1537.59;90.6053;-1077.15;191.488;124.751
1557073558601353620;-1273.54;233.478;1537.2;89.8327;-1074.34;190.846;122.314
1557073558621435852;-1273.54;233.478;1537.2;89.8327;-1074.34;190.846;122.314
1557073558641572208;-1273.54;233.478;1537.2;89.8327;-1074.34;190.846;122.314
1557073558661574212;-1273.54;233.478;1537.2;89.8327;-1074.34;190.846;122.314
1557073558681366814;-1273.54;233.478;1537.2;89.8327;-1074.34;190.846;122.314
1557073558701417515;-1273.54;233.478;1537.2;89.8327;-1074.34;190.846;122.314
1557073558721511568;-1273.66;233.354;1536.86;89.055;-1071.56;190.219;119.336
1557073558741575485;-1273.66;233.354;1536.86;89.055;-1071.56;190.219;119.336
1557073558761575307;-1273.66;233.354;1536.86;89.055;-1071.56;190.219;119.336
1557073558781363506;-1273.66;233.354;1536.86;89.055;-1071.56;190.219;119.336
1557073558801437263;-1273.76;233.266;1536.57;88.2999;-1068.78;189.594;116.593
1557073558821403836;-1273.76;233.266;1536.57;88.2999;-1068.78;189.594;116.593
1557073558841574101;-1273.76;233.266;1536.57;88.2999;-1068.78;189.594;116.593
1557073558861579674;-1273.76;233.266;1536.57;88.2999;-1068.78;189.594;116.593
1557073558881360542;-1273.76;233.266;1536.57;88.2999;-1068.78;189.594;116.593
1557073558901396468;-1273.85;233.226;1536.32;87.5411;-1066;189.044;114.112
1557073558921410835;-1273.85;233.226;1536.32;87.5411;-1066;189.044;114.112
1557073558941573249;-1273.85;233.226;1536.32;87.5411;-1066;189.044;114.112
1557073558961578126;-1273.85;233.226;1536.32;87.5411;-1066;189.044;114.112
1557073558981402339;-1273.85;233.226;1536.32;87.5411;-1066;189.044;114.112
1557073559001425644;-1273.93;233.221;1536.11;86.7861;-1063.25;188.386;111.017
1557073559021427942;-1273.93;233.221;1536.11;86.7861;-1063.25;188.386;111.017
1557073559041576195;-1273.93;233.221;1536.11;86.7861;-1063.25;188.386;111.017
1557073559061574564;-1273.93;233.221;1536.11;86.7861;-1063.25;188.386;111.017
1557073559081355892;-1273.93;233.221;1536.11;86.7861;-1063.25;188.386;111.017
1557073559101416665;-1274;233.224;1535.94;86.0492;-1060.5;187.79;108.201
1557073559121508329;-1274;233.224;1535.94;86.0492;-1060.5;187.79;108.201
1557073559141587128;-1274;233.224;1535.94;86.0492;-1060.5;187.79;108.201
1557073559161583420;-1274;233.224;1535.94;86.0492;-1060.5;187.79;108.201
1557073559181363105;-1274;233.224;1535.94;86.0492;-1060.5;187.79;108.201
1557073559201506803;-1274.06;233.246;1535.82;85.321;-1057.74;187.193;105.337
1557073559221429454;-1274.06;233.246;1535.82;85.321;-1057.74;187.193;105.337
1557073559241585406;-1274.06;233.246;1535.82;85.321;-1057.74;187.193;105.337
1557073559261582064;-1274.06;233.246;1535.82;85.321;-1057.74;187.193;105.337
1557073559281354747;-1274.06;233.246;1535.82;85.321;-1057.74;187.193;105.337
1557073559301362271;-1274.11;233.338;1535.76;84.5831;-1054.99;186.579;102.437
1557073559321411054;-1274.11;233.338;1535.76;84.5831;-1054.99;186.579;102.437
1557073559341573984;-1274.11;233.338;1535.76;84.5831;-1054.99;186.579;102.437
1557073559361492435;-1274.11;233.338;1535.76;84.5831;-1054.99;186.579;102.437
1557073559381402146;-1274.11;233.338;1535.76;84.5831;-1054.99;186.579;102.437
1557073559401508998;-1274.12;233.503;1535.74;83.8657;-1052.28;185.994;99.7887
1557073559421411483;-1274.12;233.503;1535.74;83.8657;-1052.28;185.994;99.7887
1557073559441575723;-1274.12;233.503;1535.74;83.8657;-1052.28;185.994;99.7887
1557073559461575030;-1274.12;233.503;1535.74;83.8657;-1052.28;185.994;99.7887
1557073559481399037;-1274.12;233.503;1535.74;83.8657;-1052.28;185.994;99.7887
1557073559501368609;-1274.15;233.708;1535.74;83.1567;-1049.55;185.449;96.8581
1557073559521415794;-1274.15;233.708;1535.74;83.1567;-1049.55;185.449;96.8581
1557073559541572465;-1274.15;233.708;1535.74;83.1567;-1049.55;185.449;96.8581
1557073559561573340;-1274.15;233.708;1535.74;83.1567;-1049.55;185.449;96.8581
1557073559581404318;-1274.15;233.708;1535.74;83.1567;-1049.55;185.449;96.8581
1557073559601371597;-1274.16;233.978;1535.76;82.4474;-1046.86;184.744;93.8973
1557073559621434297;-1274.16;233.978;1535.76;82.4474;-1046.86;184.744;93.8973
1557073559641572977;-1274.16;233.978;1535.76;82.4474;-1046.86;184.744;93.8973
1557073559661563035;-1274.16;233.978;1535.76;82.4474;-1046.86;184.744;93.8973
1557073559681361147;-1274.16;233.978;1535.76;82.4474;-1046.86;184.744;93.8973
1557073559701439306;-1274.16;234.323;1535.83;81.7444;-1044.17;184.077;90.5419
1557073559721423001;-1274.16;234.323;1535.83;81.7444;-1044.17;184.077;90.5419
1557073559741583312;-1274.16;234.323;1535.83;81.7444;-1044.17;184.077;90.5419
1557073559761559793;-1274.16;234.323;1535.83;81.7444;-1044.17;184.077;90.5419
1557073559781364240;-1274.16;234.323;1535.83;81.7444;-1044.17;184.077;90.5419
1557073559801433051;-1274.16;234.74;1535.99;81.0485;-1041.51;183.353;87.4895
1557073559821497118;-1274.16;234.74;1535.99;81.0485;-1041.51;183.353;87.4895
1557073559841575722;-1274.16;234.74;1535.99;81.0485;-1041.51;183.353;87.4895
1557073559861552125;-1274.16;234.74;1535.99;81.0485;-1041.51;183.353;87.4895
1557073559881356449;-1274.16;234.74;1535.99;81.0485;-1041.51;183.353;87.4895
1557073559901518620;-1274.16;235.214;1536.24;80.3402;-1039.03;182.585;84.559
1557073559921439553;-1274.16;235.214;1536.24;80.3402;-1039.03;182.585;84.559
1557073559941578757;-1274.16;235.214;1536.24;80.3402;-1039.03;182.585;84.559
1557073559961551198;-1274.16;235.214;1536.24;80.3402;-1039.03;182.585;84.559
1557073559981365552;-1274.16;235.214;1536.24;80.3402;-1039.03;182.585;84.559
1557073560001391721;-1274.15;235.775;1536.6;79.6587;-1037.21;181.86;82.471
1557073560021414592;-1274.15;235.775;1536.6;79.6587;-1037.21;181.86;82.471
1557073560041574810;-1274.15;235.775;1536.6;79.6587;-1037.21;181.86;82.471
1557073560061547691;-1274.15;235.775;1536.6;79.6587;-1037.21;181.86;82.471
1557073560081366177;-1274.15;235.775;1536.6;79.6587;-1037.21;181.86;82.471
1557073560101432715;-1274.13;236.38;1536.99;78.9987;-1036.25;180.943;80.7412
1557073560121504754;-1274.13;236.38;1536.99;78.9987;-1036.25;180.943;80.7412
1557073560141494249;-1274.13;236.38;1536.99;78.9987;-1036.25;180.943;80.7412
1557073560161542895;-1274.13;236.38;1536.99;78.9987;-1036.25;180.943;80.7412
1557073560181356578;-1274.13;236.38;1536.99;78.9987;-1036.25;180.943;80.7412
1557073560201402885;-1274.08;237.067;1537.44;78.3151;-1036.1;179.989;80.1612
1557073560221409522;-1274.08;237.067;1537.44;78.3151;-1036.1;179.989;80.1612
1557073560241572151;-1274.08;237.067;1537.44;78.3151;-1036.1;179.989;80.1612
1557073560261540202;-1274.08;237.067;1537.44;78.3151;-1036.1;179.989;80.1612
1557073560281361737;-1274.08;237.067;1537.44;78.3151;-1036.1;179.989;80.1612
1557073560301429387;-1274;237.759;1537.89;77.6426;-1036.6;179.07;80.1526
1557073560321500951;-1274;237.759;1537.89;77.6426;-1036.6;179.07;80.1526
1557073560341575236;-1274;237.759;1537.89;77.6426;-1036.6;179.07;80.1526
1557073560361533676;-1274;237.759;1537.89;77.6426;-1036.6;179.07;80.1526
1557073560381359812;-1274;237.759;1537.89;77.6426;-1036.6;179.07;80.1526
1557073560401413291;-1273.9;238.416;1538.27;76.9832;-1037.83;178.2;80.6159
1557073560421507654;-1273.9;238.416;1538.27;76.9832;-1037.83;178.2;80.6159
1557073560441574595;-1273.9;238.416;1538.27;76.9832;-1037.83;178.2;80.6159
1557073560461527694;-1273.9;238.416;1538.27;76.9832;-1037.83;178.2;80.6159
1557073560481357577;-1273.9;238.416;1538.27;76.9832;-1037.83;178.2;80.6159
1557073560501411347;-1273.8;239.037;1538.6;76.3241;-1039.54;177.385;81.6009
1557073560521424091;-1273.8;239.037;1538.6;76.3241;-1039.54;177.385;81.6009
1557073560541585166;-1273.8;239.037;1538.6;76.3241;-1039.54;177.385;81.6009
1557073560561425579;-1273.8;239.037;1538.6;76.3241;-1039.54;177.385;81.6009
1557073560581360392;-1273.8;239.037;1538.6;76.3241;-1039.54;177.385;81.6009
1557073560601396863;-1273.69;239.614;1538.86;75.6741;-1041.57;176.613;83.0933
1557073560621422761;-1273.69;239.614;1538.86;75.6741;-1041.57;176.613;83.0933
1557073560641582822;-1273.69;239.614;1538.86;75.6741;-1041.57;176.613;83.0933
1557073560661412605;-1273.69;239.614;1538.86;75.6741;-1041.57;176.613;83.0933
1557073560681360967;-1273.69;239.614;1538.86;75.6741;-1041.57;176.613;83.0933
1557073560701493946;-1273.58;240.118;1539.05;75.0234;-1043.8;175.858;85.0989
1557073560721429312;-1273.58;240.118;1539.05;75.0234;-1043.8;175.858;85.0989
1557073560741573286;-1273.58;240.118;1539.05;75.0234;-1043.8;175.858;85.0989
1557073560761356888;-1273.58;240.118;1539.05;75.0234;-1043.8;175.858;85.0989
1557073560781358202;-1273.58;240.118;1539.05;75.0234;-1043.8;175.858;85.0989
1557073560801439679;-1273.48;240.555;1539.16;74.3988;-1046.27;175.197;87.1908
1557073560821513834;-1273.48;240.555;1539.16;74.3988;-1046.27;175.197;87.1908
1557073560841575792;-1273.48;240.555;1539.16;74.3988;-1046.27;175.197;87.1908
1557073560861601116;-1273.48;240.555;1539.16;74.3988;-1046.27;175.197;87.1908
1557073560881398596;-1273.48;240.555;1539.16;74.3988;-1046.27;175.197;87.1908
1557073560901505399;-1273.39;240.922;1539.18;73.7597;-1048.63;174.623;89.254
1557073560921432307;-1273.39;240.922;1539.18;73.7597;-1048.63;174.623;89.254
1557073560941573281;-1273.39;240.922;1539.18;73.7597;-1048.63;174.623;89.254
1557073560961572475;-1273.39;240.922;1539.18;73.7597;-1048.63;174.623;89.254
1557073560981393590;-1273.39;240.922;1539.18;73.7597;-1048.63;174.623;89.254
1557073561001422185;-1273.29;241.236;1539.17;73.1303;-1051.5;174.027;91.8367
1557073561021356615;-1273.29;241.236;1539.17;73.1303;-1051.5;174.027;91.8367
1557073561041576699;-1273.29;241.236;1539.17;73.1303;-1051.5;174.027;91.8367
1557073561061575082;-1273.29;241.236;1539.17;73.1303;-1051.5;174.027;91.8367
1557073561081354793;-1273.29;241.236;1539.17;73.1303;-1051.5;174.027;91.8367
1557073561101434707;-1273.2;241.493;1539.14;72.5068;-1054.74;173.355;94.7925
1557073561121433855;-1273.2;241.493;1539.14;72.5068;-1054.74;173.355;94.7925
1557073561141572542;-1273.2;241.493;1539.14;72.5068;-1054.74;173.355;94.7925
1557073561161575099;-1273.2;241.493;1539.14;72.5068;-1054.74;173.355;94.7925
1557073561181352572;-1273.2;241.493;1539.14;72.5068;-1054.74;173.355;94.7925
1557073561201434879;-1273.2;241.493;1539.14;72.5068;-1054.74;173.355;94.7925
1557073561221422955;-1273.11;241.68;1539.03;71.8911;-1057.67;172.832;97.5024
1557073561241578704;-1273.11;241.68;1539.03;71.8911;-1057.67;172.832;97.5024
1557073561261576525;-1273.11;241.68;1539.03;71.8911;-1057.67;172.832;97.5024
1557073561281354198;-1273.11;241.68;1539.03;71.8911;-1057.67;172.832;97.5024
1557073561301438211;-1273.02;241.827;1538.83;71.2709;-1060.56;172.211;100.231
1557073561321434127;-1273.02;241.827;1538.83;71.2709;-1060.56;172.211;100.231
1557073561341570142;-1273.02;241.827;1538.83;71.2709;-1060.56;172.211;100.231
1557073561361574201;-1273.02;241.827;1538.83;71.2709;-1060.56;172.211;100.231
1557073561381348992;-1273.02;241.827;1538.83;71.2709;-1060.56;172.211;100.231
1557073561401361543;-1272.93;241.942;1538.56;70.6619;-1063.44;171.614;102.935
1557073561421418701;-1272.93;241.942;1538.56;70.6619;-1063.44;171.614;102.935
1557073561441569632;-1272.93;241.942;1538.56;70.6619;-1063.44;171.614;102.935
1557073561461575523;-1272.93;241.942;1538.56;70.6619;-1063.44;171.614;102.935
1557073561481366101;-1272.93;241.942;1538.56;70.6619;-1063.44;171.614;102.935
1557073561501422186;-1272.93;241.942;1538.56;70.6619;-1063.44;171.614;102.935
1557073561521405543;-1272.84;241.998;1538.23;70.0625;-1066.32;171.048;105.667
1557073561541574352;-1272.84;241.998;1538.23;70.0625;-1066.32;171.048;105.667
1557073561561571449;-1272.84;241.998;1538.23;70.0625;-1066.32;171.048;105.667
1557073561581402555;-1272.84;241.998;1538.23;70.0625;-1066.32;171.048;105.667
1557073561601424641;-1272.74;242.026;1537.86;69.4622;-1069.15;170.436;108.15
1557073561621451090;-1272.74;242.026;1537.86;69.4622;-1069.15;170.436;108.15
1557073561641565005;-1272.74;242.026;1537.86;69.4622;-1069.15;170.436;108.15
1557073561661574797;-1272.74;242.026;1537.86;69.4622;-1069.15;170.436;108.15
1557073561681417751;-1272.74;242.026;1537.86;69.4622;-1069.15;170.436;108.15
1557073561701529400;-1272.64;242.032;1537.43;68.8691;-1071.98;169.818;111.142
1557073561721499514;-1272.64;242.032;1537.43;68.8691;-1071.98;169.818;111.142
1557073561741566471;-1272.64;242.032;1537.43;68.8691;-1071.98;169.818;111.142
1557073561761580888;-1272.64;242.032;1537.43;68.8691;-1071.98;169.818;111.142
1557073561781370942;-1272.64;242.032;1537.43;68.8691;-1071.98;169.818;111.142
1557073561801428572;-1272.53;242.024;1536.95;68.2878;-1074.76;169.208;113.603
1557073561821512910;-1272.53;242.024;1536.95;68.2878;-1074.76;169.208;113.603
1557073561841560074;-1272.53;242.024;1536.95;68.2878;-1074.76;169.208;113.603
1557073561861568591;-1272.53;242.024;1536.95;68.2878;-1074.76;169.208;113.603
1557073561881408593;-1272.53;242.024;1536.95;68.2878;-1074.76;169.208;113.603
1557073561901425729;-1272.42;241.932;1536.42;67.7044;-1077.51;168.531;116.605
1557073561921504554;-1272.42;241.932;1536.42;67.7044;-1077.51;168.531;116.605
1557073561941560277;-1272.42;241.932;1536.42;67.7044;-1077.51;168.531;116.605
1557073561961574871;-1272.42;241.932;1536.42;67.7044;-1077.51;168.531;116.605
1557073561981424184;-1272.42;241.932;1536.42;67.7044;-1077.51;168.531;116.605
1557073562001496700;-1272.42;241.932;1536.42;67.7044;-1077.51;168.531;116.605
1557073562021499471;-1272.3;241.791;1535.83;67.1205;-1080.23;167.845;119.336
1557073562041548139;-1272.3;241.791;1535.83;67.1205;-1080.23;167.845;119.336
1557073562061575503;-1272.3;241.791;1535.83;67.1205;-1080.23;167.845;119.336
1557073562081423999;-1272.3;241.791;1535.83;67.1205;-1080.23;167.845;119.336
1557073562101530090;-1272.3;241.791;1535.83;67.1205;-1080.23;167.845;119.336
1557073562121498457;-1272.17;241.589;1535.21;66.5512;-1082.94;167.114;122.085
1557073562141545911;-1272.17;241.589;1535.21;66.5512;-1082.94;167.114;122.085
1557073562161575326;-1272.17;241.589;1535.21;66.5512;-1082.94;167.114;122.085
1557073562181360738;-1272.17;241.589;1535.21;66.5512;-1082.94;167.114;122.085
1557073562201437851;-1272.17;241.589;1535.21;66.5512;-1082.94;167.114;122.085
1557073562221366700;-1272.04;241.329;1534.5;65.9867;-1085.62;166.357;124.805
1557073562241542193;-1272.04;241.329;1534.5;65.9867;-1085.62;166.357;124.805
1557073562261574588;-1272.04;241.329;1534.5;65.9867;-1085.62;166.357;124.805
1557073562281358756;-1272.04;241.329;1534.5;65.9867;-1085.62;166.357;124.805
1557073562301432921;-1271.88;240.999;1533.74;65.4306;-1088.24;165.556;127.541
1557073562321368685;-1271.88;240.999;1533.74;65.4306;-1088.24;165.556;127.541
1557073562341534861;-1271.88;240.999;1533.74;65.4306;-1088.24;165.556;127.541
1557073562361574749;-1271.88;240.999;1533.74;65.4306;-1088.24;165.556;127.541
1557073562381363346;-1271.88;240.999;1533.74;65.4306;-1088.24;165.556;127.541
1557073562401437234;-1271.71;240.623;1532.93;64.8658;-1090.83;164.683;130.241
1557073562421399552;-1271.71;240.623;1532.93;64.8658;-1090.83;164.683;130.241
1557073562441527847;-1271.71;240.623;1532.93;64.8658;-1090.83;164.683;130.241
1557073562461577515;-1271.71;240.623;1532.93;64.8658;-1090.83;164.683;130.241
1557073562481427706;-1271.71;240.623;1532.93;64.8658;-1090.83;164.683;130.241
1557073562501404854;-1271.51;240.177;1532.03;64.3161;-1093.38;163.772;132.672
1557073562521413806;-1271.51;240.177;1532.03;64.3161;-1093.38;163.772;132.672
1557073562541522988;-1271.51;240.177;1532.03;64.3161;-1093.38;163.772;132.672
1557073562561576106;-1271.51;240.177;1532.03;64.3161;-1093.38;163.772;132.672
1557073562581437384;-1271.51;240.177;1532.03;64.3161;-1093.38;163.772;132.672
1557073562601413327;-1271.3;239.653;1531.06;63.7756;-1095.89;162.795;135.634
1557073562621500443;-1271.3;239.653;1531.06;63.7756;-1095.89;162.795;135.634
1557073562641511526;-1271.3;239.653;1531.06;63.7756;-1095.89;162.795;135.634
1557073562661576251;-1271.3;239.653;1531.06;63.7756;-1095.89;162.795;135.634
1557073562681366242;-1271.3;239.653;1531.06;63.7756;-1095.89;162.795;135.634
1557073562701418951;-1271.3;239.653;1531.06;63.7756;-1095.89;162.795;135.634
1557073562721500864;-1271.05;239.084;1530.01;63.2421;-1098.35;161.745;138.349
1557073562741497893;-1271.05;239.084;1530.01;63.2421;-1098.35;161.745;138.349
1557073562761576993;-1271.05;239.084;1530.01;63.2421;-1098.35;161.745;138.349
1557073562781396129;-1271.05;239.084;1530.01;63.2421;-1098.35;161.745;138.349
1557073562801427259;-1270.77;238.428;1528.88;62.7001;-1100.74;160.616;140.738
1557073562821413926;-1270.77;238.428;1528.88;62.7001;-1100.74;160.616;140.738
1557073562841429832;-1270.77;238.428;1528.88;62.7001;-1100.74;160.616;140.738
1557073562861577020;-1270.77;238.428;1528.88;62.7001;-1100.74;160.616;140.738
1557073562881422429;-1270.77;238.428;1528.88;62.7001;-1100.74;160.616;140.738
1557073562901432892;-1270.45;237.693;1527.64;62.1717;-1103.06;159.418;143.648
1557073562921436213;-1270.45;237.693;1527.64;62.1717;-1103.06;159.418;143.648
1557073562941573881;-1270.45;237.693;1527.64;62.1717;-1103.06;159.418;143.648
1557073562961574820;-1270.45;237.693;1527.64;62.1717;-1103.06;159.418;143.648
1557073562981420350;-1270.45;237.693;1527.64;62.1717;-1103.06;159.418;143.648
1557073563001415595;-1270.45;237.693;1527.64;62.1717;-1103.06;159.418;143.648
1557073563021433015;-1270.09;236.88;1526.33;61.6612;-1105.29;158.149;146.291
1557073563041574089;-1270.09;236.88;1526.33;61.6612;-1105.29;158.149;146.291
1557073563061578980;-1270.09;236.88;1526.33;61.6612;-1105.29;158.149;146.291
1557073563081357065;-1270.09;236.88;1526.33;61.6612;-1105.29;158.149;146.291
1557073563101355955;-1269.67;235.988;1524.86;61.1414;-1107.46;156.735;148.594
1557073563121421803;-1269.67;235.988;1524.86;61.1414;-1107.46;156.735;148.594
1557073563141578585;-1269.67;235.988;1524.86;61.1414;-1107.46;156.735;148.594
