0	0.492	0.58	1.5708	3.1416	0
0.13333	0.492	0.70571	1.5708	3.1416	0
0.26667	0.492	0.77876	1.5708	3.1416	0
0.4	0.492	0.58	1.5708	3.1416	0
0.26667	0.492	0.38124	1.5708	3.1416	0
0.13333	0.492	0.45429	1.5708	3.1416	0
0	0.492	0.58	1.5708	3.1416	0
-0.13333	0.492	0.70571	1.5708	3.1416	0
-0.26667	0.492	0.77876	1.5708	3.1416	0
-0.4	0.492	0.58	1.5708	3.1416	0
-0.26667	0.492	0.38124	1.5708	3.1416	0
-0.13333	0.492	0.45429	1.5708	3.1416	0
0	0.492	0.58	1.5708	3.1416	0
