time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1563280164249298900;-0.3775;0.00308761;0.00334955;0.925998;1.29694;0.347478;0.0817687
1563280164259826115;-0.377392;0.00408437;0.00526295;0.92603;1.29695;0.347436;0.0820078
1563280164265951589;-0.3774;0.00256236;0.00241716;0.926044;1.2969;0.347459;0.0816453
1563280164282635767;-0.377392;0.00247465;0.00232334;0.926047;1.29689;0.347453;0.0816314
1563280164290738710;-0.377313;0.00237802;0.00237857;0.92608;1.29689;0.347446;0.0816459
1563280164299276381;-0.377323;0.00232514;0.0022755;0.926076;1.2969;0.347451;0.0816486
1563280164307500110;-0.377452;0.00296922;0.00336414;0.926018;1.29695;0.347465;0.0817848
1563280164325164385;-0.377392;0.00259425;0.00241454;0.926047;1.2969;0.347461;0.0816493
1563280164332609129;-0.377514;0.00313119;0.00341775;0.925992;1.29693;0.347474;0.0817703
1563280164340962088;-0.377494;0.00320832;0.00347696;0.926;1.29694;0.347474;0.0817819
1563280164349258553;-0.377414;0.00295382;0.00333831;0.926034;1.29694;0.347462;0.0817782
1563280164365658886;-0.37749;0.00315552;0.00339313;0.926002;1.29694;0.347473;0.0817704
1563280164382730757;-0.377377;0.00260447;0.00246753;0.926053;1.29689;0.347451;0.0816462
1563280164390855912;-0.377317;0.00233806;0.00228943;0.926079;1.2969;0.347447;0.0816454
1563280164399206712;-0.377313;0.00235777;0.00231828;0.92608;1.2969;0.347449;0.0816499
1563280164407434604;-0.377532;0.00310645;0.00336053;0.925985;1.29695;0.347472;0.0817754
1563280164424215652;-0.377388;0.00253677;0.00236095;0.926049;1.29689;0.34745;0.0816341
1563280164432687262;-0.377323;0.00231463;0.00225529;0.926076;1.2969;0.347446;0.0816488
1563280164440927222;-0.377498;0.00313224;0.00339078;0.925999;1.29694;0.347465;0.0817722
1563280164449193693;-0.377435;0.00295171;0.0033699;0.926025;1.29694;0.347458;0.0817872
1563280164457380126;-0.377523;0.00310647;0.00332713;0.925989;1.29694;0.347473;0.0817663
1563280164474357599;-0.377454;0.00287267;0.00325986;0.926018;1.29695;0.347459;0.0817724
1563280164482549526;-0.377417;0.00251669;0.0023652;0.926037;1.29691;0.347452;0.0816405
1563280164490858136;-0.377338;0.00237238;0.00236785;0.926069;1.29691;0.347445;0.0816458
1563280164499218746;-0.377414;0.00255879;0.00237482;0.926038;1.29691;0.347449;0.0816414
1563280164507649111;-0.377397;0.00250053;0.00231153;0.926045;1.2969;0.347448;0.0816274
1563280164524270569;-0.377392;0.00249168;0.00230863;0.926047;1.2969;0.34745;0.0816416
1563280164533070061;-0.377332;0.0023246;0.00232225;0.926072;1.29691;0.347449;0.0816473
