time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1560685729817003771;0.00259629;0.00262057;-0.000831509;0.999993;0.0458516;3.11515;0.0988986;
1560685729825289866;0.00264295;0.00273569;-0.000858469;0.999992;0.045838;3.11514;0.0988927;
1560685729833625050;0.00252402;0.00280041;-0.000739616;0.999993;0.0458546;3.11517;0.098921;
1560685729841939944;0.00260281;0.00287152;-0.000837812;0.999992;0.0458479;3.11513;0.0988937;
1560685729858572617;0.00260621;0.00280506;-0.000809092;0.999992;0.0458467;3.11516;0.0989038;
1560685729867024600;0.00264046;0.00274004;-0.000889947;0.999992;0.045839;3.11514;0.0988964;
1560685729875397544;0.00252136;0.0028843;-0.000674804;0.999992;0.0458633;3.11516;0.0989232;
1560685729883690049;0.00257785;0.00285295;-0.000781174;0.999992;0.0458516;3.11516;0.0989013;
1560685729891949684;0.00255152;0.00274681;-0.000748248;0.999993;0.0458554;3.11515;0.0989089;
1560685729900324378;0.00256038;0.00271186;-0.000781374;0.999993;0.0458497;3.11516;0.0989124;
1560685729916986459;0.00252187;0.0028577;-0.000673222;0.999993;0.0458554;3.11518;0.0989294;
1560685729925373506;0.00255113;0.00190802;-0.00127982;0.999994;0.0458618;3.1152;0.0989157;
1560685729933661574;0.00253966;0.00272359;-0.000792892;0.999993;0.0458415;3.11516;0.0989131;
1560685729941994200;0.00256482;0.0027674;-0.000771198;0.999993;0.0458517;3.11518;0.0989272;
1560685729950317579;0.00259303;0.00267376;-0.000862517;0.999993;0.0458496;3.11515;0.0988946;
1560685729967021790;0.00254725;0.00272036;-0.000770334;0.999993;0.0458626;3.11517;0.0989261;
1560685729975295697;0.0026024;0.00269519;-0.000971302;0.999993;0.0458284;3.11512;0.0988703;
1560685729983579564;0.00260423;0.00273529;-0.000799946;0.999993;0.0458531;3.11516;0.0989061;
1560685729991917108;0.00258244;0.00295088;-0.000722776;0.999992;0.0458639;3.11516;0.0989162;
1560685730008605373;0.00249243;0.00200204;-0.00109365;0.999994;0.0458724;3.11523;0.098961;
1560685730017009397;0.00261954;0.00281404;-0.000869684;0.999992;0.0458394;3.11514;0.0988909;
1560685730025290236;0.00260783;0.00281862;-0.000820765;0.999992;0.0458542;3.11516;0.0989255;
1560685730033571651;0.00252272;0.00266861;-0.000787887;0.999993;0.0458579;3.11519;0.0989317;
1560685730041917343;0.00259795;0.00274368;-0.000841262;0.999993;0.0458489;3.11517;0.0989035;
1560685730058637004;0.00259735;0.00283305;-0.000802352;0.999992;0.0458604;3.11517;0.0989046;
1560685730066979639;0.0025138;0.00182118;-0.00122257;0.999994;0.045864;3.11521;0.0989365;
1560685730075305141;0.00259578;0.00286055;-0.000733826;0.999992;0.0458559;3.11518;0.0989274;
1560685730083624842;0.00261671;0.00289604;-0.000747967;0.999992;0.0458482;3.11515;0.0988925;
1560685730091925952;0.0026168;0.00281507;-0.000792907;0.999992;0.0458435;3.11515;0.0989008;
1560685730108573894;0.00254325;0.00287872;-0.000754937;0.999992;0.0458435;3.11515;0.0989092;
1560685730125174773;0.00256333;0.00176301;-0.00137288;0.999994;0.0458542;3.11521;0.0989102;
1560685730133659786;0.0025426;0.00260798;-0.000885653;0.999993;0.0458572;3.11518;0.0989156;
1560685730142009003;0.00251552;0.00266115;-0.000766369;0.999993;0.0458611;3.11518;0.0989302;
1560685730150312160;0.00249327;0.00260169;-0.00078212;0.999993;0.0458645;3.11518;0.0989335;
1560685730158605937;0.0026153;0.00292429;-0.000804049;0.999992;0.0458455;3.11513;0.0988878;
1560685730175188333;0.00259978;0.00285672;-0.000743441;0.999992;0.0458448;3.11515;0.0989181;
1560685730183654124;0.00255512;0.0027009;-0.000835123;0.999993;0.0458486;3.11517;0.0989231;
1560685730192002773;0.00264057;0.0027888;-0.00090963;0.999992;0.0458427;3.11513;0.0988789;
1560685730208576571;0.00255444;0.00277473;-0.000710712;0.999993;0.0458563;3.11517;0.0989307;
1560685730216967498;0.00260295;0.00267386;-0.000858353;0.999993;0.045844;3.11515;0.0988907;
1560685730225304897;0.00263499;0.00286096;-0.00084098;0.999992;0.0458451;3.11515;0.0988931;
1560685730233555288;0.00265666;0.00277328;-0.000885465;0.999992;0.0458445;3.11514;0.0988818;
1560685730241895964;0.00258459;0.00261447;-0.000883825;0.999993;0.0458517;3.11516;0.0989042;
1560685730258639126;0.00257369;0.00269305;-0.000870476;0.999993;0.0458462;3.11516;0.0989073;
1560685730266956208;0.00253096;0.00280568;-0.000818836;0.999993;0.0458409;3.11515;0.0989098;
1560685730275227174;0.00255037;0.00280611;-0.000768279;0.999993;0.0458597;3.11516;0.0989195;
1560685730283599440;0.00251559;0.00265479;-0.000790246;0.999993;0.0458663;3.11516;0.0989252;
1560685730291947865;0.00260157;0.00279774;-0.000845388;0.999992;0.0458387;3.11513;0.0988906;
1560685730308609825;0.00249003;0.00267022;-0.000793311;0.999993;0.0458384;3.11516;0.098922;
1560685730316790407;0.00267057;0.00266546;-0.000955815;0.999992;0.045839;3.11513;0.0988723;
1560685730325217776;0.00261964;0.0025831;-0.000981336;0.999993;0.0458453;3.11515;0.0988912;
1560685730333578614;0.0027084;0.00273962;-0.00105225;0.999992;0.0458327;3.11513;0.0988558;
1560685730341893116;0.00248832;0.00268806;-0.000795005;0.999993;0.04586;3.11519;0.0989415;
1560685730358600446;0.00260488;0.00265937;-0.000842143;0.999993;0.0458372;3.11515;0.0989056;
1560685730366966171;0.00257263;0.00274353;-0.000763929;0.999993;0.0458574;3.11517;0.0989291;
1560685730375228613;0.00257565;0.00288602;-0.000758746;0.999992;0.0458495;3.11515;0.0989131;
1560685730383584171;0.00256684;0.00261523;-0.000866539;0.999993;0.0458513;3.11516;0.0989067;
1560685730391932676;0.00259606;0.0027394;-0.000866836;0.999993;0.0458442;3.11516;0.0988982;
1560685730400347806;0.00264506;0.00281942;-0.000839098;0.999992;0.0458408;3.11513;0.0988841;
1560685730416971310;0.00267107;0.00268641;-0.000997718;0.999992;0.0458315;3.11513;0.0988705;
1560685730425303821;0.00256011;0.00287127;-0.000784622;0.999992;0.0458477;3.11515;0.0989117;
1560685730433675644;0.00252807;0.0026821;-0.000771498;0.999993;0.0458489;3.11517;0.0989252;
1560685730442032835;0.00251413;0.00163322;-0.00134675;0.999995;0.0458717;3.11521;0.0989338;
1560685730450226562;0.00253138;0.00274908;-0.00075752;0.999993;0.0458462;3.11515;0.0988965;
1560685730466983635;0.00264767;0.00273016;-0.000878861;0.999992;0.0458435;3.11514;0.0988845;
1560685730475299576;0.00263684;0.00275678;-0.000835619;0.999992;0.0458507;3.11514;0.0988902;
1560685730483641715;0.002605;0.00258672;-0.000897765;0.999993;0.0458559;3.11517;0.0989155;
1560685730491989051;0.00260011;0.00276217;-0.000873118;0.999992;0.0458366;3.11514;0.0988943;
1560685730500276711;0.00254173;0.00272061;-0.000760684;0.999993;0.0458506;3.11517;0.0989214;
1560685730508657128;0.00259571;0.00272787;-0.000909096;0.999992;0.0458301;3.11514;0.0988949;
1560685730525303965;0.00264327;0.00291581;-0.000792682;0.999992;0.0458419;3.11514;0.0988959;
1560685730533579802;0.0025325;0.00205382;-0.00112929;0.999994;0.0458639;3.11521;0.0989259;
1560685730541922421;0.00260128;0.00276463;-0.00079472;0.999992;0.0458697;3.11515;0.0989126;
1560685730558630222;0.00250494;0.00276196;-0.000760681;0.999993;0.0458577;3.11516;0.0989292;
1560685730566969221;0.00248303;0.00170717;-0.00128885;0.999995;0.0458682;3.11523;0.0989518;
1560685730575306182;0.00259492;0.00260124;-0.000885424;0.999993;0.0458551;3.11516;0.0989018;
1560685730583626648;0.00249932;0.00185032;-0.00124568;0.999994;0.045858;3.11522;0.098948;
1560685730591929013;0.00256259;0.00187288;-0.00118923;0.999994;0.0458625;3.11521;0.0989318;
1560685730608748188;0.0026639;0.00198601;-0.00135403;0.999994;0.0458442;3.11517;0.0988837;
1560685730616970851;0.00266285;0.00195799;-0.00131715;0.999994;0.0458575;3.1152;0.0989057;
1560685730625168451;0.00259022;0.00266456;-0.000890908;0.999993;0.0458496;3.11516;0.0989105;
1560685730633565519;0.00256853;0.00287668;-0.000754363;0.999992;0.0458452;3.11516;0.0989151;
1560685730641907266;0.00258263;0.00282783;-0.000802282;0.999992;0.045844;3.11516;0.0989188;
1560685730650239932;0.00253945;0.00275874;-0.000810453;0.999993;0.0458553;3.11515;0.0989169;
1560685730666989490;0.00254694;0.00192865;-0.00123103;0.999994;0.0458689;3.11522;0.0989315;
1560685730675274509;0.00249345;0.00267898;-0.000759665;0.999993;0.0458662;3.11517;0.0989312;
1560685730683596290;0.00259891;0.00284245;-0.000739365;0.999992;0.0458566;3.11514;0.0989055;
1560685730691939180;0.00255168;0.00263443;-0.000839425;0.999993;0.0458599;3.11517;0.098927;
1560685730708636838;0.00260389;0.00283079;-0.000824974;0.999992;0.045846;3.11513;0.0989003;
1560685730716950866;0.00258071;0.00259292;-0.00087243;0.999993;0.0458382;3.11512;0.0988869;
1560685730725213670;0.00253105;0.00255403;-0.000879478;0.999993;0.0458546;3.11517;0.0989201;
1560685730733450497;0.0025195;0.00292171;-0.00071885;0.999992;0.0458428;3.11515;0.0989119;
1560685730741882647;0.00250871;0.00266675;-0.000779695;0.999993;0.0458549;3.11517;0.0989301;
1560685730758609947;0.00244512;0.00176461;-0.00119684;0.999995;0.0458692;3.11523;0.098947;
1560685730766956856;0.00254366;0.00254807;-0.000949341;0.999993;0.0458463;3.11517;0.0988954;
1560685730775299233;0.00259812;0.00292315;-0.000723436;0.999992;0.0458642;3.11514;0.0989144;
1560685730783627617;0.00258015;0.00198996;-0.00124257;0.999994;0.0458527;3.11519;0.0989163;
1560685730791917115;0.00262178;0.00275459;-0.000941607;0.999992;0.0458435;3.11514;0.0988826;
1560685730808657082;0.00246944;0.00250467;-0.000845947;0.999993;0.0458527;3.11518;0.0989192;
1560685730816943526;0.00258564;0.00292179;-0.000761859;0.999992;0.0458488;3.11514;0.0989051;
1560685730825285041;0.00252007;0.00267344;-0.000741169;0.999993;0.0458609;3.11518;0.0989334;
1560685730833612525;0.00255364;0.00262913;-0.000841827;0.999993;0.0458453;3.11515;0.0989069;
1560685730841969411;0.00258802;0.00189813;-0.00139435;0.999994;0.0458531;3.1152;0.0988972;
1560685730858724025;0.00264698;0.0026406;-0.000950784;0.999993;0.0458428;3.11513;0.0988782;
1560685730867010109;0.00254269;0.00194077;-0.0012321;0.999994;0.0458534;3.1152;0.0989264;
1560685730875384931;0.00260824;0.00273283;-0.000821676;0.999993;0.0458466;3.11515;0.0989023;
1560685730883659503;0.00255268;0.00188099;-0.00124301;0.999994;0.0458629;3.11521;0.0989345;
1560685730891997607;0.00254169;0.0026302;-0.00083965;0.999993;0.0458538;3.11516;0.0989105;
1560685730908659398;0.00273263;0.00302716;-0.000865251;0.999991;0.0458222;3.1151;0.0988522;
1560685730916825028;0.00251776;0.0027988;-0.000706748;0.999993;0.0458615;3.11516;0.0989321;
1560685730925258990;0.00253055;0.00276558;-0.000747137;0.999993;0.0458519;3.11516;0.0989297;
1560685730933663627;0.00252753;0.00154813;-0.00133724;0.999995;0.0458798;3.11523;0.098956;
1560685730941972557;0.00265158;0.00286216;-0.000896217;0.999992;0.0458397;3.11513;0.098874;
1560685730950258749;0.00251377;0.002811;-0.000666538;0.999993;0.0458646;3.11516;0.0989314;
1560685730966998044;0.00258398;0.0026425;-0.0008879;0.999993;0.0458477;3.11515;0.0989071;
1560685730975347197;0.00259759;0.00280269;-0.00083681;0.999992;0.0458414;3.11515;0.0988955;
1560685730983675852;0.00251771;0.00283241;-0.000712952;0.999993;0.0458552;3.11517;0.0989267;
1560685730991972951;0.00263233;0.00274972;-0.000771967;0.999992;0.0458471;3.11513;0.0989093;
1560685731000285860;0.00255174;0.0025967;-0.000768828;0.999993;0.0458569;3.11515;0.0989183;
1560685731017038846;0.00262628;0.00269037;-0.000948937;0.999992;0.0458428;3.11514;0.098898;
1560685731025344101;0.00255935;0.0027422;-0.000854057;0.999993;0.0458666;3.11517;0.0989288;
1560685731033577802;0.00278097;0.00259008;-0.00128988;0.999992;0.0458375;3.11524;0.0989028;
1560685731041954635;0.00301099;0.00185022;-0.00193539;0.999992;0.0458189;3.11549;0.0989429;
1560685731058677956;0.00326521;0.00205868;-0.00179766;0.999991;0.0457816;3.11648;0.0990275;
1560685731066986974;0.0034652;0.00168059;-0.00170652;0.999991;0.0457202;3.11724;0.0990124;
1560685731075293432;0.00378653;0.00248185;-0.00146735;0.999989;0.0457356;3.11805;0.0990886;
1560685731083668238;0.00396842;0.00259966;-0.00150801;0.999988;0.0457411;3.11884;0.0991054;
1560685731091985080;0.00348479;0.00115403;-0.00182067;0.999992;0.0457501;3.11962;0.0990851;
1560685731108680634;0.0034879;0.00222551;-0.00148034;0.99999;0.0456871;3.12099;0.0990357;
1560685731116984563;0.00367079;0.00281555;-0.00138577;0.999988;0.0456493;3.12176;0.0990476;
1560685731125136834;0.003739;0.00164124;-0.00193898;0.99999;0.0456991;3.12259;0.0990938;
1560685731133645624;0.00398663;0.00225768;-0.00180266;0.999988;0.0456968;3.12334;0.0990602;
1560685731142006720;0.00392304;0.00238002;-0.00179512;0.999988;0.0456891;3.12416;0.0990805;
1560685731158698821;0.00349894;0.00207598;-0.00180982;0.99999;0.0457201;3.12585;0.0991754;
1560685731167036138;0.00351992;0.00136504;-0.0024164;0.99999;0.045755;3.12666;0.0992087;
1560685731175426287;0.0035227;0.00157475;-0.00241905;0.99999;0.0457604;3.12746;0.0992159;
1560685731183630297;0.00349171;0.00172871;-0.00251351;0.999989;0.0457818;3.12824;0.0992034;
1560685731191993696;0.00338418;0.00233932;-0.00223541;0.999989;0.0457549;3.12898;0.0992033;
1560685731208715841;0.00348043;0.00230416;-0.00237215;0.999988;0.0457294;3.13058;0.099228;
1560685731217040295;0.00342147;0.00226729;-0.00232305;0.999989;0.0457321;3.13139;0.0992276;
1560685731225339036;0.00343029;0.00225009;-0.00234273;0.999989;0.0457177;3.13222;0.0992442;
1560685731233515624;0.00345385;0.00221682;-0.00228574;0.999989;0.0456979;3.13308;0.0992606;
1560685731241936793;0.00334887;0.0020608;-0.00244626;0.999989;0.0456974;3.13391;0.0992304;
1560685731258696535;0.00346646;0.00181628;-0.00231757;0.99999;0.0457051;3.13561;0.0992438;
1560685731267001436;0.00337529;0.00217874;-0.00224548;0.999989;0.0457455;3.13648;0.0992416;
1560685731275356794;0.00320738;0.0010827;-0.00279235;0.99999;0.0457929;3.13735;0.0992415;
1560685731283668807;0.00326767;0.000755408;-0.00308084;0.99999;0.0458252;3.13818;0.0992168;
1560685731291976822;0.00316721;0.00214656;-0.00251666;0.99999;0.0458266;3.13892;0.0992049;
1560685731308709903;0.00317081;0.0021259;-0.00246828;0.99999;0.0458475;3.14049;0.0992016;
1560685731317024399;0.00311528;0.00205787;-0.00261657;0.99999;0.045853;3.14134;0.0992405;
1560685731325342571;0.0031279;0.0020647;-0.00282977;0.999989;0.0458484;3.14212;0.0992183;
1560685731333543760;0.00321254;0.00194856;-0.00280092;0.999989;0.0458355;3.14295;0.0992481;
1560685731341981729;0.00352593;0.0018231;-0.00294747;0.999988;0.0458864;3.14379;0.0992729;
1560685731358675703;0.00363229;0.00154626;-0.00299759;0.999988;0.0458717;3.14543;0.0992681;
1560685731367008906;0.00326918;0.0013755;-0.00295017;0.999989;0.0458014;3.14632;0.0992701;
1560685731375324686;0.00320007;0.00135899;-0.00289553;0.99999;0.0457777;3.1472;0.0992309;
1560685731383655754;0.00323299;0.00134816;-0.00287082;0.99999;0.0458074;3.14798;0.0992058;
1560685731391941450;0.00321135;0.00152035;-0.00289683;0.999989;0.0458632;3.1488;0.0991973;
1560685731408703727;0.00334249;0.00131719;-0.00298069;0.999989;0.045882;3.15047;0.0991743;
1560685731417006410;0.0032761;0.00137811;-0.00288029;0.99999;0.0459008;3.15131;0.0991964;
1560685731425331425;0.00326443;0.00186868;-0.00287516;0.999989;0.0458936;3.15213;0.0991934;
1560685731433706231;0.00313198;0.00150665;-0.00293855;0.99999;0.0459019;3.15299;0.0992165;
1560685731442049513;0.00333338;0.00216481;-0.00266505;0.999989;0.0458451;3.15365;0.0991415;
1560685731458504447;0.00357715;0.00129775;-0.00358109;0.999986;0.0459289;3.15537;0.0992149;
1560685731466989435;0.00362708;0.00140671;-0.00357056;0.999986;0.0459338;3.15614;0.0992069;
1560685731475302569;0.0037234;0.000837617;-0.00374873;0.999986;0.0459443;3.157;0.0991873;
1560685731483619632;0.00348768;0.00116682;-0.00350789;0.999987;0.0458523;3.15786;0.0991933;
1560685731491953873;0.00340164;0.0015676;-0.0033493;0.999987;0.0458131;3.15865;0.0992233;
1560685731508646988;0.0035821;0.000457711;-0.00360362;0.999987;0.0458796;3.16031;0.0990998;
1560685731516977338;0.00328612;0.00140051;-0.00303085;0.999989;0.0457584;3.16097;0.0990097;
1560685731525150728;0.00343078;0.00146166;-0.00311923;0.999988;0.0457592;3.16177;0.0989673;
1560685731533453723;0.00362505;0.000661769;-0.00352809;0.999987;0.0458939;3.16282;0.0990496;
1560685731542032570;0.00373985;-1.25474e-05;-0.00374817;0.999986;0.0459179;3.16368;0.0990776;
1560685731558595760;0.00395309;0.000211953;-0.00381722;0.999985;0.0459205;3.16531;0.0990419;
1560685731566950095;0.00407135;0.000731292;-0.00380081;0.999984;0.045915;3.16612;0.0990528;
1560685731575273467;0.00399671;-0.000569201;-0.00436143;0.999982;0.045973;3.16694;0.0990727;
1560685731583632234;0.00415857;0.000127129;-0.00412387;0.999983;0.0459305;3.16769;0.099048;
1560685731591929121;0.004317;0.000258311;-0.00409974;0.999982;0.045913;3.16851;0.099086;
1560685731608642952;0.00424183;-0.00019364;-0.00442142;0.999981;0.0458513;3.17015;0.0990952;
1560685731616983373;0.00396797;0.000684041;-0.00386324;0.999984;0.0457369;3.17081;0.0990142;
1560685731625301440;0.00390074;0.00137974;-0.00348284;0.999985;0.0456829;3.17158;0.0989672;
1560685731633619928;0.00377689;0.00066764;-0.00355724;0.999986;0.0456913;3.17245;0.0989817;
1560685731641814334;0.00381506;2.35873e-05;-0.0037928;0.999986;0.0457062;3.17333;0.0989743;
1560685731658661195;0.00406068;-0.000523761;-0.00404113;0.999983;0.0457694;3.1751;0.0989887;
1560685731666681339;0.00413141;-0.000181067;-0.00394375;0.999984;0.0457855;3.1759;0.0989649;
1560685731675002608;0.00422679;0.000290882;-0.00389517;0.999983;0.0458138;3.17671;0.0989787;
1560685731683544940;0.00433731;0.000828018;-0.00372451;0.999983;0.0457961;3.17749;0.0989441;
1560685731691873964;0.00445336;0.000464099;-0.00382282;0.999983;0.045849;3.17834;0.0989866;
1560685731708369197;0.00453161;0.000371927;-0.0039511;0.999982;0.0458423;3.18009;0.0990523;
1560685731716963583;0.00444091;0.00104316;-0.00372425;0.999983;0.0457648;3.18078;0.0989943;
1560685731725301639;0.00459035;0.000464314;-0.0040247;0.999981;0.0457988;3.1816;0.0990059;
1560685731733561900;0.00456162;0.000314006;-0.00411875;0.999981;0.0457574;3.18241;0.0989735;
1560685731741917105;0.0044534;0.00039389;-0.00387714;0.999982;0.0457362;3.18324;0.099002;
1560685731758653552;0.00466464;-0.00123066;-0.00458313;0.999978;0.0458423;3.18507;0.0990782;
1560685731767007339;0.00480881;-0.000587145;-0.00431979;0.999979;0.0458212;3.18586;0.0990203;
1560685731775324319;0.00458886;-0.000750679;-0.00439212;0.99998;0.0457584;3.1866;0.0989451;
1560685731783619000;0.00470736;0.00017843;-0.00395101;0.999981;0.045761;3.1874;0.0989248;
1560685731791920777;0.00499318;0.000610808;-0.00382007;0.99998;0.045764;3.18824;0.0989326;
1560685731808693936;0.00471519;0.00139795;-0.00334288;0.999982;0.0457433;3.18985;0.0988948;
1560685731817001143;0.00493187;0.00131021;-0.00336816;0.999981;0.0457807;3.19074;0.0989334;
1560685731825319493;0.00499636;0.000283998;-0.00411151;0.999979;0.0458002;3.19164;0.0989517;
1560685731833514518;0.00503123;0.000121568;-0.00433285;0.999978;0.0457946;3.19243;0.0989273;
1560685731841901386;0.0060417;0.000435015;-0.00524991;0.999968;0.0457349;3.19314;0.0987625;
1560685731850194280;0.00523456;-0.000146459;-0.0045638;0.999976;0.0458648;3.1941;0.0989792;
1560685731867163723;0.00515278;-0.000848961;-0.00486662;0.999975;0.0458739;3.19573;0.0989636;
1560685731875447902;0.00512843;-0.00130069;-0.00512868;0.999973;0.0458885;3.1966;0.0989937;
1560685731883756976;0.00520496;-0.000961697;-0.00499859;0.999973;0.0458879;3.19739;0.0989409;
1560685731892137217;0.00536014;-0.00122309;-0.00507836;0.999972;0.0458848;3.19822;0.0989191;
1560685731900383616;0.0052642;0.000905112;-0.0039274;0.999978;0.0457214;3.19888;0.0988512;
1560685731917111653;0.00410415;0.00144953;-0.00305108;0.999986;0.0456461;3.20087;0.0989677;
1560685731925364760;0.00407152;0.00136026;-0.00321843;0.999986;0.045631;3.20171;0.0989431;
1560685731933690386;0.00414413;0.00140925;-0.0031045;0.999986;0.0456771;3.20258;0.0989648;
1560685731942086647;0.00419902;0.00145774;-0.00317721;0.999985;0.0456887;3.20342;0.0989534;
1560685731958694318;0.0042476;0.00177349;-0.00312087;0.999985;0.0457511;3.20507;0.0989546;
1560685731967048730;0.00462222;0.00191858;-0.00324033;0.999982;0.0458329;3.20591;0.0989875;
1560685731975391138;0.00444451;0.00157077;-0.00340539;0.999983;0.0458341;3.20678;0.0990206;
1560685731983663396;0.00446677;0.0011777;-0.00344592;0.999983;0.0458491;3.20761;0.0990156;
1560685731992001305;0.0038687;0.00172815;-0.00317204;0.999986;0.0456995;3.2083;0.0989787;
1560685732008716066;0.00396405;0.00131693;-0.00342736;0.999985;0.0456532;3.20995;0.0989551;
1560685732017020279;0.00395539;0.0013731;-0.00316402;0.999986;0.0456421;3.21078;0.0989683;
1560685732025393241;0.00400442;0.00173342;-0.00312566;0.999986;0.0456332;3.21169;0.099053;
1560685732033607737;0.00445469;0.000802776;-0.00340222;0.999984;0.0457549;3.21251;0.0989605;
1560685732042034956;0.00457631;0.00139182;-0.0032879;0.999983;0.0457632;3.21347;0.0990365;
1560685732058659278;0.00446051;0.00166895;-0.00284339;0.999985;0.0457233;3.21505;0.0989646;
1560685732066943256;0.00452229;0.00187745;-0.00277801;0.999984;0.0457475;3.21587;0.0989436;
1560685732075337095;0.00480998;0.00167459;-0.00296971;0.999983;0.0458568;3.21674;0.0989204;
1560685732083688087;0.00393053;0.00584155;-0.000865666;0.999975;0.0457222;3.21764;0.0989343;
1560685732091980603;0.00414664;0.00512386;-0.00134238;0.999977;0.0458314;3.21853;0.0989855;
1560685732108698560;0.0038126;0.00544173;-0.00135049;0.999977;0.0457742;3.22011;0.0989586;
1560685732117029723;0.00423715;0.00553896;-0.00129795;0.999975;0.0456765;3.22091;0.0989447;
1560685732125294419;0.00442299;0.00549615;-0.00126733;0.999974;0.0456651;3.22178;0.0989877;
1560685732133475321;0.00453152;0.00538138;-0.00119758;0.999975;0.045719;3.22271;0.0990414;
1560685732141974000;0.0042512;0.0049464;-0.00152375;0.999978;0.045834;3.22353;0.0989987;
1560685732158704202;0.00429942;0.00486403;-0.00137443;0.999978;0.0458218;3.22532;0.0990271;
1560685732167048182;0.00425775;0.00472424;-0.00118831;0.999979;0.0458265;3.22619;0.0990266;
1560685732175332763;0.00419317;0.00538604;-0.000845984;0.999976;0.0457649;3.22689;0.0989326;
1560685732183659791;0.00420913;0.00508828;-0.000886796;0.999978;0.0458261;3.22778;0.0989403;
1560685732191950814;0.00446299;0.00602413;-0.000579779;0.999972;0.0456841;3.22858;0.0989445;
1560685732208753494;0.00442379;0.00514921;-0.000966484;0.999976;0.0457784;3.23029;0.0989143;
1560685732217040983;0.0042171;0.00500943;-0.000970734;0.999978;0.0457956;3.23115;0.0989385;
1560685732225380598;0.00423731;0.00535443;-0.000842296;0.999976;0.0458317;3.23192;0.0989397;
1560685732233628813;0.00429533;0.00594739;-0.000627132;0.999973;0.0457716;3.23275;0.0989624;
1560685732241889960;0.00390857;0.00585855;-0.000756542;0.999975;0.045907;3.23355;0.0989357;
1560685732258645381;0.00402086;0.00522412;-0.00116084;0.999978;0.0459944;3.2353;0.0989779;
1560685732266943340;0.0039208;0.00545687;-0.000913096;0.999977;0.0459175;3.23608;0.0989804;
1560685732275249020;0.00450923;0.00496216;-0.000868893;0.999977;0.0458132;3.23699;0.0990034;
1560685732283589368;0.00391268;0.00487677;-0.000925227;0.99998;0.0459042;3.23773;0.098924;
1560685732291956261;0.00421106;0.00559798;-0.000569758;0.999975;0.0457388;3.23854;0.0989208;
1560685732308625527;0.00418927;0.00551457;-0.000412829;0.999976;0.0458231;3.24024;0.0989282;
1560685732317008270;0.00420046;0.00580057;-0.000523754;0.999974;0.0458243;3.24102;0.0988818;
