time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1563268388464256632;-0.377329;0.00297288;0.00331106;0.926069;1.29697;0.347424;0.0817954
1563268388472655156;-0.377354;0.0029933;0.00329176;0.926059;1.29697;0.347427;0.0817936
1563268388482688841;-0.377308;0.00264874;0.00242358;0.926081;1.29693;0.347411;0.0816673
1563268388489305942;-0.377245;0.00245588;0.00233759;0.926107;1.29693;0.347408;0.0816651
1563268388506258909;-0.377329;0.00263631;0.00242572;0.926072;1.29693;0.34741;0.0816573
1563268388514564183;-0.377328;0.00260233;0.00234313;0.926073;1.29693;0.347406;0.0816517
1563268388522863159;-0.377329;0.00260119;0.00242176;0.926073;1.29692;0.347414;0.0816495
1563268388531053111;-0.377233;0.00238558;0.0023386;0.926112;1.29693;0.347403;0.0816567
1563268388539199343;-0.3773;0.00268539;0.00247827;0.926084;1.29693;0.347414;0.0816662
1563268388556128043;-0.377434;0.00323234;0.00340805;0.926025;1.29697;0.347438;0.0817959
1563268388566965799;-0.377227;0.00245285;0.00238554;0.926115;1.29693;0.347405;0.0816658
1563268388572675666;-0.377244;0.00232751;0.00214694;0.926108;1.29692;0.347411;0.0816477
1563268388581349810;-0.377232;0.00232661;0.00220661;0.926113;1.29692;0.347413;0.0816426
1563268388589548281;-0.377214;0.0023448;0.00219121;0.92612;1.29692;0.347417;0.0816478
1563268388606262123;-0.377327;0.0029687;0.00326328;0.92607;1.29697;0.347433;0.0817858
1563268388614668888;-0.377425;0.00318801;0.00336077;0.926029;1.29697;0.347438;0.0817853
1563268388622901973;-0.377222;0.00237451;0.00222035;0.926117;1.29692;0.347414;0.0816478
1563268388631347729;-0.37721;0.0023985;0.00229537;0.926122;1.29692;0.347409;0.0816544
1563268388639447230;-0.377212;0.0023925;0.00226237;0.926121;1.29693;0.347423;0.0816585
1563268388656877697;-0.377406;0.00323011;0.00343545;0.926036;1.29696;0.347435;0.0817916
1563268388664472960;-0.377241;0.0023505;0.0021965;0.92611;1.29692;0.347414;0.0816486
1563268388672630982;-0.377209;0.00238228;0.00225699;0.926122;1.29692;0.347411;0.0816599
1563268388684431973;-0.377332;0.0029862;0.00327321;0.926067;1.29697;0.347426;0.0817898
1563268388689560688;-0.377303;0.00263249;0.00242165;0.926083;1.29692;0.34742;0.0816591
1563268388697924336;-0.377305;0.0026518;0.00241589;0.926082;1.29692;0.347414;0.0816589
1563268388714958641;-0.377321;0.0026755;0.00245603;0.926075;1.29692;0.34741;0.0816638
1563268388723046689;-0.377314;0.00265378;0.00239842;0.926078;1.29692;0.347417;0.0816549
1563268388731444387;-0.377245;0.00242704;0.00233153;0.926107;1.29693;0.347401;0.0816584
1563268388739542011;-0.377311;0.00260932;0.00233854;0.92608;1.29692;0.347419;0.0816533
1563268388756394105;-0.377247;0.00234865;0.00225652;0.926107;1.29693;0.347408;0.0816531
1563268388764771329;-0.377431;0.00318675;0.00336482;0.926026;1.29697;0.347431;0.081783
1563268388772758086;-0.377253;0.00228925;0.00212755;0.926105;1.29693;0.347409;0.0816453
1563268388781247212;-0.377306;0.00257876;0.0023425;0.926082;1.29692;0.347415;0.0816491
1563268388789702304;-0.377237;0.0024799;0.00231685;0.926111;1.29693;0.347411;0.0816713
1563268388800061146;-0.377411;0.0042622;0.00514532;0.926022;1.29697;0.347403;0.0819942
1563268388814818248;-0.377326;0.00265429;0.00243601;0.926073;1.29692;0.347404;0.0816523
1563268388823277385;-0.377319;0.00264821;0.00238916;0.926076;1.29693;0.347407;0.081661
1563268388831637504;-0.377341;0.00260316;0.00235581;0.926068;1.29693;0.347407;0.081653
1563268388839626272;-0.377327;0.00262993;0.00244096;0.926073;1.29692;0.347406;0.0816619
1563268388856203418;-0.377315;0.00259453;0.00239143;0.926078;1.29693;0.347418;0.0816573
1563268388866231646;-0.377246;0.00242779;0.002287;0.926107;1.29693;0.347408;0.0816552
1563268388874444275;-0.377338;0.00259767;0.00230298;0.926069;1.29693;0.347416;0.0816477
1563268388883319034;-0.377222;0.00245814;0.00231012;0.926117;1.29693;0.347396;0.081663
1563268388889998938;-0.377255;0.00241932;0.00234832;0.926103;1.29694;0.347402;0.081666
1563268388906514899;-0.377352;0.00297389;0.00327337;0.926059;1.29698;0.347418;0.0817895
1563268388923270347;-0.377258;0.00249108;0.00240073;0.926102;1.29693;0.347397;0.0816736
1563268388931511297;-0.377267;0.00236684;0.00224067;0.926099;1.29693;0.347398;0.0816545
1563268388940150649;-0.377229;0.00237553;0.00224695;0.926114;1.29692;0.347398;0.0816545
1563268388956502836;-0.377331;0.00266991;0.00241738;0.926072;1.29693;0.347402;0.0816734
1563268388965178511;-0.377222;0.00242766;0.00228708;0.926117;1.29692;0.347401;0.0816612
1563268388975742217;-0.377328;0.00265747;0.00238471;0.926073;1.29693;0.347409;0.0816678
1563268388981530547;-0.377343;0.00300103;0.0033231;0.926063;1.29696;0.347417;0.0817932
1563268388990030397;-0.377409;0.00317864;0.00335497;0.926035;1.29697;0.34743;0.0817853
1563268389006500657;-0.377316;0.0025808;0.00231919;0.926078;1.29693;0.347412;0.0816523
1563268389014900226;-0.377247;0.00240919;0.00231632;0.926107;1.29693;0.347399;0.0816628
1563268389023499826;-0.377249;0.0023424;0.00221274;0.926106;1.29693;0.347401;0.0816567
1563268389031741266;-0.37731;0.00258637;0.00231104;0.926081;1.29692;0.347405;0.0816499
1563268389040025198;-0.377234;0.00239648;0.00224825;0.926112;1.29693;0.347404;0.0816652
1563268389048194325;-0.377419;0.00318451;0.00337868;0.926031;1.29697;0.347433;0.0817936
1563268389064881782;-0.377235;0.00245572;0.00233099;0.926111;1.29693;0.347403;0.0816733
1563268389073556053;-0.377308;0.00266314;0.00245965;0.926081;1.29692;0.34741;0.0816711
1563268389085371954;-0.377316;0.00262005;0.00241852;0.926078;1.29692;0.347412;0.0816589
1563268389089931491;-0.377243;0.00241038;0.00229752;0.926108;1.29692;0.347407;0.0816615
1563268389098511637;-0.377405;0.00325249;0.00344437;0.926036;1.29696;0.347424;0.0817951
1563268389114917922;-0.377316;0.00264455;0.00237126;0.926078;1.29692;0.347418;0.081651
1563268389123238661;-0.377229;0.00245621;0.00236511;0.926114;1.29692;0.347404;0.0816697
1563268389131884141;-0.377319;0.00257246;0.00233313;0.926077;1.29692;0.347414;0.0816588
1563268389140173980;-0.377299;0.00265352;0.00237918;0.926084;1.29692;0.347416;0.0816583
1563268389148452441;-0.377244;0.00251539;0.00244231;0.926107;1.29693;0.347408;0.0816796
1563268389165209840;-0.37731;0.00261258;0.00234024;0.92608;1.29693;0.347415;0.0816544
1563268389173570031;-0.377228;0.00240604;0.00224461;0.926114;1.29693;0.34741;0.0816588
1563268389183284777;-0.377328;0.00262803;0.00241624;0.926073;1.29693;0.347406;0.0816654
1563268389192050891;-0.377239;0.00243043;0.00228476;0.92611;1.29693;0.347402;0.0816619
1563268389198602054;-0.377337;0.00266582;0.00242615;0.926069;1.29693;0.347409;0.0816653
1563268389215107934;-0.377338;0.00260815;0.00238141;0.926069;1.29693;0.3474;0.0816577
1563268389224113232;-0.377331;0.00261383;0.00234888;0.926072;1.29693;0.347406;0.0816521
1563268389232130817;-0.377316;0.00265019;0.00248055;0.926077;1.29693;0.347406;0.0816677
1563268389240810654;-0.377322;0.0025725;0.00233415;0.926076;1.29693;0.347408;0.0816542
1563268389248787361;-0.377239;0.00236495;0.0022918;0.92611;1.29693;0.347403;0.0816533
1563268389265424347;-0.37726;0.00239652;0.00228516;0.926102;1.29693;0.347407;0.0816591
1563268389273497464;-0.377315;0.00265222;0.00242179;0.926078;1.29693;0.34741;0.0816593
1563268389286063788;-0.377328;0.00259831;0.00240014;0.926073;1.29693;0.347409;0.0816588
1563268389293464639;-0.37725;0.00245083;0.00232673;0.926105;1.29693;0.347401;0.0816664
1563268389306917882;-0.377261;0.0024463;0.00230274;0.926101;1.29694;0.347403;0.0816675
1563268389315226996;-0.377229;0.00240304;0.00226827;0.926114;1.29692;0.347406;0.0816538
1563268389323853441;-0.377261;0.00240073;0.00225368;0.926101;1.29693;0.347405;0.0816584
1563268389334380294;-0.37723;0.00241846;0.00231574;0.926114;1.29693;0.347401;0.0816644
1563268389341679664;-0.377247;0.00243593;0.00231257;0.926106;1.29693;0.347403;0.0816673
1563268389357145625;-0.377248;0.00240606;0.00231005;0.926106;1.29693;0.347405;0.0816633
1563268389366392865;-0.377247;0.00243167;0.00229731;0.926107;1.29693;0.347403;0.0816602
