time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1563268458320684596;-0.377408;0.0031792;0.00345835;0.926035;1.29696;0.347424;0.0817842
1563268458337273763;-0.377228;0.00238858;0.00230482;0.926115;1.29692;0.347401;0.0816498
1563268458345713388;-0.37723;0.00237497;0.00232107;0.926114;1.29692;0.347406;0.0816456
1563268458353917945;-0.377287;0.00263235;0.00241852;0.926089;1.29691;0.347414;0.0816437
1563268458371625889;-0.377206;0.00235504;0.00228562;0.926124;1.29691;0.347411;0.0816411
1563268458387711230;-0.377297;0.00261557;0.00240916;0.926086;1.29691;0.347416;0.0816524
1563268458395878307;-0.377292;0.00261772;0.00242173;0.926088;1.2969;0.347423;0.0816458
1563268458403821771;-0.377304;0.00258528;0.00243059;0.926082;1.2969;0.347414;0.0816453
1563268458412351428;-0.377308;0.00271396;0.002548;0.92608;1.29691;0.347409;0.0816702
1563268458420880828;-0.377316;0.00263236;0.00246247;0.926078;1.29691;0.347414;0.0816513
1563268458437710061;-0.377217;0.00237681;0.0023261;0.926119;1.29691;0.347403;0.0816409
1563268458445863860;-0.377439;0.00318754;0.00339376;0.926023;1.29696;0.347424;0.0817737
1563268458454362918;-0.377349;0.00305949;0.0034865;0.926059;1.29696;0.347418;0.0817894
1563268458462460264;-0.377243;0.00235321;0.00229345;0.926109;1.29693;0.347402;0.0816502
1563268458471053620;-0.377229;0.00247019;0.00236305;0.926114;1.29691;0.347398;0.0816625
1563268458479130989;-0.377324;0.00265395;0.00243362;0.926074;1.29691;0.347414;0.0816522
1563268458495691256;-0.377323;0.00264003;0.00240543;0.926075;1.29692;0.347412;0.0816616
1563268458504165211;-0.377235;0.00248484;0.00239936;0.926111;1.29692;0.347409;0.0816704
1563268458512968858;-0.377236;0.00243226;0.00237832;0.926111;1.29692;0.347406;0.0816519
1563268458520956580;-0.377251;0.0024117;0.002351;0.926105;1.29692;0.3474;0.0816507
1563268458537410631;-0.377348;0.00262093;0.00244232;0.926065;1.29692;0.347405;0.0816529
1563268458545941825;-0.377298;0.00265826;0.00248966;0.926085;1.29692;0.347408;0.0816567
1563268458554336857;-0.377227;0.00243485;0.00237703;0.926115;1.29692;0.347405;0.0816578
1563268458562469486;-0.377319;0.00258605;0.00243112;0.926077;1.29692;0.347406;0.0816483
1563268458571962860;-0.377319;0.00264881;0.00249174;0.926076;1.29692;0.347408;0.0816584
1563268458587279966;-0.377329;0.00263072;0.00251549;0.926072;1.29692;0.347408;0.0816509
1563268458595759439;-0.377258;0.00248943;0.00245059;0.926102;1.29692;0.347399;0.0816656
1563268458603994093;-0.377245;0.00236082;0.00228044;0.926108;1.29692;0.347399;0.0816497
1563268458612746636;-0.377335;0.00299983;0.00338504;0.926066;1.29696;0.347417;0.0817912
1563268458620971023;-0.377311;0.00267621;0.00252469;0.926079;1.29691;0.347405;0.0816693
1563268458629228757;-0.377265;0.00246954;0.00244646;0.926099;1.29692;0.347405;0.0816648
1563268458645966732;-0.377249;0.00245742;0.00245032;0.926105;1.29692;0.347399;0.0816618
1563268458654342080;-0.377238;0.00240701;0.00234092;0.92611;1.29692;0.347403;0.0816518
1563268458664281174;-0.377245;0.00233852;0.00225611;0.926108;1.29692;0.347401;0.0816433
1563268458671032204;-0.377252;0.00246423;0.00237436;0.926104;1.29692;0.347397;0.0816584
1563268458687633212;-0.377309;0.00264733;0.00244296;0.926081;1.29691;0.347409;0.0816566
1563268458695975555;-0.377243;0.00240698;0.00237708;0.926108;1.29692;0.347403;0.0816601
1563268458704930655;-0.377231;0.00245436;0.00237944;0.926113;1.29692;0.347399;0.0816707
1563268458712597902;-0.377326;0.00268882;0.00250323;0.926073;1.29692;0.347409;0.0816674
1563268458721205526;-0.377331;0.00270295;0.00259373;0.926071;1.29692;0.347403;0.0816685
1563268458738012553;-0.377291;0.00265072;0.00247027;0.926088;1.29692;0.34741;0.0816511
1563268458746037003;-0.377348;0.0030104;0.0034139;0.92606;1.29696;0.347418;0.0817911
1563268458754380994;-0.377323;0.00268946;0.00252175;0.926074;1.29693;0.347409;0.0816602
1563268458765121678;-0.377283;0.0024485;0.00244247;0.926091;1.29693;0.347398;0.0816663
1563268458771004748;-0.377303;0.00263627;0.00245087;0.926083;1.29691;0.347409;0.081656
1563268458787699806;-0.377271;0.00239422;0.00234068;0.926097;1.29692;0.347397;0.0816568
1563268458796190615;-0.377343;0.00260969;0.00247005;0.926067;1.29692;0.347402;0.0816531
1563268458805185487;-0.377244;0.00240431;0.00238543;0.926108;1.29692;0.347398;0.0816584
1563268458812729592;-0.37733;0.00268685;0.00254094;0.926071;1.29692;0.347408;0.0816668
1563268458821579369;-0.377348;0.00301347;0.0033326;0.926061;1.29696;0.347414;0.0817842
1563268458829341378;-0.37725;0.00244808;0.00238733;0.926105;1.29692;0.347394;0.0816673
1563268458837673955;-0.377271;0.00236926;0.00232679;0.926097;1.29691;0.347396;0.0816512
1563268458854707710;-0.377278;0.00238321;0.00232179;0.926094;1.29692;0.347396;0.0816571
1563268458864825812;-0.377262;0.00244209;0.00242344;0.9261;1.29692;0.347393;0.0816693
1563268458871066471;-0.377282;0.00248949;0.00243048;0.926092;1.29692;0.347398;0.0816676
1563268458879205842;-0.377245;0.00244198;0.00236573;0.926107;1.29692;0.347398;0.0816544
1563268458895933776;-0.377238;0.00250358;0.00252558;0.92611;1.29691;0.347394;0.0816613
1563268458904475672;-0.377331;0.0025878;0.00239959;0.926072;1.29691;0.347409;0.0816515
1563268458912999540;-0.377329;0.00262378;0.00243933;0.926072;1.29691;0.347408;0.0816563
1563268458921209775;-0.377335;0.00263377;0.00243992;0.92607;1.29691;0.3474;0.0816566
1563268458937733228;-0.377331;0.00266428;0.00257142;0.926071;1.2969;0.347405;0.0816552
