time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1560340116844560109;0.552197;0.00869276;-0.0170327;-0.833494;0.423091;3.06502;0.104775;
1560340116852827308;0.552197;0.00868981;-0.016989;-0.833495;0.423097;3.06502;0.104773;
1560340116869564201;0.552203;0.00872165;-0.0170111;-0.833491;0.423091;3.06502;0.104775;
1560340116877834026;0.552229;0.0087223;-0.0170205;-0.833473;0.423092;3.06502;0.104778;
1560340116886288164;0.552213;0.00869156;-0.0170612;-0.833483;0.423092;3.06502;0.104785;
1560340116894568183;0.552205;0.00871024;-0.0170263;-0.833489;0.42309;3.06502;0.104783;
1560340116902851823;0.552197;0.00870388;-0.0170464;-0.833494;0.423087;3.06502;0.104779;
1560340116911173259;0.552199;0.00870325;-0.0170087;-0.833493;0.423087;3.06502;0.104769;
1560340116927894062;0.552192;0.00869945;-0.0170253;-0.833498;0.423089;3.06502;0.104774;
1560340116936194797;0.552205;0.00873303;-0.017006;-0.833489;0.423089;3.06502;0.104771;
1560340116944522359;0.552198;0.00874912;-0.017019;-0.833493;0.423096;3.06502;0.104773;
1560340116952938828;0.552203;0.00870808;-0.0170631;-0.83349;0.423087;3.06502;0.104777;
1560340116961165644;0.552195;0.0087181;-0.017005;-0.833496;0.423094;3.06502;0.104773;
1560340116977859715;0.552195;0.00868685;-0.017047;-0.833495;0.423088;3.06502;0.104775;
1560340116986186701;0.552211;0.00871554;-0.0170189;-0.833485;0.423088;3.06502;0.10478;
1560340116994521258;0.552193;0.00870887;-0.0170206;-0.833497;0.423083;3.06502;0.104779;
1560340117002842099;0.552194;0.0087154;-0.0169986;-0.833497;0.42309;3.06502;0.104775;
1560340117019506915;0.552198;0.00873723;-0.0170205;-0.833493;0.423093;3.06502;0.104773;
1560340117027897993;0.55219;0.00870771;-0.0169938;-0.8335;0.423092;3.06502;0.104771;
1560340117036195589;0.552206;0.00872185;-0.017023;-0.833488;0.423096;3.06502;0.104779;
1560340117044513021;0.552198;0.00869372;-0.0170665;-0.833493;0.423091;3.06502;0.104776;
1560340117052847847;0.5522;0.00869015;-0.0170788;-0.833491;0.423088;3.06502;0.104784;
1560340117061179643;0.552213;0.00865985;-0.0171075;-0.833483;0.423085;3.06502;0.104779;
1560340117077868953;0.552205;0.00872023;-0.0170474;-0.833488;0.423086;3.06502;0.104776;
1560340117086009105;0.552186;0.00865513;-0.0170679;-0.833501;0.423092;3.06501;0.104779;
1560340117094374618;0.552197;0.00867888;-0.0170107;-0.833495;0.423091;3.06502;0.104778;
1560340117102840078;0.552206;0.00873076;-0.0170073;-0.833488;0.423091;3.06502;0.104773;
1560340117111175603;0.552199;0.00869926;-0.0169883;-0.833494;0.423095;3.06501;0.104762;
1560340117127844947;0.552217;0.00872388;-0.0170261;-0.833481;0.423088;3.06501;0.104767;
1560340117136137274;0.552202;0.00867203;-0.0170604;-0.833491;0.423091;3.06501;0.104774;
1560340117144560597;0.552212;0.00867622;-0.0170493;-0.833484;0.423087;3.06502;0.104778;
1560340117152906057;0.552191;0.0087247;-0.0169845;-0.833499;0.423088;3.06502;0.10477;
1560340117169594457;0.552215;0.00873173;-0.0170326;-0.833482;0.423085;3.06502;0.104773;
1560340117177914395;0.552199;0.00870328;-0.0170615;-0.833492;0.423092;3.06502;0.104778;
1560340117186210238;0.552215;0.00871132;-0.0169969;-0.833483;0.423094;3.06502;0.10477;
1560340117194649507;0.552206;0.00871243;-0.0170179;-0.833489;0.423089;3.06502;0.104776;
1560340117202911940;0.552208;0.00868749;-0.0170337;-0.833487;0.423086;3.06502;0.104767;
1560340117211221849;0.552198;0.00867723;-0.0170554;-0.833494;0.423089;3.06502;0.104773;
1560340117227926653;0.55219;0.00867777;-0.0170791;-0.833498;0.423087;3.06502;0.104781;
1560340117236191673;0.552115;0.00888153;-0.0166502;-0.833554;0.42313;3.06503;0.104782;
1560340117244548765;0.552228;0.00871749;-0.0170034;-0.833474;0.423094;3.06502;0.104775;
1560340117252847831;0.552303;0.00875118;-0.0168883;-0.833427;0.423078;3.06502;0.104773;
1560340117261201177;0.552964;0.00870541;-0.0165088;-0.832996;0.423035;3.06503;0.104762;
1560340117277893607;0.556607;0.00909137;-0.0163749;-0.830565;0.422737;3.0652;0.104798;
1560340117286283980;0.558728;0.00929244;-0.0167437;-0.82913;0.422544;3.06544;0.104811;
1560340117294608642;0.561085;0.00938167;-0.0168365;-0.827534;0.422384;3.0657;0.104879;
1560340117302925545;0.563648;0.00958056;-0.0172808;-0.825779;0.422113;3.06599;0.104921;
1560340117311194076;0.566415;0.00989431;-0.0177583;-0.82387;0.421797;3.06636;0.104971;
1560340117327912833;0.572545;0.0106693;-0.0187234;-0.81959;0.420965;3.06739;0.104992;
1560340117336184184;0.576341;0.0111777;-0.0188128;-0.816916;0.420439;3.068;0.105018;
1560340117344575612;0.580187;0.0118455;-0.0190374;-0.814175;0.419916;3.06875;0.105066;
1560340117352943813;0.584489;0.011933;-0.0204952;-0.811055;0.41939;3.06954;0.105177;
1560340117361183114;0.588612;0.0127712;-0.0215568;-0.808028;0.418825;3.07044;0.105215;
1560340117377888448;0.597096;0.0135931;-0.0230925;-0.801722;0.41779;3.07226;0.10516;
1560340117386221710;0.601327;0.0135599;-0.0231876;-0.798552;0.41737;3.0731;0.105078;
1560340117394579756;0.605564;0.0132455;-0.023068;-0.795352;0.417019;3.07385;0.104995;
1560340117402866956;0.609678;0.0130338;-0.0222391;-0.79223;0.416765;3.07459;0.10492;
1560340117411152527;0.613745;0.0124798;-0.0216759;-0.789108;0.416555;3.0753;0.104838;
1560340117427774634;0.621944;0.0109038;-0.0215519;-0.782689;0.416104;3.0768;0.104722;
1560340117436154698;0.626049;0.0104049;-0.0215493;-0.779417;0.415793;3.0776;0.104692;
1560340117444565251;0.630055;0.0101835;-0.0216573;-0.776182;0.415414;3.07836;0.104661;
1560340117452882597;0.634027;0.0104597;-0.021883;-0.772931;0.414914;3.07911;0.104664;
1560340117461205553;0.63796;0.0109947;-0.0216847;-0.769685;0.414428;3.07984;0.104633;
1560340117469546040;0.641934;0.0113071;-0.0217086;-0.766369;0.413861;3.08059;0.104556;
1560340117486227499;0.64978;0.0111287;-0.0224042;-0.75971;0.412869;3.08205;0.104285;
1560340117494592980;0.65373;0.0110316;-0.0222778;-0.756319;0.412417;3.08276;0.104214;
1560340117502856602;0.6576;0.011134;-0.0217376;-0.752971;0.412022;3.08344;0.104239;
1560340117511217643;0.661525;0.0108365;-0.0219391;-0.749523;0.411577;3.08411;0.104305;
1560340117527942820;0.669135;0.0100965;-0.0211324;-0.742772;0.410838;3.08546;0.104323;
1560340117536163720;0.672958;0.00981285;-0.0213466;-0.739307;0.410441;3.08619;0.104315;
1560340117544518052;0.676801;0.00959582;-0.021934;-0.735776;0.40994;3.0869;0.104294;
1560340117552869067;0.680513;0.00989397;-0.0216064;-0.732351;0.40943;3.08758;0.104292;
1560340117561276520;0.684203;0.0100935;-0.0214153;-0.728908;0.408898;3.08819;0.104273;
1560340117577958936;0.691661;0.0100954;-0.0217115;-0.721825;0.407845;3.0895;0.104239;
1560340117586247759;0.695295;0.00971732;-0.0220736;-0.71832;0.407275;3.09015;0.10416;
1560340117594596742;0.698868;0.00981663;-0.0216677;-0.714855;0.406784;3.09082;0.104136;
1560340117602860551;0.70261;0.00986604;-0.0217128;-0.711175;0.406246;3.09144;0.104138;
1560340117611237694;0.706347;0.00997118;-0.0219564;-0.707455;0.405706;3.09205;0.104184;
1560340117627915406;0.713366;0.00957299;-0.0217392;-0.700389;0.404671;3.09325;0.104218;
1560340117636139625;0.716938;0.00919417;-0.0226966;-0.696707;0.404034;3.0939;0.104242;
1560340117644550935;0.720457;0.00929681;-0.021927;-0.69309;0.403572;3.09447;0.104213;
1560340117652883562;0.723926;0.00921601;-0.0222776;-0.689456;0.402915;3.09511;0.104171;
1560340117669564801;0.730925;0.00930777;-0.0223852;-0.682027;0.401762;3.09624;0.104156;
1560340117677881811;0.73427;0.00931771;-0.0220304;-0.678436;0.40117;3.09681;0.104144;
1560340117686186749;0.737732;0.00924058;-0.0221742;-0.674666;0.400545;3.09739;0.104128;
1560340117694392420;0.741136;0.00907308;-0.022372;-0.670921;0.399935;3.09798;0.104062;
1560340117702882688;0.744454;0.00898839;-0.022655;-0.667229;0.399322;3.09854;0.10402;
1560340117711226765;0.748175;0.00928187;-0.022597;-0.663051;0.398775;3.09923;0.104068;
1560340117727945935;0.754984;0.00917556;-0.0228269;-0.655282;0.397513;3.10029;0.104078;
1560340117736205748;0.758285;0.0088647;-0.0231994;-0.65145;0.396875;3.10083;0.10406;
1560340117744575700;0.761557;0.00881911;-0.022638;-0.647643;0.396282;3.10142;0.104037;
1560340117752890569;0.764907;0.00862521;-0.0226527;-0.643684;0.395665;3.10197;0.103979;
1560340117761254567;0.768255;0.00847159;-0.022384;-0.639697;0.395071;3.10252;0.103919;
1560340117777914687;0.774691;0.00810344;-0.0219323;-0.631907;0.393957;3.10354;0.103896;
1560340117786196859;0.777862;0.00784766;-0.0222389;-0.627993;0.393319;3.10404;0.10392;
1560340117794580512;0.781041;0.00771072;-0.022755;-0.624017;0.392597;3.10452;0.103924;
1560340117802860523;0.784084;0.00773408;-0.0222672;-0.620206;0.39193;3.10501;0.103895;
1560340117811156936;0.787233;0.00778768;-0.0225267;-0.616195;0.391249;3.10548;0.103869;
1560340117819403367;0.790364;0.00789805;-0.022363;-0.612178;0.390546;3.10594;0.103827;
1560340117836162953;0.796514;0.00759911;-0.0223956;-0.604157;0.389202;3.10687;0.10384;
1560340117844543815;0.799664;0.00733324;-0.0224292;-0.599984;0.388517;3.10736;0.103845;
1560340117852684013;0.802747;0.00708414;-0.0227284;-0.595844;0.387831;3.10784;0.10379;
1560340117860998380;0.805918;0.00723088;-0.0221247;-0.591569;0.387096;3.10838;0.103811;
1560340117877542001;0.811966;0.00672491;-0.0222051;-0.583244;0.385727;3.10927;0.103856;
1560340117886122281;0.814969;0.00661045;-0.0224554;-0.579031;0.384969;3.10971;0.103838;
1560340117894554323;0.817935;0.00627473;-0.0223016;-0.574844;0.384275;3.11013;0.103813;
1560340117902652940;0.820752;0.00611343;-0.0221355;-0.570823;0.383583;3.11056;0.103889;
1560340117911150717;0.823963;0.00664162;-0.0228047;-0.566145;0.382815;3.11107;0.104111;
1560340117927670422;0.829646;0.00623083;-0.0216633;-0.557834;0.381491;3.11176;0.104054;
1560340117936185263;0.832431;0.0058989;-0.0214093;-0.553683;0.380817;3.11211;0.104035;
1560340117944406789;0.835163;0.00568069;-0.0218914;-0.549537;0.38014;3.11247;0.104081;
1560340117952826184;0.838004;0.00522062;-0.0213769;-0.54522;0.379375;3.11281;0.10402;
1560340117961185428;0.840796;0.00508232;-0.0208191;-0.540928;0.378712;3.11317;0.104017;
1560340117969492350;0.843702;0.00488876;-0.0201967;-0.53641;0.378015;3.1136;0.104035;
1560340117986065838;0.849061;0.0042362;-0.0204801;-0.52788;0.376698;3.11433;0.104153;
1560340117994536610;0.851866;0.00387747;-0.0205368;-0.523342;0.375944;3.1147;0.104156;
1560340118002830611;0.854512;0.00352125;-0.0203926;-0.51902;0.375244;3.11506;0.104155;
1560340118011191065;0.857174;0.00324857;-0.0203788;-0.514614;0.374495;3.11543;0.104121;
1560340118027868098;0.862513;0.00316297;-0.0203832;-0.505615;0.373024;3.11605;0.104134;
1560340118036130840;0.865101;0.00314554;-0.0200946;-0.501186;0.372249;3.11637;0.104135;
1560340118044544908;0.867719;0.00272281;-0.0198507;-0.496652;0.371484;3.11665;0.104087;
1560340118052899508;0.870215;0.00240546;-0.0204659;-0.49224;0.370722;3.11699;0.104172;
1560340118061177883;0.872714;0.00233962;-0.0207022;-0.487788;0.369983;3.11727;0.104106;
1560340118077834248;0.877763;0.00181893;-0.021705;-0.4786;0.368335;3.11775;0.104124;
1560340118086243118;0.880293;0.00142272;-0.021979;-0.473918;0.367558;3.11802;0.104196;
1560340118094495182;0.882665;0.00111957;-0.0221525;-0.469479;0.3668;3.11825;0.104198;
1560340118102848470;0.885068;0.000570807;-0.0223697;-0.464924;0.365984;3.11852;0.104142;
1560340118111133634;0.887424;0.000331438;-0.0223;-0.460414;0.36516;3.1188;0.104137;
1560340118127833918;0.89212;0.0003931;-0.0215461;-0.451284;0.363516;3.1192;0.104094;
1560340118136151506;0.894567;-0.000203715;-0.0217236;-0.446407;0.362658;3.11937;0.103964;
1560340118144480740;0.896865;0.000172623;-0.0224218;-0.441736;0.361825;3.11958;0.104104;
1560340118152691977;0.898981;-0.000195807;-0.0235134;-0.437356;0.360996;3.11983;0.104088;
1560340118161151339;0.901481;-0.000162365;-0.0241255;-0.432145;0.360121;3.12017;0.104115;
1560340118177886108;0.905936;-0.000591542;-0.0218552;-0.422849;0.358552;3.12048;0.104081;
1560340118186283679;0.907905;-0.000764356;-0.0234796;-0.418517;0.357731;3.12061;0.104108;
1560340118194519582;0.909995;-0.000859215;-0.0234807;-0.413952;0.356976;3.12073;0.104132;
1560340118202718962;0.912215;-0.0010303;-0.0234335;-0.409039;0.35609;3.12085;0.104094;
1560340118211181327;0.914229;-0.000975413;-0.0234165;-0.404519;0.355303;3.12097;0.10405;
1560340118227692601;0.918387;-0.00122789;-0.0235863;-0.394977;0.353613;3.12121;0.103883;
1560340118235883083;0.92046;-0.00108582;-0.0232814;-0.390141;0.35278;3.12129;0.103857;
1560340118244308993;0.922454;-0.00131318;-0.0229415;-0.385423;0.351949;3.12133;0.103804;
1560340118252564497;0.92434;-0.00126051;-0.0231324;-0.380865;0.351154;3.1214;0.103881;
1560340118260832992;0.9263;-0.00164142;-0.0235056;-0.376049;0.350262;3.12144;0.103841;
1560340118277839028;0.930091;-0.00137964;-0.0235088;-0.366574;0.348501;3.12154;0.103683;
1560340118286099995;0.931935;-0.00172811;-0.0227969;-0.361905;0.347682;3.12157;0.103656;
1560340118294273338;0.933815;-0.00200888;-0.0230515;-0.357006;0.346841;3.12163;0.103664;
1560340118302734635;0.935603;-0.0025081;-0.0231079;-0.352289;0.346019;3.12166;0.103649;
1560340118311144110;0.937365;-0.00249906;-0.0231629;-0.347569;0.345216;3.12174;0.103688;
1560340118327821697;0.940915;-0.00240713;-0.0236496;-0.337807;0.343491;3.12177;0.103646;
1560340118336216788;0.942554;-0.00230614;-0.0242029;-0.333167;0.342596;3.12168;0.103617;
1560340118344474814;0.944377;-0.00226324;-0.022939;-0.328056;0.341713;3.12162;0.103569;
1560340118352726900;0.946046;-0.00217706;-0.0232241;-0.323191;0.340841;3.12156;0.103586;
1560340118361064331;0.94767;-0.00229521;-0.0228488;-0.318426;0.340025;3.1215;0.103539;
1560340118377717374;0.950861;-0.00223388;-0.0232445;-0.308736;0.338299;3.12134;0.10339;
1560340118386257088;0.952446;-0.00208166;-0.0231166;-0.303822;0.337445;3.12122;0.10336;
1560340118394569221;0.954001;-0.00192143;-0.0232008;-0.298898;0.336628;3.1211;0.103381;
1560340118402993884;0.955518;-0.00197438;-0.0237403;-0.293969;0.335751;3.12096;0.103379;
1560340118411254739;0.957008;-0.0021463;-0.0235044;-0.289101;0.334885;3.12089;0.103344;
1560340118427786529;0.959902;-0.00229214;-0.0229259;-0.279386;0.333206;3.1207;0.103203;
1560340118436215031;0.961327;-0.00232493;-0.0228884;-0.274445;0.332384;3.12055;0.10317;
1560340118444611096;0.962742;-0.00249984;-0.0221563;-0.269501;0.331548;3.12041;0.103128;
1560340118452922844;0.964082;-0.00251764;-0.0223266;-0.264654;0.330715;3.12026;0.103115;
1560340118461240607;0.965372;-0.00260797;-0.0220611;-0.259929;0.329947;3.12012;0.103121;
1560340118477886534;0.967985;-0.00272667;-0.0221683;-0.250013;0.328347;3.11983;0.103038;
1560340118486219740;0.969212;-0.00275507;-0.0220946;-0.245221;0.327534;3.11967;0.10296;
1560340118494535836;0.970433;-0.00268568;-0.0218307;-0.240367;0.326759;3.11947;0.102926;
1560340118502913602;0.971614;-0.00119144;-0.0225634;-0.235489;0.325972;3.11938;0.103184;
1560340118511348508;0.97282;-0.0013901;-0.0220375;-0.230507;0.32515;3.11921;0.103218;
1560340118527902460;0.975072;-0.00175179;-0.0219411;-0.220794;0.323579;3.11879;0.10316;
1560340118536231965;0.976291;-0.00183724;-0.021765;-0.215358;0.322847;3.11849;0.103119;
1560340118544591474;0.977519;-0.00262774;-0.0215456;-0.209729;0.321924;3.11832;0.102917;
1560340118552879858;0.978564;-0.00256054;-0.0214779;-0.204804;0.321126;3.11808;0.10294;
1560340118561250676;0.979568;-0.00269672;-0.0212763;-0.199968;0.320329;3.11787;0.10295;
1560340118577716858;0.981482;-0.00271597;-0.0213721;-0.19034;0.318711;3.11738;0.10286;
1560340118586249031;0.982421;-0.00259746;-0.0213428;-0.185435;0.317942;3.11707;0.102824;
1560340118594660951;0.983349;-0.00245311;-0.0211135;-0.180479;0.317175;3.11674;0.102803;
1560340118602949982;0.984321;-0.00275969;-0.0207714;-0.175138;0.316295;3.11632;0.102738;
1560340118611040114;0.985164;-0.0028485;-0.0206537;-0.170342;0.315564;3.11605;0.10274;
1560340118627691853;0.986929;-0.00303352;-0.0202782;-0.159848;0.313917;3.11548;0.102696;
1560340118636206242;0.987767;-0.00357967;-0.0191323;-0.154717;0.313163;3.11515;0.102641;
1560340118644533300;0.988474;-0.00312441;-0.0198642;-0.150049;0.312349;3.11488;0.102585;
1560340118652863132;0.989225;-0.00314674;-0.020022;-0.144993;0.311582;3.11455;0.102586;
1560340118661282033;0.989915;-0.00323173;-0.0201676;-0.140185;0.31088;3.11421;0.102635;
1560340118677940992;0.991324;-0.00348929;-0.0204274;-0.129798;0.309288;3.11356;0.102537;
1560340118686280669;0.991927;-0.00319938;-0.0209514;-0.125028;0.308576;3.11322;0.102543;
1560340118694583207;0.992584;-0.00357818;-0.0203653;-0.119789;0.307861;3.11288;0.102534;
1560340118702918193;0.993181;-0.00378674;-0.0194151;-0.114896;0.307171;3.11244;0.102519;
1560340118711046738;0.993734;-0.00319809;-0.0200616;-0.109911;0.306448;3.11202;0.102566;
1560340118727677590;0.994787;-0.00308156;-0.0201376;-0.0999204;0.304894;3.11116;0.102628;
1560340118736154094;0.995308;-0.00363942;-0.0190161;-0.0948051;0.30414;3.11076;0.102573;
1560340118744568040;0.995788;-0.00369301;-0.0189744;-0.0896241;0.303421;3.11035;0.102515;
1560340118752883208;0.996231;-0.00356874;-0.019028;-0.0845576;0.302629;3.10993;0.102462;
1560340118761261218;0.996656;-0.00366917;-0.0188338;-0.0794267;0.301998;3.10952;0.102523;
1560340118777743496;0.997406;-0.00402155;-0.018945;-0.0693213;0.300566;3.10876;0.102623;
1560340118786003213;0.997739;-0.00399662;-0.0192735;-0.0642609;0.299868;3.10836;0.102595;
1560340118794329606;0.998047;-0.00366149;-0.0198694;-0.0591176;0.299128;3.10792;0.102531;
1560340118802657781;0.998342;-0.0037493;-0.0194029;-0.0540624;0.298491;3.10748;0.102522;
1560340118810983826;0.99861;-0.00372156;-0.0188882;-0.0490603;0.297858;3.10701;0.10256;
1560340118827840704;0.999035;-0.00349503;-0.0190708;-0.0394106;0.296543;3.10608;0.102698;
1560340118836199123;0.999216;-0.00333295;-0.0192894;-0.0344263;0.295875;3.10561;0.102755;
1560340118844592106;0.999391;-0.00336188;-0.0183895;-0.0294599;0.295258;3.10512;0.102596;
1560340118852849169;0.999528;-0.00306124;-0.018243;-0.0245185;0.294659;3.10463;0.102593;
1560340118861234709;0.999629;-0.00267202;-0.0188884;-0.0194549;0.29406;3.10412;0.102668;
1560340118877659554;0.999794;-0.00455674;-0.0177181;-0.00874844;0.292681;3.10311;0.102543;
1560340118886035790;0.999818;-0.00456886;-0.018148;-0.00368442;0.292056;3.10259;0.102496;
1560340118894468529;0.999811;-0.00427981;-0.0189478;0.00123559;0.291384;3.10208;0.10242;
1560340118902732186;0.999806;-0.00529624;-0.0177714;0.00657791;0.290852;3.10134;0.102338;
1560340118911188475;0.999777;-0.0058266;-0.0167058;0.0115354;0.290292;3.10074;0.102357;
1560340118927916169;0.99961;-0.00524737;-0.0170411;0.0214943;0.289081;3.09963;0.102497;
1560340118936178188;0.999494;-0.00555434;-0.0167251;0.0264837;0.288484;3.09906;0.102472;
1560340118944550277;0.999342;-0.0054373;-0.0168961;0.0316236;0.287854;3.09846;0.102402;
1560340118952834398;0.99917;-0.00541909;-0.0169034;0.036665;0.287242;3.09787;0.102317;
1560340118961151415;0.998967;-0.00518135;-0.0171076;0.0417785;0.286653;3.09727;0.102292;
1560340118977889181;0.998488;-0.00537195;-0.0170289;0.0519984;0.285505;3.09609;0.102392;
1560340118985986484;0.998212;-0.00548298;-0.0169685;0.0570468;0.284967;3.0955;0.102417;
1560340118994529114;0.997899;-0.00533596;-0.0173851;0.062188;0.284367;3.0949;0.102382;
1560340119002847441;0.997572;-0.00563969;-0.0171726;0.0672581;0.283755;3.09433;0.102309;
1560340119011182125;0.997231;-0.00573399;-0.0168392;0.0722021;0.283225;3.0937;0.102292;
1560340119027865486;0.996473;-0.0058799;-0.0162686;0.082109;0.282272;3.09248;0.102363;
1560340119036196649;0.996068;-0.00596707;-0.0157047;0.0869877;0.281779;3.0919;0.1024;
1560340119044621020;0.995603;-0.00622495;-0.0156692;0.0921385;0.281255;3.09132;0.102371;
1560340119052860754;0.995139;-0.00657406;-0.0152662;0.0970707;0.280791;3.09078;0.102402;
1560340119061175746;0.994584;-0.00675321;-0.01581;0.102505;0.280267;3.08992;0.102221;
1560340119077897985;0.993521;-0.00729492;-0.0154242;0.112356;0.279261;3.08875;0.102312;
1560340119086210477;0.992935;-0.0077396;-0.0152128;0.117425;0.278772;3.08814;0.102366;
1560340119094527101;0.992336;-0.00735762;-0.0158569;0.122329;0.278296;3.08753;0.1024;
