time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1560413441325477466;0.0324618;0.00521906;0.00940231;0.999415;0.0802231;1.13569;0.104072;
1560413441333770199;0.0324356;0.00500134;0.00937146;0.999417;0.0802239;1.13569;0.104058;
1560413441350484046;0.0324954;0.0053038;0.00967934;0.999411;0.0802206;1.1357;0.104123;
1560413441358763875;0.0324159;0.00473093;0.00951863;0.999418;0.0802696;1.13568;0.104045;
1560413441367145551;0.0325715;0.00492096;0.00971903;0.99941;0.0802389;1.13572;0.104123;
1560413441375344878;0.0324603;0.00471534;0.00951489;0.999417;0.0802625;1.13568;0.104039;
1560413441392136678;0.0324085;0.00501542;0.00947981;0.999417;0.0802427;1.13568;0.104069;
1560413441400243359;0.032541;0.00479461;0.00938077;0.999415;0.0802486;1.13569;0.104027;
1560413441408750094;0.0326802;0.00493666;0.0093324;0.99941;0.0802255;1.1357;0.104033;
1560413441417060201;0.0328059;0.00520513;0.00940173;0.999404;0.0802488;1.13571;0.104079;
1560413441425463436;0.032493;0.00512379;0.00948766;0.999414;0.0802221;1.13569;0.104082;
1560413441442037759;0.0319003;0.00469057;0.0100026;0.99943;0.0804784;1.13544;0.104142;
1560413441458793433;0.0317763;0.00463635;0.00960848;0.999438;0.0804984;1.13546;0.104062;
1560413441467134948;0.0315919;0.00495352;0.0100984;0.999438;0.0804929;1.13544;0.104187;
1560413441475461821;0.0317224;0.00481408;0.0101026;0.999434;0.0804664;1.13542;0.104167;
1560413441483764975;0.0317141;0.00461656;0.00956043;0.999441;0.0805022;1.13546;0.104052;
1560413441500463458;0.0316235;0.00482638;0.00964164;0.999442;0.0804647;1.13545;0.104085;
1560413441508808003;0.0317531;0.00451272;0.00960214;0.999439;0.0804954;1.13545;0.104059;
1560413441517088974;0.031661;0.00477707;0.00949171;0.999442;0.0804728;1.13545;0.104054;
1560413441525473578;0.031739;0.00489779;0.00947355;0.999439;0.0804534;1.13546;0.104071;
1560413441533717473;0.0317212;0.00479403;0.00951345;0.99944;0.080462;1.13546;0.104071;
1560413441542115685;0.0319219;0.00469056;0.00977776;0.999432;0.0804644;1.13547;0.104091;
1560413441558832515;0.0316434;0.0049643;0.00955184;0.999441;0.0804856;1.13545;0.104088;
1560413441567111352;0.0316277;0.00474247;0.00962333;0.999442;0.0804898;1.13544;0.104088;
1560413441575481483;0.0316456;0.00471218;0.0096718;0.999441;0.0804758;1.13544;0.104078;
1560413441583840259;0.0316113;0.00491416;0.00959708;0.999442;0.0804878;1.13545;0.104085;
1560413441600500902;0.03169;0.00518327;0.00949711;0.999439;0.0804783;1.13547;0.104086;
1560413441608831949;0.0318947;0.00465767;0.00949455;0.999435;0.0804768;1.13547;0.104046;
1560413441617147911;0.0319291;0.00531712;0.00949979;0.999431;0.080489;1.13547;0.104113;
1560413441625446620;0.0318739;0.00532159;0.00959202;0.999432;0.0804863;1.13546;0.104131;
1560413441633790112;0.0328704;0.00343721;0.0100052;0.999404;0.0809121;1.13486;0.104097;
1560413441650473806;0.0332118;0.00381661;0.00990241;0.999392;0.0808417;1.13486;0.104119;
1560413441658754892;0.032939;0.00384313;0.00941531;0.999406;0.080887;1.1349;0.104031;
1560413441667110443;0.0327239;0.00402077;0.00987791;0.999408;0.0808914;1.13487;0.104159;
1560413441675411966;0.0331085;0.00402805;0.0100005;0.999394;0.0808923;1.13486;0.104143;
1560413441692100085;0.0328856;0.0040258;0.00945099;0.999406;0.0809145;1.13488;0.104028;
1560413441700475029;0.0329089;0.00391152;0.00947341;0.999406;0.080875;1.1349;0.104037;
1560413441708810652;0.0329855;0.00380698;0.00936783;0.999405;0.0809024;1.13489;0.104051;
1560413441717174080;0.0330161;0.0036782;0.0093531;0.999404;0.0806856;1.13521;0.104013;
1560413441725468465;0.0317187;0.00481643;0.00944628;0.999441;0.0804696;1.13547;0.104047;
1560413441733843743;0.0317216;0.0049358;0.00954424;0.999439;0.0804702;1.13546;0.10409;
1560413441750502553;0.0316474;0.00485291;0.00959021;0.999441;0.0804936;1.13545;0.104085;
1560413441758786389;0.0317665;0.00489725;0.00972913;0.999436;0.0804519;1.13545;0.104122;
1560413441767151557;0.0316288;0.0049074;0.00960833;0.999441;0.0804831;1.13544;0.104087;
1560413441775479515;0.0316606;0.00501858;0.00954901;0.99944;0.0804797;1.13546;0.104103;
1560413441783780544;0.0317552;0.00472718;0.00959794;0.999438;0.0804993;1.13546;0.104077;
1560413441800489168;0.031779;0.00464648;0.00948442;0.999439;0.0805066;1.13547;0.104054;
1560413441808873416;0.0317794;0.00490084;0.00947812;0.999438;0.0804605;1.13546;0.104071;
1560413441817131434;0.0331366;0.00363863;0.00954653;0.999399;0.0806422;1.13522;0.104024;
1560413441825472309;0.0331298;0.00430147;0.00964946;0.999395;0.0808303;1.1349;0.104119;
1560413441833810646;0.0329545;0.00414432;0.0101289;0.999397;0.0806626;1.13519;0.104215;
1560413441850504105;0.0319717;0.00455848;0.00999855;0.999428;0.0804562;1.13544;0.104139;
1560413441858687233;0.0319123;0.00463764;0.00982633;0.999432;0.0804575;1.13548;0.104101;
1560413441867044725;0.032183;0.0050647;0.0101765;0.999417;0.0802996;1.13565;0.104226;
1560413441875478189;0.0323991;0.00502893;0.0100671;0.999412;0.0802476;1.13566;0.104204;
1560413441883809145;0.0323894;0.00506437;0.00947075;0.999418;0.0802472;1.13569;0.104084;
1560413441900464562;0.0324421;0.00496874;0.00956164;0.999416;0.0802709;1.13569;0.104071;
1560413441908868149;0.032327;0.00486032;0.00947896;0.999421;0.0802593;1.13568;0.104072;
1560413441917148167;0.0323726;0.00498363;0.00937326;0.999419;0.0802354;1.13568;0.104048;
1560413441925479106;0.0325583;0.00488947;0.00934063;0.999414;0.0802445;1.13569;0.10403;
1560413441933675662;0.0325633;0.00500243;0.00955182;0.999412;0.0802037;1.1357;0.104092;
1560413441950494798;0.0323511;0.00502393;0.00948444;0.999419;0.0802553;1.13568;0.10409;
1560413441958685595;0.0323415;0.00500678;0.009559;0.999419;0.0802467;1.13568;0.104078;
1560413441967122032;0.0324183;0.00478952;0.00954844;0.999417;0.0802751;1.13568;0.104053;
1560413441975444505;0.0325154;0.00474404;0.00947921;0.999415;0.0802695;1.13568;0.10405;
1560413441983806782;0.0324036;0.00515259;0.00948936;0.999417;0.0802425;1.13568;0.104087;
1560413442000301649;0.0324116;0.00503337;0.00940073;0.999418;0.0802416;1.13569;0.104065;
1560413442008762577;0.0325638;0.00483576;0.00929618;0.999415;0.0802467;1.1357;0.104026;
1560413442017139710;0.0327544;0.00548858;0.00935232;0.999405;0.0802306;1.13571;0.104091;
1560413442025491365;0.0327765;0.00516336;0.00940527;0.999405;0.0802552;1.13572;0.104081;
1560413442033789743;0.0325005;0.00514053;0.0094002;0.999414;0.0802187;1.1357;0.10406;
1560413442050445814;0.0326231;0.00499695;0.0101522;0.999404;0.0801993;1.13571;0.104207;
1560413442058586769;0.0325037;0.00516396;0.0095153;0.999413;0.0802054;1.13569;0.104089;
1560413442067114362;0.0323238;0.00506265;0.0103997;0.999411;0.0802735;1.13568;0.104263;
1560413442075432665;0.0324175;0.00515656;0.0100965;0.99941;0.0802511;1.13566;0.104212;
1560413442083754289;0.03244;0.00512742;0.00947829;0.999416;0.0802418;1.13569;0.104082;
1560413442100473036;0.032467;0.00479956;0.00950849;0.999416;0.0802793;1.13569;0.104059;
1560413442108846435;0.032399;0.00500946;0.0094931;0.999417;0.0802479;1.13569;0.104085;
1560413442117095991;0.0324636;0.00493077;0.00941696;0.999416;0.0802822;1.1357;0.104049;
1560413442125424912;0.0325566;0.00510503;0.00943843;0.999412;0.0801999;1.13571;0.104065;
1560413442133759838;0.032615;0.00491636;0.00939551;0.999412;0.0802376;1.1357;0.104061;
1560413442150456453;0.0324994;0.00515801;0.00965817;0.999412;0.080224;1.13571;0.104115;
1560413442158602953;0.032498;0.00522359;0.00964689;0.999412;0.0802063;1.1357;0.10412;
1560413442167078811;0.0323537;0.00510928;0.00949834;0.999418;0.0802466;1.13569;0.104079;
1560413442175492104;0.0324095;0.00505484;0.00952704;0.999416;0.0802433;1.13567;0.104096;
1560413442183739803;0.0324359;0.00479616;0.00948958;0.999417;0.0802759;1.13569;0.104054;
1560413442200510924;0.0323907;0.00502264;0.0094686;0.999418;0.0802386;1.13569;0.104056;
1560413442208797332;0.0325622;0.00473031;0.00927599;0.999415;0.0802277;1.13569;0.10401;
1560413442217107028;0.0326795;0.00545746;0.00934631;0.999407;0.080246;1.13571;0.104097;
1560413442225475994;0.0327807;0.00499525;0.00944714;0.999405;0.080272;1.1357;0.104065;
1560413442233733682;0.0325191;0.00482448;0.00937167;0.999416;0.0802509;1.13569;0.104032;
1560413442250340046;0.032649;0.00473217;0.00992119;0.999406;0.0802379;1.13567;0.104159;
1560413442258799761;0.0326611;0.00520213;0.00959144;0.999407;0.0801854;1.13572;0.104125;
1560413442267100869;0.0321991;0.0048135;0.0102714;0.999417;0.0803452;1.13566;0.104207;
1560413442275433978;0.0324058;0.0051782;0.01014;0.99941;0.0802523;1.13565;0.104214;
1560413442283620945;0.0323954;0.00508626;0.00956241;0.999416;0.0802397;1.13568;0.104082;
1560413442300450385;0.032493;0.00495778;0.0094969;0.999415;0.080266;1.13569;0.10406;
1560413442308752963;0.0324494;0.00511101;0.00950401;0.999415;0.0802226;1.1357;0.1041;
1560413442317079772;0.0323839;0.00511267;0.00936727;0.999419;0.0802409;1.13569;0.104067;
1560413442325435668;0.0324633;0.00492427;0.00927669;0.999418;0.0802348;1.13569;0.10403;
1560413442333741703;0.0324752;0.00509758;0.00940037;0.999415;0.0802196;1.13569;0.104068;
1560413442350488762;0.0324965;0.00493783;0.00954381;0.999414;0.0802693;1.13569;0.104074;
1560413442358855405;0.0322957;0.00499615;0.00946792;0.999421;0.0802494;1.13568;0.104075;
1560413442367128740;0.0324599;0.00511011;0.00966666;0.999413;0.0802195;1.1357;0.10412;
1560413442375561268;0.03246;0.00522524;0.00949496;0.999414;0.0802203;1.13569;0.104091;
1560413442383661692;0.0325045;0.00488137;0.00968148;0.999413;0.080257;1.1357;0.104091;
1560413442400508988;0.0324569;0.00467572;0.00939988;0.999418;0.0802627;1.13568;0.104017;
1560413442408837249;0.0325801;0.00502598;0.00930429;0.999413;0.0801917;1.13569;0.104046;
1560413442417160908;0.0328106;0.00493004;0.00940505;0.999405;0.0802453;1.1357;0.104046;
1560413442425458762;0.03277;0.00516676;0.00941196;0.999405;0.0802781;1.13572;0.104083;
1560413442433778004;0.0324014;0.00502489;0.00936743;0.999418;0.0802312;1.13568;0.104066;
1560413442450529703;0.0326301;0.00500053;0.00994396;0.999406;0.0802373;1.13568;0.104163;
1560413442458831073;0.0325857;0.0049468;0.00948049;0.999412;0.0802555;1.13569;0.104044;
1560413442467100853;0.0324707;0.00508575;0.00949468;0.999415;0.0802317;1.13569;0.104084;
1560413442475463222;0.0324917;0.00490103;0.0100633;0.999409;0.0802838;1.13567;0.104183;
1560413442483597361;0.0324719;0.00520816;0.0102131;0.999407;0.080239;1.13566;0.104234;
1560413442500455074;0.0323738;0.00506513;0.00950088;0.999418;0.0802583;1.13568;0.104084;
1560413442508795566;0.0324561;0.00518311;0.00963782;0.999413;0.0802254;1.13569;0.104118;
1560413442517163037;0.0323828;0.0051233;0.00944608;0.999418;0.0802452;1.13569;0.10407;
1560413442525463338;0.0324412;0.00521042;0.00932686;0.999417;0.0802206;1.1357;0.104042;
1560413442533781606;0.0324811;0.00496064;0.0094565;0.999415;0.0802259;1.13569;0.104067;
1560413442550492890;0.0323801;0.00525309;0.00956991;0.999416;0.0802466;1.13569;0.104097;
1560413442558836456;0.0324782;0.00521912;0.0096869;0.999412;0.0802128;1.13569;0.104123;
1560413442567105246;0.0324474;0.00520643;0.00953209;0.999414;0.0802446;1.13569;0.104094;
1560413442575487257;0.0325344;0.00488742;0.00947639;0.999414;0.0802568;1.1357;0.10406;
1560413442583768936;0.0323677;0.00500722;0.00948529;0.999418;0.0802507;1.13568;0.104078;
1560413442600283059;0.0324835;0.00484157;0.00941805;0.999416;0.080263;1.13569;0.104025;
1560413442608740230;0.0325734;0.00476991;0.00923431;0.999415;0.0802426;1.13571;0.104006;
1560413442617100204;0.0327283;0.00486709;0.00929938;0.999409;0.0802604;1.13571;0.10403;
1560413442625433695;0.0327948;0.00520031;0.00940541;0.999404;0.0802681;1.13572;0.10408;
1560413442633732931;0.0325933;0.0053397;0.00920012;0.999412;0.0802135;1.13572;0.104088;
1560413442650470953;0.0332168;0.00516272;0.00926732;0.999392;0.0801956;1.13613;0.10426;
1560413442658834429;0.0334564;0.00535955;0.00870408;0.999388;0.0801311;1.1366;0.104242;
1560413442667105572;0.0333081;0.00569498;0.00881939;0.99939;0.0801705;1.13721;0.10424;
1560413442675476767;0.0332754;0.0056271;0.00974412;0.999383;0.080254;1.13792;0.104358;
1560413442683750648;0.0334984;0.00548287;0.0102031;0.999372;0.0803583;1.13875;0.104359;
1560413442692226083;0.0334818;0.00522706;0.00987317;0.999377;0.0804917;1.13957;0.104183;
1560413442708854266;0.033523;0.00626227;0.00987558;0.99937;0.0806254;1.14112;0.104357;
1560413442717149115;0.0334897;0.00580254;0.00973843;0.999375;0.0806087;1.14187;0.104325;
1560413442725472722;0.0338519;0.00566078;0.00964323;0.999364;0.0805328;1.14264;0.104328;
1560413442742166164;0.0336429;0.00553558;0.00957803;0.999373;0.0806735;1.1442;0.104384;
1560413442750479839;0.0336362;0.00466351;0.00976456;0.999376;0.080773;1.14499;0.104325;
1560413442758851755;0.0337889;0.00528863;0.00991824;0.999366;0.0807423;1.14587;0.104446;
1560413442767125706;0.0336693;0.00513798;0.00971187;0.999373;0.0808411;1.14668;0.104417;
1560413442775434925;0.0337779;0.00498269;0.00967561;0.99937;0.0809036;1.14752;0.104426;
1560413442783757797;0.0338715;0.00458462;0.00970126;0.999369;0.0809882;1.14834;0.104412;
1560413442800485166;0.0338723;0.00511424;0.00954948;0.999367;0.0811214;1.15;0.104471;
1560413442808774703;0.0339873;0.00471439;0.00934684;0.999367;0.0811676;1.15081;0.104404;
1560413442817139594;0.0340287;0.0048472;0.00932769;0.999366;0.0812294;1.15162;0.104391;
1560413442825452363;0.0341487;0.00560202;0.00940713;0.999357;0.0813148;1.15245;0.104464;
1560413442833811927;0.0330881;0.0048378;0.00945468;0.999396;0.0815897;1.15302;0.1044;
1560413442850510587;0.0331471;0.00494169;0.00983629;0.99939;0.0817102;1.15461;0.104502;
1560413442858795028;0.0332088;0.00516518;0.00984782;0.999387;0.0817025;1.1554;0.104559;
1560413442867134972;0.0330462;0.00488506;0.00928744;0.999399;0.0818359;1.15625;0.104428;
1560413442875465088;0.0333332;0.00481445;0.0098799;0.999384;0.0818328;1.15706;0.104565;
1560413442883715574;0.0337038;0.0056505;0.00975311;0.999368;0.0817168;1.15811;0.104635;
1560413442900498375;0.0338248;0.00483643;0.00897387;0.999376;0.0818211;1.15974;0.104451;
1560413442908828406;0.0338084;0.00488798;0.00895907;0.999376;0.0818908;1.16057;0.10448;
1560413442917164912;0.0338278;0.00483272;0.00899924;0.999375;0.0819661;1.16139;0.104497;
1560413442925471192;0.0339177;0.00482636;0.00869114;0.999375;0.0819975;1.16221;0.104453;
1560413442933823519;0.033875;0.00524383;0.00887197;0.999373;0.0820676;1.16306;0.10449;
1560413442950486981;0.0338412;0.00509881;0.00886308;0.999375;0.0822626;1.16469;0.104517;
1560413442958803218;0.0338287;0.00560841;0.00876265;0.999373;0.0823442;1.16552;0.104578;
1560413442967105561;0.0337764;0.00526589;0.00887094;0.999376;0.0824351;1.16632;0.104523;
1560413442975288344;0.0337272;0.00532798;0.00892449;0.999377;0.0824858;1.16713;0.104513;
1560413442983737953;0.0336553;0.00510849;0.00876666;0.999382;0.0825323;1.16793;0.104505;
1560413443000418096;0.0338201;0.00523289;0.0088152;0.999375;0.0826595;1.16962;0.104473;
1560413443008785802;0.0339902;0.00532421;0.0086227;0.999371;0.0826645;1.17046;0.10445;
1560413443017110152;0.0338504;0.00494683;0.00821302;0.999381;0.082616;1.17124;0.104493;
1560413443025433838;0.0340789;0.00552942;0.00838119;0.999369;0.0827743;1.17211;0.104559;
1560413443042150967;0.0338463;0.00511019;0.00828104;0.99938;0.0829016;1.17371;0.104523;
1560413443050426773;0.0338408;0.00514445;0.00882938;0.999375;0.0830006;1.17448;0.104661;
1560413443058815665;0.0340908;0.00532751;0.00914607;0.999363;0.0830593;1.17526;0.104657;
1560413443067122762;0.0339475;0.00548625;0.00864645;0.999371;0.0831644;1.17607;0.104529;
1560413443075434287;0.0339806;0.00448392;0.00889584;0.999373;0.0836646;1.17653;0.104635;
1560413443083765166;0.0341472;0.0046612;0.0088885;0.999366;0.083729;1.17734;0.104646;
1560413443100494839;0.0323553;0.00602617;0.00869886;0.99942;0.0838169;1.17929;0.104734;
1560413443108794714;0.0323541;0.00624394;0.00885456;0.999418;0.0839067;1.18011;0.10472;
1560413443117077766;0.0323635;0.00520635;0.00879553;0.999424;0.0839534;1.18093;0.104628;
1560413443125427275;0.0322334;0.00478121;0.00855387;0.999432;0.0839131;1.18175;0.104593;
1560413443133721544;0.0323098;0.00506117;0.00864711;0.999428;0.0839681;1.18258;0.104625;
1560413443150472847;0.0324678;0.00542444;0.00880284;0.999419;0.0841136;1.18421;0.104701;
1560413443158802306;0.0326157;0.00504683;0.00876249;0.999417;0.0840914;1.18505;0.104784;
1560413443167036225;0.0326493;0.00491859;0.00880759;0.999416;0.08415;1.18587;0.104789;
1560413443175500622;0.0324128;0.00598961;0.00881004;0.999418;0.0843137;1.18667;0.104807;
1560413443183719843;0.0323566;0.00539666;0.00886293;0.999423;0.0843922;1.18749;0.104739;
1560413443200293458;0.032957;0.005423;0.00872156;0.999404;0.0842521;1.18937;0.104717;
1560413443208575098;0.0331193;0.00542003;0.00858983;0.9994;0.0843056;1.19021;0.104691;
1560413443217157445;0.0332235;0.00580814;0.00851243;0.999395;0.0843426;1.19103;0.104758;
1560413443225395921;0.0334206;0.00621176;0.00863328;0.999385;0.0844729;1.19188;0.104794;
1560413443233713363;0.0332545;0.00570462;0.00873434;0.999392;0.084523;1.19273;0.104844;
1560413443250474297;0.0328882;0.00526199;0.00930654;0.999402;0.0846533;1.19434;0.104909;
1560413443258786327;0.0331038;0.00515335;0.00933174;0.999395;0.0846069;1.19515;0.104888;
1560413443267039411;0.0330345;0.00561377;0.00891309;0.999399;0.0847036;1.19601;0.104771;
1560413443275375856;0.0323001;0.0052533;0.0096266;0.999418;0.0850023;1.19653;0.104899;
1560413443292091606;0.032429;0.00531374;0.00913238;0.999418;0.0851208;1.19822;0.104844;
1560413443300432912;0.0322932;0.00509981;0.00916347;0.999423;0.0852071;1.19905;0.104831;
1560413443308725900;0.0320912;0.00488868;0.0091195;0.999431;0.0852366;1.19989;0.104868;
1560413443317089102;0.0321169;0.00488587;0.00914835;0.99943;0.0853526;1.20078;0.104854;
1560413443325408327;0.0322293;0.0052854;0.00926016;0.999424;0.0854322;1.20162;0.104827;
1560413443333731854;0.0320761;0.00531315;0.00941115;0.999427;0.0855224;1.20244;0.104806;
1560413443350501375;0.0318959;0.00546737;0.00947258;0.999431;0.0856987;1.2041;0.104862;
1560413443358798755;0.0318027;0.0054376;0.00960183;0.999433;0.0857579;1.20492;0.104875;
1560413443366993485;0.0318182;0.0052169;0.0094787;0.999435;0.0857763;1.20575;0.104876;
1560413443375468528;0.0317972;0.00518076;0.00942803;0.999436;0.0858282;1.2066;0.104906;
1560413443392112356;0.0317391;0.00519418;0.0095244;0.999437;0.0858955;1.20826;0.104893;
1560413443400507001;0.0316304;0.0050806;0.00963484;0.99944;0.0859968;1.20908;0.104893;
1560413443408829951;0.031707;0.00512077;0.009717;0.999437;0.0860324;1.20992;0.104915;
1560413443417090937;0.0319798;0.00529925;0.00974366;0.999427;0.0860849;1.21078;0.104944;
1560413443425434263;0.031963;0.00536274;0.00988321;0.999426;0.0861673;1.21162;0.104965;
1560413443433702883;0.0317464;0.00581197;0.0101637;0.999427;0.0862832;1.21246;0.104976;
1560413443450455961;0.031561;0.00533341;0.0107511;0.99943;0.0863812;1.21411;0.105084;
1560413443458787657;0.0316033;0.0052143;0.0107139;0.999429;0.0864338;1.21494;0.105088;
1560413443466985786;0.0314768;0.00533538;0.0101204;0.999439;0.0865149;1.2158;0.10498;
1560413443475462294;0.0315061;0.00533943;0.0110084;0.999429;0.0866428;1.2166;0.105087;
1560413443483752854;0.0313625;0.00495939;0.0100825;0.999445;0.0866412;1.21745;0.104991;
1560413443500432047;0.0312983;0.00521263;0.0101973;0.999444;0.0867688;1.21913;0.104989;
1560413443508820057;0.0312785;0.00510944;0.010224;0.999445;0.0868361;1.21995;0.104982;
1560413443517149241;0.0317077;0.00527454;0.0106129;0.999427;0.0868416;1.22082;0.105007;
1560413443525451243;0.0321907;0.00507988;0.0100151;0.999419;0.0866708;1.2219;0.104953;
1560413443533807791;0.032123;0.0047379;0.0102808;0.99942;0.0867237;1.22273;0.104971;
1560413443550520490;0.0322746;0.00585297;0.0106388;0.999405;0.0868849;1.22441;0.105023;
1560413443558798089;0.0321197;0.00563058;0.0105774;0.999412;0.0869566;1.22524;0.105033;
1560413443566996874;0.032078;0.00571221;0.0106692;0.999412;0.0870162;1.2261;0.105007;
1560413443575469579;0.0321055;0.00554644;0.0109826;0.999409;0.0870523;1.22694;0.105055;
1560413443583723746;0.0320634;0.00572154;0.011256;0.999406;0.0871433;1.2278;0.105088;
1560413443600473275;0.0323047;0.00647033;0.0100798;0.999406;0.0872722;1.22965;0.104917;
1560413443608860508;0.0322581;0.00637601;0.0102575;0.999407;0.0873403;1.23044;0.104893;
1560413443617148038;0.0322851;0.00651352;0.0101704;0.999406;0.0874323;1.23127;0.104958;
1560413443625547337;0.032302;0.00658732;0.0103746;0.999403;0.0875121;1.23207;0.104987;
1560413443633818430;0.0324561;0.00659946;0.0105019;0.999396;0.0874998;1.23287;0.105029;
1560413443650461335;0.0321983;0.00613847;0.0112924;0.999399;0.0876629;1.23441;0.105142;
1560413443658770472;0.0324382;0.00626377;0.011635;0.999386;0.0876246;1.23523;0.105248;
1560413443667074319;0.0323812;0.00612386;0.0109342;0.999397;0.0876844;1.23601;0.105076;
1560413443675474173;0.0322961;0.00622079;0.0116231;0.999391;0.0877856;1.23677;0.105229;
1560413443683766586;0.0325349;0.00518091;0.0113485;0.999393;0.0878064;1.23755;0.105139;
1560413443700450921;0.0327144;0.00414867;0.0102065;0.999404;0.0882605;1.23875;0.104965;
1560413443708736925;0.0331893;0.00427847;0.0101781;0.999388;0.0883239;1.23928;0.104893;
1560413443717075063;0.0331086;0.00413759;0.00933093;0.9994;0.0883729;1.24013;0.104746;
1560413443725428840;0.0329512;0.0042017;0.00898527;0.999408;0.0884428;1.24085;0.104712;
1560413443733738454;0.0328733;0.00433525;0.00873867;0.999412;0.0885466;1.24159;0.104672;
1560413443750448154;0.0327515;0.00388478;0.00847873;0.99942;0.0886627;1.24324;0.104732;
1560413443758787282;0.0322845;0.00363807;0.00818879;0.999439;0.0887152;1.24426;0.104714;
1560413443766965589;0.0320851;0.00456873;0.0080221;0.999443;0.0888597;1.24508;0.104608;
1560413443775424108;0.0320548;0.00440582;0.0074316;0.999449;0.0889227;1.2459;0.104514;
1560413443783719843;0.0318802;0.00455392;0.006676;0.999459;0.0889622;1.2467;0.104504;
1560413443800428637;0.031793;0.00481108;0.00632689;0.999463;0.0891508;1.24824;0.104402;
1560413443808603900;0.0320374;0.0049711;0.00642062;0.999454;0.0892093;1.24901;0.104447;
1560413443817094436;0.0319269;0.00518416;0.00629106;0.999457;0.0892466;1.2498;0.104496;
1560413443825400514;0.0318704;0.00455357;0.00579811;0.999465;0.0893063;1.25062;0.104457;
1560413443833732271;0.0319943;0.00505495;0.00609238;0.999457;0.0893532;1.25145;0.104443;
1560413443850363418;0.0321058;0.00564151;0.00704018;0.999444;0.0895101;1.25308;0.104571;
1560413443858772742;0.0322794;0.00484473;0.0069454;0.999443;0.0896174;1.25372;0.104406;
1560413443867029861;0.0319505;0.00445841;0.0058463;0.999462;0.0896747;1.25458;0.104288;
1560413443875466906;0.0306083;0.00533507;0.00639139;0.999497;0.0895985;1.25565;0.104446;
1560413443883763779;0.0315076;0.00464917;0.0059562;0.999475;0.089766;1.25636;0.104434;
1560413443900480474;0.032033;0.00427992;0.00527597;0.999464;0.0898002;1.25801;0.104302;
1560413443908826882;0.0320142;0.00426261;0.00529887;0.999464;0.0898422;1.25877;0.104284;
1560413443917117981;0.0319889;0.00400276;0.00523266;0.999467;0.0898498;1.2596;0.104305;
1560413443925458738;0.0313836;0.00489507;0.00539359;0.999481;0.0897989;1.2605;0.104276;
1560413443933816052;0.0312727;0.00497276;0.00509711;0.999486;0.0898476;1.26129;0.10425;
1560413443950410231;0.0320185;0.005107;0.00479188;0.999463;0.0901843;1.26279;0.104219;
1560413443958820449;0.0321275;0.00543354;0.00482154;0.999457;0.0902487;1.26356;0.104192;
1560413443966884369;0.0319232;0.00480524;0.00427969;0.99947;0.0902699;1.26438;0.104161;
