time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1561289325424665938;0.706726;0.00106905;-0.00162347;0.707484;0.252566;2.83055;0.100479;
1561289325432961680;0.706636;0.000238671;-0.00156738;0.707576;0.252521;2.83057;0.100592;
1561289325449770246;0.7065;0.00079826;-0.00172325;0.70771;0.252504;2.83052;0.100437;
1561289325457952298;0.706562;0.00076038;-0.0016128;0.707649;0.252486;2.83051;0.100461;
1561289325466312385;0.706246;0.001313;-0.00235617;0.707962;0.252589;2.83052;0.100275;
1561289325474682715;0.706334;0.00157158;-0.00197271;0.707874;0.252617;2.83055;0.100326;
1561289325483038655;0.706206;0.00129717;-0.00232279;0.708002;0.252592;2.83052;0.100266;
1561289325491229446;0.706234;0.00134851;-0.00239743;0.707973;0.252583;2.83052;0.100264;
1561289325508011421;0.706303;0.00126218;-0.00261135;0.707904;0.252636;2.83055;0.100288;
1561289325516358440;0.706302;0.00126856;-0.00272632;0.707904;0.25263;2.83054;0.100269;
1561289325524718522;0.706282;0.0012336;-0.00270779;0.707924;0.252635;2.83054;0.100277;
1561289325532981125;0.706224;0.00138292;-0.00225374;0.707983;0.252598;2.83052;0.100274;
1561289325549693271;0.706301;0.00120929;-0.00264133;0.707906;0.25263;2.83054;0.100288;
1561289325557947491;0.706421;0.00153142;-0.00233896;0.707786;0.25265;2.83057;0.100321;
1561289325566379456;0.706319;0.00125786;-0.00258925;0.707888;0.252632;2.83055;0.100288;
1561289325574659970;0.706316;0.00131126;-0.0025533;0.707891;0.25264;2.83054;0.100269;
1561289325583030995;0.706233;0.00135134;-0.0022749;0.707974;0.252602;2.83053;0.100263;
1561289325599689426;0.70625;0.00130805;-0.00233784;0.707958;0.252595;2.83053;0.100259;
1561289325607982398;0.706464;0.000687097;-0.00147502;0.707747;0.252537;2.83052;0.100473;
1561289325616295058;0.706487;0.000787688;-0.00181699;0.707723;0.252517;2.8305;0.100424;
1561289325624646348;0.706584;0.0007682;-0.0020654;0.707626;0.252551;2.83052;0.100428;
1561289325632909109;0.706666;0.000306885;-0.00146077;0.707546;0.252519;2.83056;0.10059;
1561289325649671655;0.706468;0.000808924;-0.00171983;0.707742;0.252526;2.83049;0.100419;
1561289325657854877;0.706498;0.000747914;-0.00163809;0.707713;0.252512;2.8305;0.100441;
1561289325666431811;0.706202;0.00128955;-0.00239538;0.708005;0.2526;2.83052;0.100261;
1561289325674641034;0.706234;0.00133251;-0.00229339;0.707973;0.252596;2.83052;0.100267;
1561289325683007126;0.706255;0.00102963;-0.00209072;0.707953;0.252578;2.83056;0.100361;
1561289325699732288;0.706261;0.00102398;-0.00202626;0.707948;0.252575;2.83056;0.100368;
1561289325708011762;0.706253;0.00134779;-0.00234386;0.707954;0.252595;2.83052;0.100264;
1561289325716272695;0.706301;0.00126704;-0.00257061;0.707906;0.25263;2.83055;0.100279;
1561289325724621579;0.706296;0.0011921;-0.00277198;0.707911;0.252627;2.83055;0.100288;
1561289325732938382;0.706288;0.00124536;-0.00260998;0.707918;0.252628;2.83055;0.100288;
1561289325749656862;0.706351;0.00124633;-0.0026362;0.707856;0.252626;2.83055;0.100286;
1561289325757907131;0.706318;0.00125858;-0.00257762;0.707889;0.252621;2.83056;0.10029;
1561289325766337950;0.706299;0.00122632;-0.0026743;0.707907;0.252622;2.83055;0.100282;
1561289325774667845;0.706289;0.00127832;-0.00259125;0.707918;0.252632;2.83055;0.10028;
1561289325783002933;0.706235;0.0010191;-0.00197233;0.707974;0.252587;2.83056;0.100371;
1561289325799640914;0.706214;0.0013119;-0.00231984;0.707994;0.252608;2.83052;0.100267;
1561289325808001881;0.706451;0.000655141;-0.00152713;0.70776;0.252543;2.83051;0.100471;
1561289325816367189;0.706578;0.000764379;-0.0020797;0.707632;0.252564;2.83054;0.100434;
1561289325824682507;0.706565;0.000801419;-0.00201662;0.707645;0.252567;2.83054;0.100427;
1561289325833022718;0.706663;0.00050624;-0.00184632;0.707548;0.252534;2.83052;0.100492;
1561289325849757383;0.706559;0.000758442;-0.00213585;0.707651;0.252564;2.83054;0.10043;
1561289325857958105;0.706518;0.000803384;-0.00155586;0.707693;0.252524;2.83051;0.100447;
1561289325866385978;0.70624;0.00134548;-0.00220992;0.707967;0.252603;2.83054;0.100282;
1561289325874695474;0.706443;0.00122939;-0.00208768;0.707766;0.252644;2.83062;0.100414;
1561289325882976702;0.706233;0.00130619;-0.00228805;0.707974;0.252598;2.83053;0.100273;
1561289325899657048;0.706326;0.00123281;-0.00273065;0.707881;0.252624;2.83054;0.100271;
1561289325908030564;0.706367;0.00164635;-0.00193673;0.707842;0.252626;2.83055;0.100312;
1561289325916329947;0.70622;0.00131814;-0.00225363;0.707988;0.252592;2.83052;0.100273;
1561289325924725888;0.706286;0.00123755;-0.00269541;0.70792;0.252632;2.83055;0.100279;
1561289325932988032;0.706257;0.0013396;-0.00226897;0.707951;0.252595;2.83053;0.100278;
1561289325949663017;0.70631;0.000948422;-0.00228563;0.707898;0.25261;2.83059;0.10038;
1561289325957977122;0.706231;0.00130921;-0.00234078;0.707976;0.252596;2.83052;0.100275;
1561289325966359260;0.70631;0.00126893;-0.00265805;0.707897;0.252642;2.83055;0.100286;
1561289325974600158;0.706311;0.00124746;-0.00256764;0.707896;0.252635;2.83055;0.100284;
1561289325982979225;0.70626;0.00100707;-0.00200956;0.707949;0.25258;2.83058;0.100373;
1561289325999707573;0.706238;0.00101128;-0.00204997;0.707971;0.25258;2.83057;0.100362;
1561289326008087040;0.706547;0.000603443;-0.00183302;0.707663;0.252562;2.83053;0.100473;
1561289326016339464;0.706529;0.000598104;-0.00149887;0.707682;0.252506;2.83055;0.100504;
1561289326024664781;0.706511;0.000634748;-0.00147617;0.707701;0.25251;2.83055;0.100502;
1561289326032971471;0.706814;0.000870403;-0.0014465;0.707397;0.252553;2.83055;0.100532;
1561289326049725953;0.706574;0.000765218;-0.00202936;0.707636;0.252558;2.83053;0.100439;
1561289326057969305;0.706606;0.000715093;-0.00201707;0.707604;0.252551;2.83054;0.100446;
1561289326066327673;0.706283;0.00127877;-0.00262444;0.707924;0.252638;2.83056;0.100283;
1561289326074503351;0.706234;0.0013474;-0.00222191;0.707974;0.252607;2.83054;0.100281;
1561289326082962520;0.706301;0.00127365;-0.00259825;0.707906;0.252645;2.83055;0.100274;
1561289326099742602;0.706324;0.00126381;-0.00265062;0.707883;0.252634;2.83056;0.100277;
1561289326107976557;0.70629;0.00125497;-0.00267027;0.707916;0.252636;2.83056;0.10028;
1561289326116293010;0.706219;0.00135364;-0.00231365;0.707989;0.252605;2.83053;0.100272;
1561289326124651048;0.706216;0.00131662;-0.00230243;0.707991;0.252602;2.83053;0.100273;
1561289326133005814;0.706308;0.00125091;-0.00268689;0.707899;0.252637;2.83055;0.100278;
1561289326149748764;0.706239;0.0010263;-0.00193916;0.70797;0.252585;2.83058;0.100378;
1561289326157996343;0.706327;0.000958128;-0.0024438;0.707881;0.252616;2.8306;0.100364;
1561289326166400132;0.70622;0.00134397;-0.00231275;0.707988;0.252604;2.83053;0.100272;
1561289326174567680;0.706228;0.00132579;-0.00229851;0.707979;0.252599;2.83052;0.100267;
1561289326182937287;0.706219;0.00132337;-0.00232636;0.707989;0.252601;2.83053;0.100267;
1561289326199670148;0.706323;0.00128769;-0.0026195;0.707884;0.252636;2.83055;0.100273;
1561289326208025995;0.706517;0.000566672;-0.00191802;0.707694;0.252568;2.83053;0.100481;
1561289326216326781;0.706514;0.000900282;-0.00161374;0.707697;0.252521;2.83052;0.100427;
1561289326224655897;0.706503;0.000816038;-0.00178316;0.707708;0.252524;2.83052;0.100425;
1561289326233012067;0.706624;0.0006839;-0.00144703;0.707588;0.252487;2.83051;0.100486;
1561289326249671713;0.706728;0.00110966;-0.00157422;0.707483;0.252588;2.83056;0.100484;
1561289326257872806;0.706528;0.000826529;-0.00165965;0.707683;0.252514;2.83052;0.100435;
1561289326266304504;0.706276;0.00102126;-0.00200618;0.707933;0.252579;2.83057;0.100367;
1561289326274585676;0.706269;0.00136479;-0.0021967;0.707939;0.252592;2.83054;0.10027;
1561289326282992967;0.706436;0.00154148;-0.00236148;0.707771;0.252657;2.83058;0.100316;
1561289326299669546;0.706314;0.00131136;-0.00249187;0.707893;0.252639;2.83056;0.100285;
1561289326307985828;0.706226;0.00133894;-0.00228739;0.707981;0.252602;2.83054;0.100275;
1561289326316342606;0.706245;0.00133016;-0.00228179;0.707962;0.252602;2.83054;0.100279;
1561289326324600324;0.706289;0.00120983;-0.00266305;0.707917;0.252637;2.83056;0.100291;
1561289326332958885;0.706218;0.00136593;-0.00223861;0.70799;0.252601;2.83053;0.100279;
1561289326341381210;0.706314;0.00124853;-0.00267702;0.707892;0.252632;2.83056;0.100277;
1561289326358014317;0.706312;0.00130308;-0.0026154;0.707894;0.252642;2.83056;0.100284;
1561289326366357111;0.706236;0.00100239;-0.00204857;0.707973;0.252581;2.83058;0.100372;
1561289326374742258;0.706216;0.00134871;-0.00233855;0.707991;0.252594;2.83053;0.100271;
1561289326383077734;0.706285;0.00128894;-0.00269829;0.707921;0.252635;2.83055;0.10027;
1561289326399677837;0.706233;0.00133583;-0.00227715;0.707974;0.252603;2.83053;0.100273;
1561289326408066499;0.706453;0.000366816;-0.00129856;0.707759;0.252529;2.83056;0.100565;
1561289326416361164;0.706481;0.000790735;-0.00172051;0.707729;0.252529;2.83052;0.100431;
1561289326424607450;0.706478;0.000839359;-0.00168397;0.707733;0.252523;2.83051;0.100423;
1561289326432995975;0.706693;0.000633684;-0.00189214;0.707517;0.252518;2.83053;0.100482;
1561289326449710995;0.706572;0.0007732;-0.00201157;0.707637;0.252541;2.83053;0.100435;
1561289326457879619;0.706505;0.000807813;-0.00167049;0.707706;0.252516;2.83052;0.100442;
1561289326466362503;0.706629;0.00031174;-0.00115686;0.707584;0.252473;2.83055;0.100589;
1561289326474688763;0.70626;0.00137895;-0.00224333;0.707947;0.252599;2.83053;0.100271;
1561289326483025636;0.706228;0.00134371;-0.00228331;0.707979;0.252601;2.83053;0.100272;
1561289326499782775;0.706266;0.00129478;-0.00231525;0.707941;0.252594;2.83054;0.100281;
1561289326508022855;0.70631;0.00128653;-0.00260946;0.707897;0.252623;2.83055;0.100285;
1561289326516245894;0.706366;0.00164101;-0.00190282;0.707842;0.252616;2.83056;0.100323;
1561289326524623630;0.706319;0.00129256;-0.00262273;0.707888;0.252629;2.83056;0.100276;
1561289326532970474;0.70644;0.00159139;-0.00229163;0.707767;0.252657;2.83058;0.100329;
1561289326549633620;0.70621;0.00135215;-0.00230333;0.707998;0.252593;2.83053;0.100275;
1561289326557939693;0.706241;0.00134373;-0.00223634;0.707966;0.252595;2.83054;0.100285;
1561289326566344075;0.706315;0.00133067;-0.00246786;0.707892;0.252622;2.83054;0.100279;
1561289326574644310;0.706294;0.00129566;-0.00263092;0.707912;0.252634;2.83056;0.100277;
1561289326582952931;0.706242;0.00133872;-0.00230801;0.707966;0.252594;2.83054;0.100278;
1561289326599679756;0.706315;0.00125358;-0.00260492;0.707892;0.252625;2.83056;0.100285;
1561289326608044486;0.70632;0.00123054;-0.00275272;0.707887;0.252625;2.83056;0.100281;
1561289326616343653;0.706487;0.000838253;-0.00163038;0.707724;0.25252;2.83053;0.100446;
1561289326624465136;0.706571;0.000760318;-0.00207544;0.707639;0.252548;2.83054;0.100438;
1561289326632958732;0.706694;0.000610733;-0.00204517;0.707516;0.252517;2.83054;0.100466;
1561289326649680102;0.70658;0.00077405;-0.00209684;0.70763;0.252547;2.83054;0.100434;
1561289326657939296;0.706563;0.000697838;-0.00215146;0.707647;0.252545;2.83054;0.100441;
1561289326666367453;0.706718;0.000537211;-0.00182883;0.707493;0.252516;2.83054;0.100503;
1561289326674683378;0.706201;0.00132696;-0.00227911;0.708006;0.252608;2.83054;0.100281;
1561289326682970970;0.706299;0.00126193;-0.00262527;0.707907;0.252639;2.83055;0.100283;
1561289326699696597;0.706231;0.00134238;-0.00234269;0.707976;0.252589;2.83053;0.100267;
1561289326708087027;0.706295;0.00126557;-0.00269994;0.707911;0.252631;2.83056;0.100276;
1561289326716378611;0.706297;0.00124625;-0.00270216;0.707909;0.252629;2.83056;0.100277;
1561289326724717315;0.706257;0.00130942;-0.00229391;0.707951;0.252599;2.83053;0.100274;
1561289326732998515;0.706235;0.00130112;-0.00236243;0.707973;0.252593;2.83053;0.100269;
1561289326749690087;0.706326;0.000994607;-0.00231259;0.707882;0.25261;2.83059;0.100366;
1561289326758000230;0.706435;0.00129069;-0.0019541;0.707774;0.252643;2.83062;0.100423;
1561289326766384061;0.70625;0.00134841;-0.00228397;0.707957;0.252598;2.83053;0.100268;
1561289326774708578;0.706268;0.00125383;-0.00276409;0.707938;0.252636;2.83056;0.100277;
1561289326783078597;0.7063;0.00127053;-0.00265915;0.707907;0.252634;2.83056;0.100278;
1561289326799735306;0.706323;0.00130768;-0.00253194;0.707884;0.252636;2.83056;0.100282;
1561289326808089969;0.706234;0.00138867;-0.00223752;0.707974;0.252599;2.83053;0.10027;
1561289326816394983;0.706551;0.000746051;-0.00199546;0.707659;0.252548;2.83054;0.100445;
1561289326824602888;0.706581;0.000778919;-0.00205966;0.707629;0.252548;2.83054;0.10043;
1561289326832970869;0.706585;0.000755856;-0.00162038;0.707626;0.252496;2.83051;0.10045;
1561289326849729203;0.706565;0.000738103;-0.00207818;0.707644;0.252551;2.83053;0.100438;
1561289326857879857;0.706572;0.000768018;-0.00197493;0.707638;0.252546;2.83053;0.100438;
1561289326866462332;0.70664;0.000641838;-0.001429;0.707571;0.252482;2.8305;0.100492;
1561289326874779322;0.706321;0.00121769;-0.00263721;0.707885;0.252631;2.83055;0.10028;
1561289326882973112;0.706244;0.00128291;-0.00225223;0.707964;0.252598;2.83053;0.100271;
1561289326899696852;0.706241;0.00132763;-0.00238132;0.707966;0.252593;2.83053;0.100266;
1561289326907995274;0.706232;0.00133244;-0.00233875;0.707976;0.252589;2.83053;0.100268;
1561289326916343919;0.706228;0.00126891;-0.00227852;0.707979;0.252595;2.83053;0.100278;
1561289326924565606;0.706256;0.00102114;-0.00201258;0.707953;0.252587;2.83058;0.100368;
1561289326933048833;0.706225;0.00132239;-0.00228852;0.707982;0.252604;2.83053;0.100274;
1561289326941368394;0.706296;0.00122727;-0.00262293;0.707911;0.252633;2.83055;0.100285;
1561289326957846976;0.706227;0.00136193;-0.00230569;0.70798;0.252596;2.83053;0.100261;
1561289326966391641;0.706214;0.00129398;-0.00234197;0.707993;0.252599;2.83053;0.100275;
1561289326974658136;0.706299;0.00129584;-0.00251127;0.707908;0.252631;2.83055;0.100286;
1561289326982999862;0.706246;0.00132437;-0.0023452;0.707962;0.252586;2.83053;0.100266;
1561289326999688071;0.706222;0.00133243;-0.00237118;0.707985;0.252595;2.83052;0.100261;
1561289327008023816;0.706291;0.00128032;-0.00266099;0.707916;0.252628;2.83055;0.100276;
1561289327016364343;0.706499;0.000531873;-0.00143225;0.707713;0.252509;2.83055;0.100519;
1561289327024659380;0.706514;0.000835234;-0.001718;0.707697;0.252514;2.83051;0.10043;
1561289327032994424;0.706643;0.000702016;-0.00190539;0.707567;0.252533;2.83053;0.100461;
1561289327049710052;0.706501;0.00080597;-0.00175602;0.707709;0.252518;2.83052;0.100432;
1561289327057781595;0.706593;0.000756911;-0.00202533;0.707617;0.252551;2.83054;0.100447;
1561289327066322284;0.706671;0.000566209;-0.00188148;0.707539;0.252518;2.83053;0.10049;
1561289327074665478;0.706337;0.000982681;-0.00232754;0.707871;0.252608;2.83059;0.100368;
1561289327082941029;0.70631;0.00128786;-0.00252591;0.707897;0.252635;2.83055;0.100277;
1561289327099620539;0.706231;0.0013378;-0.00224058;0.707976;0.252601;2.83054;0.100273;
1561289327108036617;0.706233;0.00138122;-0.0022321;0.707975;0.252607;2.83054;0.100274;
1561289327116352629;0.706312;0.00126759;-0.00266232;0.707895;0.25264;2.83056;0.100275;
1561289327124625035;0.706217;0.00134437;-0.0023185;0.70799;0.252604;2.83053;0.10027;
1561289327132996658;0.706224;0.00135187;-0.00228455;0.707983;0.252606;2.83054;0.100273;
1561289327149682561;0.706304;0.00123827;-0.00267259;0.707903;0.25264;2.83055;0.100275;
1561289327158053764;0.706256;0.00133619;-0.00226294;0.707951;0.252598;2.83053;0.100278;
1561289327166341252;0.706276;0.00125031;-0.00268482;0.707931;0.252635;2.83056;0.100282;
1561289327174684348;0.706231;0.00135832;-0.00227722;0.707977;0.252598;2.83053;0.100277;
1561289327182942899;0.706456;0.00162751;-0.00220592;0.707752;0.252657;2.83059;0.100334;
1561289327199678629;0.706305;0.00126245;-0.00265181;0.707902;0.252634;2.83055;0.100276;
1561289327207988232;0.706237;0.00134195;-0.0022945;0.70797;0.252594;2.83053;0.100262;
1561289327216308415;0.706478;0.000776192;-0.00160214;0.707733;0.252521;2.83052;0.100454;
1561289327224627076;0.7066;0.000798951;-0.00199312;0.70761;0.252547;2.83054;0.100425;
1561289327232915904;0.706577;0.00085117;-0.00157683;0.707634;0.252505;2.83052;0.100443;
1561289327249718544;0.706475;0.000546563;-0.00147387;0.707736;0.252511;2.83056;0.100505;
1561289327257878500;0.70656;0.000771149;-0.00191785;0.70765;0.252552;2.83054;0.100441;
1561289327266378660;0.706623;0.000746022;-0.00151465;0.707588;0.252483;2.83052;0.100475;
1561289327274712790;0.7063;0.00127458;-0.00264114;0.707906;0.252631;2.83056;0.100276;
1561289327282993637;0.706243;0.0013613;-0.00230473;0.707964;0.252596;2.83053;0.100275;
1561289327299616640;0.706264;0.00104169;-0.00204144;0.707945;0.252573;2.83058;0.100362;
1561289327308006106;0.706302;0.00128233;-0.00258426;0.707904;0.252631;2.83055;0.100283;
1561289327316349079;0.706212;0.00128715;-0.0023013;0.707995;0.252594;2.83054;0.100281;
1561289327324738347;0.706231;0.00128532;-0.0022942;0.707976;0.252594;2.83054;0.100278;
1561289327332949494;0.706414;0.00154003;-0.00231573;0.707793;0.252657;2.83058;0.100323;
1561289327349658597;0.706334;0.000960784;-0.00230464;0.707874;0.252613;2.8306;0.100374;
1561289327358009367;0.706326;0.000907747;-0.00249497;0.707881;0.252609;2.8306;0.100371;
1561289327366323196;0.706228;0.00128969;-0.00222538;0.707979;0.252599;2.83053;0.100282;
1561289327374728558;0.70623;0.00128243;-0.0022186;0.707977;0.252593;2.83054;0.100293;
1561289327382939709;0.706303;0.00124711;-0.00265575;0.707904;0.252631;2.83056;0.100289;
1561289327399662570;0.706316;0.00130396;-0.00265633;0.707891;0.252639;2.83055;0.100279;
1561289327408091978;0.706298;0.00125044;-0.0026743;0.707908;0.252637;2.83056;0.100279;
1561289327416398689;0.706493;0.00071154;-0.00157052;0.707718;0.252534;2.83052;0.100461;
1561289327424714995;0.706522;0.000860654;-0.00169986;0.707688;0.252522;2.83052;0.100427;
1561289327432947208;0.706739;0.00101463;-0.00173014;0.707471;0.252575;2.83056;0.100481;
1561289327449723056;0.706554;0.000753493;-0.0020165;0.707656;0.252565;2.83053;0.10044;
1561289327458129687;0.706575;0.000563722;-0.00177087;0.707635;0.252553;2.83058;0.100513;
1561289327466383431;0.706584;0.000736785;-0.00151542;0.707627;0.252502;2.83051;0.100466;
1561289327474683522;0.706229;0.0013359;-0.00226234;0.707978;0.2526;2.83053;0.100276;
1561289327483007633;0.706237;0.00106117;-0.00198984;0.707972;0.252592;2.83057;0.100361;
1561289327491225812;0.70628;0.00124639;-0.00260995;0.707927;0.252639;2.83055;0.100279;
1561289327507880009;0.706283;0.00128091;-0.00263168;0.707923;0.252642;2.83055;0.100275;
1561289327516194808;0.706227;0.00133814;-0.0023299;0.707981;0.252606;2.83053;0.10027;
1561289327524709076;0.706312;0.00131726;-0.00252111;0.707895;0.252638;2.83055;0.100274;
1561289327533062506;0.706298;0.00127888;-0.00246665;0.70791;0.252632;2.83054;0.100277;
1561289327549749287;0.706206;0.00131207;-0.00227751;0.708002;0.252612;2.83054;0.100288;
1561289327558136232;0.706303;0.00126144;-0.00263272;0.707903;0.252631;2.83056;0.100286;
1561289327566442188;0.706361;0.00160548;-0.00196074;0.707847;0.252618;2.83055;0.10031;
1561289327574749400;0.706293;0.00131169;-0.00269103;0.707913;0.25264;2.83055;0.100274;
1561289327583071806;0.706295;0.00124911;-0.0026623;0.707911;0.25263;2.83055;0.100271;
1561289327599755025;0.706218;0.00133668;-0.00229367;0.707989;0.252596;2.83053;0.100273;
1561289327608130261;0.706224;0.00136585;-0.00229956;0.707984;0.252595;2.83053;0.100268;
1561289327616425075;0.706544;0.000640904;-0.00186378;0.707666;0.252557;2.83054;0.100471;
1561289327624704371;0.706488;0.000824745;-0.00169302;0.707723;0.252512;2.83052;0.100433;
1561289327632987933;0.70663;0.000455623;-0.00184686;0.707581;0.252526;2.83058;0.100527;
1561289327649788677;0.706569;0.000487014;-0.00182631;0.707641;0.252542;2.83058;0.100526;
1561289327658119044;0.706514;0.000844637;-0.00167286;0.707697;0.252516;2.83052;0.100437;
1561289327666431589;0.706558;0.000683294;-0.00165435;0.707653;0.252491;2.83051;0.100455;
1561289327674732999;0.706289;0.00125818;-0.00266789;0.707918;0.252632;2.83055;0.100273;
1561289327683063562;0.706287;0.00129068;-0.00264903;0.707919;0.252638;2.83056;0.100279;
1561289327699808220;0.70622;0.00130932;-0.00237245;0.707987;0.2526;2.83053;0.100266;
1561289327708057948;0.706297;0.0012555;-0.00261718;0.707909;0.252635;2.83055;0.10028;
1561289327716486317;0.706304;0.00126026;-0.00273513;0.707903;0.25263;2.83055;0.100278;
1561289327724810268;0.706277;0.00123134;-0.00259486;0.70793;0.252639;2.83055;0.10028;
1561289327733136030;0.706232;0.00131048;-0.00230315;0.707976;0.252603;2.83053;0.10027;
1561289327749855931;0.706447;0.00156186;-0.00229634;0.70776;0.252663;2.83059;0.100332;
1561289327758151693;0.706228;0.00132107;-0.0022665;0.70798;0.252602;2.83054;0.100268;
1561289327766442255;0.706296;0.00129505;-0.0025913;0.707911;0.252636;2.83055;0.100276;
1561289327774754265;0.706225;0.0013176;-0.00235106;0.707982;0.252601;2.83054;0.100265;
1561289327783105851;0.706333;0.000984834;-0.00242393;0.707875;0.252619;2.83059;0.100361;
1561289327799844502;0.706216;0.00131385;-0.00237539;0.707992;0.252607;2.83053;0.100264;
