time (NSec);Turtlebot Base Quaternion (q_w);q_x;q_y;q_z;Turtlebot Base Position (t_x);t_y;t_z;
1560339215394423922;0.0994286;0.00268731;0.00222493;0.995039;1.26592;3.90963;0.12132;
1560339215402711941;0.0994288;0.00267246;0.00222325;0.995039;1.26592;3.90963;0.121324;
1560339215411030197;0.0993953;0.0025997;0.00218994;0.995042;1.26592;3.90964;0.121324;
1560339215427719221;0.099391;0.00263558;0.00230957;0.995042;1.26592;3.90963;0.121329;
1560339215435988623;0.0992733;0.00252857;0.0025508;0.995054;1.26594;3.90965;0.121394;
1560339215444319914;0.0993991;0.00267735;0.00232797;0.995041;1.26592;3.90962;0.121335;
1560339215452688572;0.0992331;0.00267695;0.00259066;0.995057;1.26597;3.90963;0.121387;
1560339215461049631;0.0992516;0.00268526;0.00259409;0.995055;1.26594;3.90963;0.121397;
1560339215477753012;0.0994077;0.00271437;0.00225932;0.995041;1.26591;3.90963;0.121335;
1560339215486020311;0.0993965;0.00265055;0.00223145;0.995042;1.26593;3.90963;0.121334;
1560339215494363482;0.0993873;0.00264703;0.0022372;0.995043;1.26591;3.90963;0.121334;
1560339215502716911;0.0994424;0.00269169;0.0023475;0.995037;1.26593;3.90961;0.121336;
1560339215511036783;0.0993926;0.00261106;0.00231443;0.995042;1.26592;3.90963;0.121334;
1560339215527723534;0.0993948;0.00266056;0.00228572;0.995042;1.26592;3.90963;0.121342;
1560339215536115541;0.0993976;0.00273987;0.00232892;0.995041;1.26592;3.90963;0.121338;
1560339215544393286;0.0994053;0.00265045;0.00228641;0.995041;1.26591;3.90964;0.121328;
1560339215552743232;0.0993638;0.00262504;0.00235941;0.995045;1.26592;3.90963;0.121336;
1560339215561051979;0.0993031;0.00274949;0.00254382;0.99505;1.26593;3.90966;0.121405;
1560339215577759091;0.0992249;0.00269071;0.00250814;0.995058;1.26595;3.90965;0.121391;
1560339215586104361;0.0994218;0.00270069;0.00228509;0.995039;1.26592;3.90965;0.121344;
1560339215594424609;0.0994139;0.00264812;0.00225481;0.99504;1.26592;3.90963;0.121327;
1560339215602713584;0.0992408;0.00265969;0.00250909;0.995057;1.26595;3.90964;0.121376;
1560339215611047397;0.0993704;0.00265096;0.00227856;0.995044;1.26592;3.90963;0.121324;
1560339215627666219;0.0993709;0.0025867;0.00230379;0.995044;1.26591;3.9096;0.121324;
1560339215636074473;0.0993003;0.00266116;0.00253722;0.995051;1.26594;3.90966;0.121404;
1560339215644384231;0.0992674;0.00268105;0.00259353;0.995054;1.26594;3.90965;0.121404;
1560339215652688653;0.0994257;0.0026686;0.00231845;0.995039;1.26592;3.90965;0.121353;
1560339215660989598;0.0994032;0.00262354;0.00232956;0.995041;1.26593;3.90963;0.12134;
1560339215677730260;0.0994077;0.00271673;0.00230145;0.99504;1.26593;3.90963;0.121338;
1560339215685971543;0.0994051;0.00264165;0.00221731;0.995041;1.26591;3.90963;0.121319;
1560339215694360969;0.0994186;0.00272192;0.00226046;0.995039;1.26591;3.90963;0.121328;
1560339215702665579;0.0993997;0.00273017;0.00230366;0.995041;1.26592;3.90962;0.121333;
1560339215710976741;0.0993953;0.00263021;0.00232235;0.995042;1.26593;3.90962;0.12134;
1560339215727654704;0.0993877;0.00268455;0.00231133;0.995042;1.26591;3.90963;0.121344;
1560339215736050590;0.099375;0.00264577;0.00229715;0.995044;1.26592;3.90963;0.121338;
1560339215744350987;0.0992141;0.00274375;0.00257108;0.995059;1.26595;3.90964;0.121401;
1560339215752676089;0.0994004;0.00269196;0.00231008;0.995041;1.26592;3.90964;0.121342;
1560339215760978856;0.0993816;0.00260889;0.00216454;0.995044;1.26592;3.90965;0.121318;
1560339215777700518;0.0994285;0.00280482;0.00226066;0.995038;1.26591;3.90963;0.121334;
1560339215786004665;0.0992256;0.00263565;0.00247581;0.995058;1.26595;3.90963;0.121388;
1560339215794377180;0.0994642;0.00267923;0.00223098;0.995035;1.26593;3.90964;0.121325;
1560339215802675599;0.0993974;0.00270382;0.0022139;0.995042;1.26592;3.90962;0.121328;
1560339215811026727;0.0992793;0.0026846;0.00249876;0.995053;1.26594;3.90966;0.121383;
1560339215827670837;0.0994344;0.00266421;0.00228974;0.995038;1.26593;3.90963;0.121334;
1560339215836032986;0.0994463;0.00274866;0.00228253;0.995037;1.26592;3.90964;0.12134;
1560339215844382201;0.0993871;0.00266901;0.0023078;0.995043;1.26593;3.90961;0.121333;
1560339215852694843;0.099351;0.00265075;0.00255885;0.995046;1.26594;3.90966;0.121411;
1560339215860988847;0.0993902;0.00273331;0.00232834;0.995042;1.26592;3.90962;0.121342;
1560339215877643134;0.0993834;0.00270281;0.00225684;0.995043;1.26591;3.90964;0.121336;
1560339215886037019;0.0994525;0.00269041;0.002237;0.995036;1.26593;3.90964;0.121331;
1560339215894383779;0.0992957;0.00268648;0.00253666;0.995051;1.26596;3.90965;0.12139;
1560339215902655092;0.0993934;0.00273244;0.00229383;0.995042;1.26591;3.90963;0.121335;
1560339215911010358;0.0993996;0.00267087;0.00232322;0.995041;1.26591;3.90963;0.121335;
1560339215927666967;0.0992479;0.00261269;0.00254037;0.995056;1.26595;3.90964;0.121392;
1560339215936040665;0.0992289;0.00280321;0.00261138;0.995057;1.26596;3.90963;0.121395;
1560339215944346427;0.0993935;0.00257632;0.00226138;0.995042;1.26591;3.90963;0.121338;
1560339215952700721;0.0994136;0.0026727;0.00229678;0.99504;1.26592;3.90963;0.121338;
1560339215960996941;0.0993573;0.00263246;0.00224644;0.995046;1.26592;3.90963;0.121324;
1560339215977706755;0.0993972;0.00270335;0.00223361;0.995042;1.26592;3.90964;0.121333;
1560339215986037601;0.0994014;0.00262075;0.00221946;0.995041;1.26591;3.90962;0.121321;
1560339215994371620;0.0994147;0.00254234;0.00216105;0.99504;1.26592;3.90964;0.121313;
1560339216002667977;0.0992503;0.00283634;0.00255724;0.995055;1.26595;3.90965;0.121384;
1560339216010754684;0.0992479;0.00273584;0.00250448;0.995056;1.26595;3.90965;0.121381;
1560339216027651775;0.0991974;0.00263554;0.00255185;0.995061;1.26595;3.90963;0.121392;
1560339216035800366;0.0993924;0.00265198;0.00229417;0.995042;1.26592;3.90963;0.121344;
1560339216044269118;0.0993008;0.00269092;0.00257479;0.99505;1.26594;3.90965;0.121397;
1560339216052655666;0.099391;0.00259829;0.00226971;0.995042;1.26592;3.90963;0.121343;
1560339216060986526;0.099263;0.00271095;0.00255398;0.995054;1.26595;3.90963;0.121395;
1560339216077670919;0.0992746;0.0027668;0.00254877;0.995053;1.26595;3.90965;0.121381;
1560339216086045185;0.0993929;0.00258895;0.00224549;0.995042;1.26592;3.90963;0.12132;
1560339216094365294;0.099415;0.00276411;0.00223431;0.99504;1.26592;3.90963;0.121329;
1560339216102674308;0.0994024;0.0027613;0.00231572;0.995041;1.26592;3.90961;0.121341;
1560339216110977338;0.0993032;0.00273785;0.00255417;0.99505;1.26594;3.90965;0.121403;
1560339216127538576;0.099429;0.00274467;0.0023295;0.995038;1.26593;3.90963;0.121342;
1560339216136009149;0.0993897;0.00265685;0.00227658;0.995042;1.26591;3.90963;0.121335;
1560339216144331692;0.0992732;0.00266559;0.00256925;0.995053;1.26594;3.90965;0.121396;
1560339216152692529;0.099428;0.0026595;0.00233361;0.995038;1.26593;3.90964;0.121334;
1560339216161005434;0.0992205;0.00274404;0.00255135;0.995058;1.26595;3.90964;0.121386;
1560339216177732168;0.0994025;0.00269145;0.00219645;0.995041;1.26592;3.90964;0.121319;
1560339216186042937;0.0994531;0.00265764;0.00227026;0.995036;1.26592;3.90964;0.121324;
1560339216194367727;0.0994317;0.00259524;0.00221255;0.995039;1.26591;3.90964;0.121326;
1560339216202667195;0.0994101;0.0026548;0.00225705;0.99504;1.26592;3.90963;0.121331;
1560339216211058291;0.0994006;0.00268228;0.00220844;0.995041;1.26592;3.90964;0.121328;
1560339216227550819;0.099416;0.0026791;0.00230782;0.99504;1.26592;3.90963;0.121342;
1560339216236049066;0.0994067;0.00258338;0.00226862;0.995041;1.26591;3.90963;0.121331;
1560339216244353749;0.0993996;0.00271646;0.00228693;0.995041;1.26593;3.90963;0.12133;
1560339216252682448;0.0994068;0.00267427;0.00228997;0.995041;1.26592;3.90962;0.121333;
1560339216260984307;0.099413;0.00269858;0.00231619;0.99504;1.26592;3.90963;0.121342;
1560339216277749184;0.0994119;0.0026559;0.00227543;0.99504;1.26592;3.90962;0.12133;
1560339216286032288;0.0994222;0.00268437;0.00223783;0.995039;1.26592;3.90964;0.121329;
1560339216294316886;0.0994434;0.0026307;0.00221903;0.995037;1.26592;3.90963;0.121321;
1560339216302664030;0.0994075;0.00266264;0.00229578;0.995041;1.26591;3.90964;0.121335;
1560339216310994355;0.0993744;0.00267617;0.00233636;0.995044;1.26592;3.90961;0.121333;
1560339216327522174;0.0993854;0.00266216;0.00226878;0.995043;1.26592;3.90964;0.121346;
1560339216335954504;0.099381;0.00266742;0.0023403;0.995043;1.26592;3.90961;0.121337;
1560339216344311044;0.0992912;0.00276638;0.00262059;0.995051;1.26594;3.90964;0.121408;
1560339216352677362;0.0992351;0.0026784;0.00259074;0.995057;1.26597;3.90962;0.12139;
1560339216360986764;0.0992316;0.00258531;0.00251131;0.995058;1.26596;3.90964;0.121386;
1560339216377706403;0.0992715;0.00258033;0.00251973;0.995054;1.26595;3.90965;0.121382;
1560339216386047150;0.0994237;0.00268993;0.0022571;0.995039;1.26593;3.90963;0.121328;
1560339216394339338;0.0994288;0.00278422;0.00222517;0.995038;1.26591;3.90963;0.121313;
1560339216402679071;0.0993283;0.00285917;0.00252706;0.995047;1.26592;3.90965;0.121389;
1560339216410988476;0.0994497;0.00267205;0.00220152;0.995037;1.26591;3.90963;0.121319;
1560339216427721451;0.099374;0.00264834;0.00229819;0.995044;1.26592;3.90962;0.121343;
1560339216436083665;0.099426;0.00270469;0.00233125;0.995039;1.26592;3.90962;0.121346;
1560339216444353641;0.0994053;0.00253532;0.002282;0.995041;1.26592;3.90962;0.121331;
1560339216452684500;0.0993959;0.00263843;0.00229318;0.995042;1.26592;3.90963;0.121335;
1560339216460981444;0.0994116;0.00264052;0.00229325;0.99504;1.26592;3.90962;0.121339;
1560339216477717553;0.0993375;0.00273435;0.00254312;0.995047;1.26593;3.90965;0.121393;
1560339216485956083;0.0992489;0.00268815;0.00248346;0.995056;1.26593;3.90965;0.121391;
1560339216494342030;0.0992699;0.00262589;0.00249187;0.995054;1.26595;3.90964;0.121386;
1560339216502669229;0.0993476;0.00260563;0.00224122;0.995047;1.26591;3.90965;0.121332;
1560339216510990987;0.099436;0.00256969;0.00228949;0.995038;1.26592;3.90962;0.121333;
1560339216527527945;0.0994129;0.00264657;0.00230168;0.99504;1.26592;3.90964;0.121345;
1560339216536042832;0.099402;0.00263188;0.00227422;0.995041;1.26592;3.90963;0.121336;
1560339216544329256;0.0994219;0.00269597;0.0023065;0.995039;1.26592;3.90964;0.121339;
1560339216552677003;0.0994497;0.00262268;0.00230665;0.995036;1.26593;3.90964;0.121342;
1560339216560981065;0.0994059;0.00269319;0.00224311;0.995041;1.26592;3.90964;0.121326;
1560339216577703661;0.099427;0.00263941;0.00223928;0.995039;1.26593;3.90964;0.121328;
1560339216586040001;0.0994168;0.00264131;0.0022413;0.99504;1.26592;3.90963;0.121322;
1560339216594352273;0.0994222;0.00267106;0.00225697;0.995039;1.26593;3.90963;0.121325;
1560339216602667854;0.0994546;0.00283333;0.00226938;0.995035;1.26593;3.90964;0.121328;
1560339216610983626;0.0994207;0.0026692;0.00222159;0.995039;1.26591;3.90964;0.121324;
1560339216627532260;0.0993835;0.00268977;0.00232174;0.995043;1.26592;3.90961;0.12133;
1560339216635865892;0.0994071;0.00268247;0.0023063;0.995041;1.26592;3.90963;0.121344;
1560339216644286811;0.0994062;0.00267619;0.00228924;0.995041;1.26591;3.90962;0.121329;
1560339216652655003;0.099409;0.0027078;0.00231633;0.99504;1.26592;3.90962;0.121334;
1560339216661025511;0.0993751;0.00257839;0.0023203;0.995044;1.26592;3.90963;0.121334;
1560339216677651641;0.0993725;0.00260829;0.00230058;0.995044;1.26592;3.90963;0.121337;
1560339216686020629;0.099398;0.00263383;0.0022357;0.995042;1.26592;3.90964;0.121334;
1560339216694338071;0.0993586;0.00254588;0.00218403;0.995046;1.26591;3.90963;0.121318;
1560339216702672760;0.0994246;0.00257014;0.00227648;0.995039;1.26592;3.90963;0.121334;
1560339216710985391;0.0994102;0.00265485;0.0022624;0.99504;1.26593;3.90963;0.121335;
1560339216727545292;0.0993487;0.00267714;0.00230981;0.995046;1.26592;3.90962;0.121337;
1560339216735786620;0.0986497;0.00260277;0.00205452;0.995117;1.26594;3.90968;0.121326;
1560339216744055498;0.0968851;0.00254834;0.00200743;0.99529;1.26605;3.90976;0.121326;
1560339216752670077;0.0950499;0.00280858;0.00236235;0.995466;1.26612;3.90985;0.121362;
1560339216769289878;0.0887891;0.00279004;0.00236447;0.996044;1.26691;3.91026;0.121446;
1560339216777664248;0.0848268;0.00277448;0.00246778;0.996389;1.26744;3.91049;0.121507;
1560339216786039506;0.0806907;0.00278097;0.00241658;0.996732;1.26796;3.9108;0.121589;
1560339216794333128;0.0762075;0.00263323;0.00248193;0.997085;1.26856;3.91117;0.121647;
1560339216802670970;0.0711484;0.00282687;0.00384367;0.997454;1.26931;3.91158;0.121874;
1560339216810984898;0.0664117;0.00276969;0.00416186;0.99778;1.27;3.91213;0.121837;
1560339216827531230;0.0560632;0.00276065;0.00469886;0.998412;1.27143;3.91316;0.121947;
1560339216836036370;0.0509927;0.00270544;0.0046846;0.998684;1.27215;3.91366;0.12204;
1560339216844201051;0.0458646;0.00283741;0.00469766;0.998933;1.27284;3.9141;0.122135;
1560339216852672050;0.0407767;0.00319115;0.00463952;0.999152;1.27351;3.91458;0.122189;
1560339216861013761;0.0352174;0.002679;0.0051192;0.999363;1.27422;3.91502;0.122129;
1560339216877743892;0.0251096;0.00305562;0.00461842;0.999669;1.27549;3.91608;0.122072;
1560339216886062488;0.0200428;0.00307667;0.00455367;0.999784;1.27614;3.9166;0.122158;
1560339216894373591;0.0146954;0.00283964;0.00453026;0.999878;1.27683;3.91706;0.122241;
1560339216902706568;0.00952658;0.00281918;0.00441891;0.999941;1.27753;3.91753;0.122239;
1560339216911037249;0.00443931;0.00309088;0.00474284;0.999974;1.27816;3.91807;0.122242;
1560339216927522334;-0.00599591;0.00292517;0.00545195;0.999963;1.27943;3.91926;0.122222;
1560339216936060429;-0.0112485;0.00260974;0.00516739;0.99992;1.28001;3.91981;0.122162;
1560339216944399569;-0.0164141;0.00297616;0.00494528;0.999849;1.28067;3.92038;0.122216;
1560339216952732240;-0.0218208;0.00307828;0.00514417;0.999744;1.28133;3.92091;0.122322;
1560339216960896206;-0.0268513;0.00325724;0.00480996;0.999623;1.28192;3.92145;0.122244;
1560339216977746005;-0.0362781;0.00333385;0.00477078;0.999325;1.28298;3.92251;0.122124;
1560339216986105354;-0.0423081;0.0028864;0.00445132;0.999091;1.28374;3.92309;0.122053;
1560339216994378315;-0.0474135;0.00292035;0.00440139;0.998861;1.2843;3.92369;0.122153;
1560339217002712367;-0.0527806;0.00271462;0.00420797;0.998594;1.28496;3.92425;0.122175;
1560339217011028084;-0.0578829;0.00309558;0.00412182;0.99831;1.28556;3.92483;0.12215;
1560339217027578952;-0.0685518;0.00310474;0.00488529;0.997631;1.28675;3.92614;0.122016;
1560339217036085997;-0.0735111;0.00326855;0.00522523;0.997275;1.28726;3.92681;0.122068;
1560339217044338974;-0.0788015;0.00316117;0.00548799;0.99687;1.28782;3.92756;0.122154;
1560339217052701844;-0.0840429;0.00328074;0.00535127;0.996442;1.28837;3.92817;0.122166;
1560339217060988675;-0.0892506;0.00321558;0.00541238;0.995989;1.28897;3.92881;0.122143;
1560339217077750804;-0.0997156;0.00345047;0.0054063;0.994995;1.29017;3.93012;0.121938;
1560339217086032207;-0.104506;0.0038924;0.00568823;0.9945;1.29069;3.9308;0.122007;
1560339217094330989;-0.110037;0.0032403;0.00533794;0.993908;1.29109;3.93144;0.122033;
1560339217102680511;-0.115022;0.00332773;0.00542371;0.993343;1.29173;3.93211;0.12211;
1560339217110998854;-0.120102;0.00371602;0.00549458;0.992739;1.29222;3.93277;0.12213;
1560339217127708417;-0.130441;0.00379929;0.00586696;0.991431;1.29322;3.9342;0.122022;
1560339217136061123;-0.137052;0.00380027;0.00829768;0.990522;1.29379;3.93546;0.122586;
1560339217144375358;-0.141097;0.00370862;0.00714402;0.989963;1.29407;3.93594;0.122349;
1560339217152686392;-0.145854;0.00376142;0.00679515;0.989276;1.29449;3.93657;0.122309;
1560339217161013271;-0.150742;0.00428056;0.00668012;0.988541;1.29488;3.93736;0.122328;
1560339217177735804;-0.161159;0.00410361;0.00707981;0.986894;1.29587;3.93881;0.122243;
1560339217186074125;-0.166162;0.00410849;0.00682857;0.986066;1.29623;3.93956;0.12214;
1560339217194354453;-0.171166;0.00420185;0.00701578;0.985208;1.29659;3.94033;0.122245;
1560339217202705782;-0.176378;0.00385112;0.00719278;0.984289;1.29702;3.94104;0.122386;
1560339217211013286;-0.181424;0.00441937;0.00726341;0.983368;1.29743;3.9418;0.12247;
1560339217227789225;-0.19188;0.00429987;0.0073189;0.981382;1.29834;3.94328;0.122282;
1560339217235847261;-0.197145;0.00419944;0.00721359;0.980339;1.29877;3.94404;0.122246;
1560339217244296202;-0.202221;0.00418732;0.00719691;0.979305;1.29915;3.94482;0.122277;
1560339217252675945;-0.207045;0.00432052;0.00735228;0.978294;1.29943;3.94566;0.122415;
1560339217261011819;-0.212144;0.00417733;0.00711345;0.977204;1.2998;3.94637;0.12236;
1560339217277691435;-0.222286;0.0043592;0.00713709;0.974946;1.3005;3.94793;0.122247;
1560339217286030226;-0.227256;0.00427239;0.00714817;0.973799;1.30087;3.9487;0.12225;
1560339217294329387;-0.232237;0.00410874;0.00723493;0.972624;1.3011;3.94953;0.122302;
1560339217302714924;-0.237471;0.00405554;0.00734172;0.971359;1.30138;3.95034;0.122407;
1560339217311024372;-0.242631;0.0040519;0.00752268;0.970081;1.3017;3.95114;0.122552;
1560339217327746868;-0.252427;0.00449682;0.00749367;0.967576;1.30229;3.95279;0.122453;
1560339217336051857;-0.257578;0.00449681;0.0073922;0.966219;1.30261;3.9536;0.122384;
1560339217344396506;-0.262652;0.00399369;0.00715327;0.964856;1.30287;3.95441;0.122416;
1560339217352707229;-0.267616;0.00370191;0.00720479;0.963492;1.30309;3.95519;0.12247;
1560339217361011361;-0.272694;0.00352375;0.00699761;0.962069;1.30336;3.95593;0.122462;
1560339217377734344;-0.282538;0.00379576;0.00737992;0.95922;1.3039;3.95764;0.122391;
1560339217386053307;-0.287518;0.00353469;0.00750853;0.957739;1.30408;3.95853;0.122326;
1560339217394353177;-0.292442;0.00339508;0.00747003;0.956248;1.30426;3.95939;0.122374;
1560339217402702153;-0.297524;0.00299187;0.00721191;0.954683;1.30451;3.9602;0.122463;
1560339217411029384;-0.302476;0.00295859;0.00713157;0.953126;1.30478;3.96097;0.122529;
1560339217427766619;-0.312575;0.00425094;0.00796521;0.94985;1.30515;3.9627;0.122444;
1560339217436049857;-0.317529;0.00402517;0.00787254;0.948207;1.30532;3.96356;0.122407;
1560339217444399995;-0.322306;0.00409789;0.00791789;0.946594;1.30543;3.96443;0.122436;
1560339217452699467;-0.327237;0.00398218;0.00796117;0.9449;1.30559;3.96523;0.122511;
1560339217461015813;-0.332114;0.00393425;0.00767588;0.9432;1.30577;3.96606;0.12255;
1560339217477689801;-0.342048;0.00434844;0.00806686;0.939638;1.3061;3.96779;0.122487;
1560339217486056658;-0.346921;0.00377516;0.00802094;0.937852;1.30623;3.96862;0.12234;
1560339217494337178;-0.352319;0.00368353;0.00786149;0.93584;1.30632;3.96967;0.122326;
1560339217502697176;-0.357102;0.00360518;0.007764;0.934026;1.30641;3.97053;0.122384;
1560339217511008142;-0.361885;0.00380678;0.00764702;0.932184;1.30651;3.97138;0.122481;
1560339217527739435;-0.371449;0.00437228;0.0075646;0.928412;1.30675;3.97307;0.122407;
1560339217536036308;-0.376277;0.00418528;0.00755022;0.926467;1.30683;3.97393;0.122338;
1560339217544381877;-0.38109;0.00404951;0.00759636;0.924498;1.30687;3.9748;0.122352;
1560339217552704274;-0.385835;0.0038205;0.00729677;0.922531;1.30692;3.97564;0.122385;
1560339217561008193;-0.390042;0.0067228;0.00838989;0.920734;1.30685;3.97665;0.122794;
1560339217577740798;-0.399345;0.00721541;0.0085954;0.916732;1.30695;3.97845;0.122763;
1560339217586061055;-0.404214;0.00671335;0.00852366;0.9146;1.30698;3.97928;0.122645;
1560339217594328065;-0.408957;0.00600846;0.00843978;0.912495;1.30694;3.98015;0.122582;
1560339217602715698;-0.41357;0.00562624;0.00834274;0.910417;1.30689;3.98105;0.122616;
1560339217611012294;-0.418045;0.00556019;0.00850576;0.908369;1.30687;3.98188;0.122713;
1560339217627760724;-0.427549;0.00577263;0.00887318;0.90393;1.30681;3.98368;0.122685;
1560339217636063026;-0.432065;0.00589194;0.00882595;0.90178;1.30683;3.98457;0.122613;
1560339217644409410;-0.436998;0.00603555;0.00920747;0.899395;1.30676;3.9855;0.122516;
1560339217652714308;-0.441408;0.0059207;0.00913327;0.897241;1.30671;3.9863;0.122588;
1560339217661004850;-0.446018;0.00565534;0.00921456;0.894959;1.30665;3.9871;0.122674;
1560339217677724902;-0.455133;0.00542739;0.00884591;0.890363;1.30656;3.98874;0.122681;
1560339217686083237;-0.459602;0.00569387;0.00912747;0.88806;1.3065;3.98962;0.122596;
1560339217694347316;-0.464104;0.00548126;0.00908699;0.885717;1.30644;3.99048;0.122511;
1560339217702675217;-0.468704;0.00503715;0.00885651;0.883297;1.30637;3.99126;0.122494;
1560339217711007027;-0.473315;0.00530417;0.00947;0.880826;1.30627;3.99204;0.122566;
1560339217727745946;-0.482467;0.00594524;0.0102512;0.875834;1.30608;3.9937;0.122596;
1560339217736039391;-0.486762;0.00649815;0.0109368;0.873442;1.30599;3.99457;0.122535;
1560339217744382544;-0.4911;0.0066441;0.0113913;0.871004;1.30586;3.99544;0.122456;
1560339217752698439;-0.495738;0.00671378;0.0117312;0.868367;1.30562;3.9963;0.122481;
1560339217760996837;-0.499864;0.00752845;0.0128643;0.865976;1.30556;3.99714;0.122572;
1560339217777738470;0.508713;-0.00407183;-0.00896258;-0.86088;1.30481;3.99904;0.122504;
1560339217786016539;0.51312;-0.00445148;-0.00937848;-0.858254;1.30466;3.99989;0.122444;
1560339217794364433;0.51733;-0.00445474;-0.00942159;-0.855723;1.30447;4.00076;0.122357;
1560339217802695416;0.521769;-0.00446565;-0.0095478;-0.853022;1.30433;4.00164;0.122323;
1560339217811023703;0.525921;-0.00423624;-0.00936575;-0.850471;1.30407;4.00248;0.122312;
1560339217827661176;0.534507;-0.00454854;-0.00976387;-0.845096;1.30368;4.00412;0.122394;
1560339217835828397;0.540446;-0.00273897;-0.00940026;-0.841322;1.30352;4.00445;0.121995;
1560339217844307929;0.54485;-0.00250202;-0.00915205;-0.83848;1.30328;4.00526;0.121939;
1560339217852679819;0.549292;-0.00268757;-0.00936105;-0.835573;1.30311;4.006;0.121924;
1560339217860987099;0.553376;-0.00246813;-0.00888491;-0.832881;1.30285;4.00679;0.12201;
1560339217877725136;0.561854;-0.00319052;-0.00928861;-0.827178;1.30241;4.00827;0.122134;
1560339217886083708;0.566122;-0.00356665;-0.00982353;-0.824255;1.30218;4.00906;0.122099;
1560339217894339588;0.570209;-0.00385375;-0.0102142;-0.821427;1.30194;4.0099;0.122011;
1560339217902693617;0.574423;-0.00392956;-0.0104249;-0.818483;1.30163;4.01067;0.12192;
1560339217911015688;0.578741;-0.00398293;-0.0109095;-0.815429;1.30129;4.01148;0.121973;
1560339217927709021;0.587006;-0.0021184;-0.00746123;-0.809545;1.30064;4.013;0.12208;
1560339217936022180;0.591249;-0.00195825;-0.00739543;-0.806453;1.3003;4.01379;0.122063;
1560339217944378663;0.595325;-0.00209996;-0.00783943;-0.803444;1.2999;4.01461;0.121992;
1560339217952723670;0.599372;-0.00197067;-0.00800289;-0.800428;1.29953;4.01541;0.121925;
1560339217961007600;0.603465;-0.0018597;-0.007925;-0.797348;1.29914;4.01616;0.121902;
1560339217977737293;0.61187;-0.00180944;-0.00742911;-0.790921;1.29852;4.01761;0.121979;
1560339217986070009;0.615785;-0.00196191;-0.00751563;-0.787876;1.29821;4.01832;0.121966;
1560339217994350487;0.619713;-0.00189542;-0.00764563;-0.784789;1.29777;4.01909;0.121909;
1560339218002686538;0.623733;-0.00177148;-0.00764688;-0.781598;1.29736;4.01988;0.121799;
1560339218010999222;0.627827;-0.00150223;-0.00756625;-0.778314;1.29702;4.02056;0.12175;
1560339218027744429;0.635817;-0.00152767;-0.00752971;-0.771802;1.29622;4.02201;0.121852;
1560339218036017236;0.639831;-0.00146289;-0.00715222;-0.768481;1.29583;4.02278;0.121858;
1560339218044387896;0.643755;-0.00149344;-0.0076683;-0.765192;1.29542;4.02351;0.121795;
1560339218052704105;0.647473;-0.00138533;-0.00757823;-0.762049;1.29494;4.02429;0.12169;
