time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
0.0336015 	0.111182 	0.252016 	1.17059 	-0.678182 	0.326827 	0.885945 	249.074 	165.173 	145.806 	202.473 	67.5898 	216.84 	306.122 	
0.136977 	0.111167 	0.253053 	1.17009 	-0.680376 	0.326875 	0.886448 	248.797 	164.904 	145.555 	202.72 	67.8257 	217.148 	306.337 	
0.240037 	0.112105 	0.270721 	1.16011 	-0.724124 	0.332838 	0.881566 	247.95 	164.055 	144.711 	203.55 	69.4606 	218.824 	307.97 	
0.343134 	0.113898 	0.290653 	1.14697 	-0.780206 	0.343495 	0.864967 	246.86 	162.952 	143.636 	204.599 	71.6376 	221.01 	310.142 	
0.446336 	0.115122 	0.310304 	1.13296 	-0.837488 	0.353068 	0.84894 	245.863 	161.942 	142.642 	205.588 	73.6381 	223.03 	312.129 	
0.553248 	0.115758 	0.329606 	1.11807 	-0.895916 	0.361513 	0.833376 	244.757 	160.893 	141.553 	206.69 	75.8375 	225.181 	314.13 	
0.733798 	0.115795 	0.348489 	1.10233 	-0.955429 	0.368798 	0.818156 	243.14 	159.286 	139.942 	208.299 	79.2102 	228.551 	317.599 	
0.83711 	0.11621 	0.372183 	1.07931 	-1.04012 	0.381344 	0.7902 	242.655 	158.808 	139.437 	208.802 	80.0587 	229.396 	318.571 	
0.94034 	0.113666 	0.388178 	1.06488 	-1.08941 	0.380433 	0.785666 	241.737 	157.906 	138.543 	209.704 	81.8372 	231.168 	320.344 	
1.04289 	0.11174 	0.405245 	1.04656 	-1.15188 	0.383954 	0.770664 	240.654 	156.818 	137.47 	210.769 	83.9935 	233.306 	322.321 	
1.14465 	0.109204 	0.42159 	1.02749 	-1.2151 	0.386341 	0.755453 	239.662 	155.839 	136.469 	211.774 	86.0026 	235.326 	324.496 	
1.24712 	0.106065 	0.437143 	1.00773 	-1.27897 	0.387642 	0.739901 	238.667 	154.856 	135.476 	212.781 	87.9963 	237.305 	326.505 	
1.35337 	0.102338 	0.451836 	0.987313 	-1.34343 	0.38792 	0.723884 	237.566 	153.751 	134.37 	213.879 	90.216 	239.309 	328.504 	
1.45618 	0.0980403 	0.465603 	0.966293 	-1.40839 	0.387255 	0.707288 	236.54 	152.766 	133.375 	214.863 	92.2094 	241.509 	330.742 	
1.56108 	0.0931932 	0.478378 	0.944729 	-1.47376 	0.385738 	0.690008 	235.471 	151.778 	132.378 	215.863 	94.2143 	243.506 	332.731 	
1.66604 	0.0878225 	0.490104 	0.922681 	-1.5395 	0.383476 	0.671954 	234.472 	150.715 	131.293 	216.966 	96.3966 	245.684 	334.893 	
1.76909 	0.0756337 	0.510194 	0.877398 	-1.67181 	0.377195 	0.63325 	233.472 	149.71 	130.284 	217.956 	98.4008 	247.684 	336.711 	
