time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
1.96249 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1612 	116.611 	-0.591113 	317.361 	360.634 	284.632 	539.793 	
2.06562 	-0.00255994 	-0.520541 	0.145677 	1.66164 	0.0195848 	-3.12687 	90.1612 	116.565 	-0.591113 	317.258 	360.634 	284.632 	539.793 	
2.16843 	-0.00256183 	-0.52215 	0.142481 	1.66164 	0.0194995 	-3.12682 	90.1611 	116.181 	-0.591113 	316.825 	360.634 	284.632 	539.793 	
2.27503 	-0.00256399 	-0.523731 	0.139271 	1.66164 	0.0194138 	-3.12677 	90.1612 	115.701 	-0.591113 	316.337 	360.634 	284.632 	539.793 	
2.37792 	-0.00256642 	-0.525284 	0.136047 	1.66165 	0.0193276 	-3.12671 	90.1611 	115.154 	-0.591113 	315.789 	360.634 	284.632 	539.793 	
2.48124 	-0.00256911 	-0.526809 	0.13281 	1.66165 	0.0192409 	-3.12666 	90.1611 	114.646 	-0.591113 	315.281 	360.634 	284.632 	539.793 	
2.58433 	-0.00257208 	-0.528305 	0.12956 	1.66165 	0.0191539 	-3.12661 	90.1611 	114.156 	-0.591113 	314.786 	360.634 	284.632 	539.793 	
2.68729 	-0.00257532 	-0.529773 	0.126297 	1.66165 	0.0190664 	-3.12656 	90.1611 	113.592 	-0.591113 	314.234 	360.634 	284.632 	539.793 	
2.79042 	-0.00257882 	-0.531213 	0.123021 	1.66166 	0.0189784 	-3.12652 	90.1612 	113.097 	-0.591113 	313.733 	360.634 	284.632 	539.793 	
2.89321 	-0.00258259 	-0.532624 	0.119733 	1.66166 	0.0188901 	-3.12647 	90.1611 	112.592 	-0.591113 	313.233 	360.634 	284.632 	539.793 	
2.99633 	-0.00258663 	-0.534006 	0.116432 	1.66166 	0.0188013 	-3.12642 	90.1612 	112.045 	-0.591113 	312.736 	360.634 	284.632 	539.793 	
3.09955 	-0.00259094 	-0.535359 	0.11312 	1.66166 	0.0187121 	-3.12637 	90.1611 	111.537 	-0.591113 	312.187 	360.634 	284.632 	539.793 	
3.20248 	-0.00259551 	-0.536683 	0.109795 	1.66167 	0.0186225 	-3.12633 	90.1611 	111.045 	-0.591113 	311.685 	360.634 	284.632 	539.793 	
3.30525 	-0.00260036 	-0.537979 	0.10646 	1.66167 	0.0185325 	-3.12628 	90.1611 	110.535 	-0.591113 	311.185 	360.634 	284.632 	539.793 	
3.40843 	-0.00260547 	-0.539245 	0.103113 	1.66167 	0.0184422 	-3.12624 	90.1611 	109.984 	-0.591113 	310.634 	360.634 	284.632 	539.793 	
3.51553 	-0.00261084 	-0.540481 	0.0997553 	1.66167 	0.0183514 	-3.1262 	90.1611 	109.485 	-0.591113 	310.136 	360.634 	284.632 	539.793 	
3.61829 	-0.00261648 	-0.541689 	0.096387 	1.66167 	0.0182603 	-3.12615 	90.1611 	108.932 	-0.591113 	309.583 	360.634 	284.632 	539.793 	
3.72163 	-0.00262239 	-0.542867 	0.0930082 	1.66168 	0.0181688 	-3.12611 	90.1611 	108.437 	-0.591113 	309.086 	360.634 	284.632 	539.793 	
3.82958 	-0.00263499 	-0.545134 	0.0862204 	1.66168 	0.0179848 	-3.12603 	90.1611 	107.88 	-0.591113 	308.533 	360.634 	284.632 	539.793 	
3.93299 	-0.00264169 	-0.546224 	0.0828119 	1.66168 	0.0178922 	-3.12599 	90.1611 	107.383 	-0.591113 	308.037 	360.634 	284.632 	539.793 	
4.03607 	-0.00264866 	-0.547283 	0.079394 	1.66169 	0.0177994 	-3.12595 	90.1611 	106.829 	-0.591113 	307.536 	360.634 	284.632 	539.793 	
4.13923 	-0.00265588 	-0.548313 	0.075967 	1.66169 	0.0177062 	-3.12592 	90.1611 	106.328 	-0.591113 	306.984 	360.634 	284.632 	539.793 	
4.24271 	-0.00266337 	-0.549312 	0.0725311 	1.66169 	0.0176126 	-3.12588 	90.1611 	105.822 	-0.591113 	306.486 	360.634 	284.632 	539.793 	
4.34514 	-0.00267112 	-0.550282 	0.0690866 	1.6617 	0.0175188 	-3.12584 	90.1611 	105.324 	-0.591113 	305.984 	360.634 	284.632 	539.793 	
4.44808 	-0.00267913 	-0.551221 	0.0656338 	1.6617 	0.0174246 	-3.12581 	90.1611 	104.77 	-0.591113 	305.437 	360.634 	284.632 	539.793 	
4.55103 	-0.0026874 	-0.55213 	0.062173 	1.6617 	0.0173301 	-3.12577 	90.1611 	104.276 	-0.591113 	304.933 	360.634 	284.632 	539.793 	
4.65411 	-0.00269594 	-0.55301 	0.0587043 	1.6617 	0.0172354 	-3.12574 	90.1611 	103.767 	-0.591113 	304.436 	360.634 	284.632 	539.793 	
4.75715 	-0.00270473 	-0.553858 	0.055228 	1.66171 	0.0171403 	-3.12571 	90.1611 	103.218 	-0.591113 	303.883 	360.634 	284.632 	539.793 	
4.86018 	-0.00271378 	-0.554677 	0.0517444 	1.66171 	0.017045 	-3.12568 	90.1611 	102.719 	-0.591113 	303.392 	360.634 	284.632 	539.793 	
4.96332 	-0.00272308 	-0.555465 	0.0482539 	1.66171 	0.0169494 	-3.12565 	90.1611 	102.214 	-0.591113 	302.886 	360.634 	284.632 	539.793 	
5.06639 	-0.00273265 	-0.556222 	0.0447565 	1.66171 	0.0168535 	-3.12562 	90.1611 	101.664 	-0.591113 	302.389 	360.634 	284.632 	539.793 	
5.16955 	-0.00274247 	-0.556949 	0.0412527 	1.66172 	0.0167574 	-3.12559 	90.1611 	101.165 	-0.591113 	301.838 	360.634 	284.632 	539.793 	
5.27525 	-0.00275255 	-0.557646 	0.0377428 	1.66172 	0.016661 	-3.12556 	90.1611 	100.67 	-0.591113 	301.339 	360.634 	284.632 	539.793 	
5.37842 	-0.00276288 	-0.558311 	0.0342268 	1.66172 	0.0165644 	-3.12553 	90.1611 	100.111 	-0.591113 	300.79 	360.634 	284.632 	539.793 	
5.48136 	-0.00277347 	-0.558946 	0.0307052 	1.66172 	0.0164675 	-3.1255 	90.1611 	99.6132 	-0.591113 	300.286 	360.634 	284.632 	539.793 	
5.58448 	-0.00278431 	-0.559551 	0.0271781 	1.66173 	0.0163704 	-3.12548 	90.1611 	99.1104 	-0.591113 	299.789 	360.634 	284.632 	539.793 	
5.68748 	-0.0027954 	-0.560124 	0.0236459 	1.66173 	0.0162731 	-3.12545 	90.1611 	98.5656 	-0.591113 	299.239 	360.634 	284.632 	539.793 	
5.79048 	-0.00280674 	-0.560667 	0.0201088 	1.66173 	0.0161756 	-3.12543 	90.1611 	98.0613 	-0.591113 	298.74 	360.634 	284.632 	539.793 	
5.89355 	-0.00281834 	-0.561178 	0.0165671 	1.66174 	0.0160778 	-3.1254 	90.1611 	97.5614 	-0.591113 	298.239 	360.634 	284.632 	539.793 	
5.99642 	-0.00283018 	-0.561659 	0.013021 	1.66174 	0.0159799 	-3.12538 	90.1611 	97.0067 	-0.591113 	297.737 	360.634 	284.632 	539.793 	
6.09964 	-0.00284228 	-0.562109 	0.0094709 	1.66174 	0.0158818 	-3.12536 	90.1611 	96.5066 	-0.591113 	297.184 	360.634 	284.632 	539.793 	
6.20239 	-0.00285462 	-0.562528 	0.00591691 	1.66174 	0.0157835 	-3.12534 	90.1611 	96.0079 	-0.591113 	296.689 	360.634 	284.632 	539.793 	
6.30562 	-0.00286721 	-0.562915 	0.00235957 	1.66175 	0.015685 	-3.12532 	90.1611 	95.5126 	-0.591113 	296.189 	360.634 	284.632 	539.793 	
6.40867 	-0.00288005 	-0.563272 	-0.0012011 	1.66175 	0.0155863 	-3.1253 	90.1611 	94.9609 	-0.591113 	295.641 	360.634 	284.632 	539.793 	
6.51569 	-0.00289313 	-0.563598 	-0.00476484 	1.66175 	0.0154875 	-3.12528 	90.1611 	94.4571 	-0.591113 	295.136 	360.634 	284.632 	539.793 	
6.61892 	-0.00290646 	-0.563892 	-0.00833126 	1.66176 	0.0153885 	-3.12526 	90.1611 	93.9068 	-0.591113 	294.592 	360.634 	284.632 	539.793 	
6.72338 	-0.00292003 	-0.564156 	-0.0119001 	1.66176 	0.0152893 	-3.12525 	90.1611 	93.4057 	-0.591113 	294.089 	360.634 	284.632 	539.793 	
6.83312 	-0.00293384 	-0.564388 	-0.0154712 	1.66176 	0.0151901 	-3.12523 	90.1611 	92.8556 	-0.591113 	293.541 	360.634 	284.632 	539.793 	
6.93629 	-0.00296218 	-0.564759 	-0.0226186 	1.66177 	0.0149911 	-3.1252 	90.1611 	92.3027 	-0.591113 	293.038 	360.634 	284.632 	539.793 	
7.0393 	-0.00297671 	-0.564898 	-0.0261945 	1.66177 	0.0148915 	-3.12519 	90.1612 	91.8041 	-0.591113 	292.488 	360.634 	284.632 	539.793 	
7.14229 	-0.00299148 	-0.565005 	-0.0297715 	1.66177 	0.0147917 	-3.12518 	90.1611 	91.3079 	-0.591113 	291.995 	360.634 	284.632 	539.793 	
7.2453 	-0.00300649 	-0.565081 	-0.0333493 	1.66178 	0.0146919 	-3.12517 	90.1611 	90.8083 	-0.591113 	291.49 	360.634 	284.632 	539.793 	
7.348 	-0.00302173 	-0.565126 	-0.0369276 	1.66178 	0.0145919 	-3.12516 	90.1611 	90.2543 	-0.591113 	290.942 	360.634 	284.632 	539.793 	
7.4514 	-0.00303721 	-0.56514 	-0.0405062 	1.66178 	0.0144919 	-3.12515 	90.1611 	89.7484 	-0.591113 	290.435 	360.634 	284.632 	539.793 	
7.55427 	-0.00305292 	-0.565123 	-0.0440849 	1.66179 	0.0143918 	-3.12514 	90.1611 	89.2534 	-0.591113 	289.942 	360.634 	284.632 	539.793 	
7.65733 	-0.00306886 	-0.565074 	-0.0476632 	1.66179 	0.0142916 	-3.12513 	90.1611 	88.6996 	-0.591113 	289.389 	360.634 	284.632 	539.793 	
7.76024 	-0.00308504 	-0.564994 	-0.0512409 	1.66179 	0.0141913 	-3.12512 	90.1611 	88.2042 	-0.591113 	288.891 	360.634 	284.632 	539.793 	
7.86331 	-0.00310144 	-0.564883 	-0.0548179 	1.6618 	0.014091 	-3.12512 	90.1611 	87.7043 	-0.591113 	288.387 	360.634 	284.632 	539.793 	
7.96618 	-0.00311807 	-0.564741 	-0.0583936 	1.6618 	0.0139906 	-3.12511 	90.1611 	87.1597 	-0.591113 	287.891 	360.634 	284.632 	539.793 	
8.06964 	-0.00313493 	-0.564567 	-0.0619682 	1.6618 	0.0138902 	-3.12511 	90.1611 	86.6596 	-0.591113 	287.339 	360.634 	284.632 	539.793 	
8.17506 	-0.00315201 	-0.564363 	-0.065541 	1.66181 	0.0137898 	-3.1251 	90.1612 	86.154 	-0.591113 	286.837 	360.634 	284.632 	539.793 	
8.27816 	-0.00316932 	-0.564127 	-0.0691119 	1.66181 	0.0136893 	-3.1251 	90.1611 	85.6082 	-0.591113 	286.289 	360.634 	284.632 	539.793 	
8.38121 	-0.00318685 	-0.56386 	-0.0726807 	1.66181 	0.0135889 	-3.1251 	90.1611 	85.1081 	-0.591113 	285.792 	360.634 	284.632 	539.793 	
8.48434 	-0.00320461 	-0.563562 	-0.0762469 	1.66182 	0.0134884 	-3.1251 	90.1611 	84.611 	-0.591113 	285.293 	360.634 	284.632 	539.793 	
8.58738 	-0.00322258 	-0.563233 	-0.0798105 	1.66182 	0.0133879 	-3.1251 	90.1611 	84.0517 	-0.591113 	284.741 	360.634 	284.632 	539.793 	
8.69047 	-0.00324078 	-0.562872 	-0.0833711 	1.66182 	0.0132874 	-3.1251 	90.1611 	83.5571 	-0.591113 	284.241 	360.634 	284.632 	539.793 	
8.79359 	-0.00325919 	-0.562481 	-0.0869283 	1.66183 	0.0131869 	-3.1251 	90.1611 	83.0534 	-0.591113 	283.741 	360.634 	284.632 	539.793 	
8.89664 	-0.00327782 	-0.562059 	-0.090482 	1.66183 	0.0130864 	-3.12511 	90.1611 	82.5092 	-0.591113 	283.246 	360.634 	284.632 	539.793 	
8.99955 	-0.00329666 	-0.561605 	-0.094032 	1.66183 	0.012986 	-3.12511 	90.1611 	82.0115 	-0.591113 	282.689 	360.634 	284.632 	539.793 	
