time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
64.0989 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.109 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.119 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.129 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.139 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.149 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.159 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.169 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.179 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.189 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.199 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.209 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.219 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.229 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.239 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.249 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.259 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.269 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.279 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.289 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.299 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.309 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.319 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.329 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.339 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.349 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.359 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.369 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.379 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.389 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.399 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.409 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.419 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.429 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.439 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.449 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.459 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.469 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.479 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.489 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.499 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.509 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.519 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.529 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.539 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.549 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.559 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.569 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.579 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.589 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.599 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.609 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.619 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.629 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.639 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.649 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.659 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.669 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.679 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.689 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.699 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.709 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.719 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.729 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.739 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.749 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.759 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.769 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.779 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.789 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.799 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.809 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.819 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.829 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.839 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.849 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.859 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.869 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.879 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.889 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.899 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.909 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.919 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
64.929 	-0.00385174 	-0.501283 	0.779248 	0.159421 	0.011401 	-3.12706 	90.0114 	154.139 	-0.597168 	268.954 	360.654 	284.868 	539.727 	
