time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
1.18447 	-0.00383052 	-0.485876 	-0.243109 	1.76517 	0.0102515 	-3.10796 	90.1566 	62.3619 	-0.591113 	268.845 	360.634 	285.054 	539.159 	
1.20134 	-0.00383052 	-0.485876 	-0.243109 	1.76517 	0.0102515 	-3.10796 	90.1566 	62.362 	-0.591113 	268.845 	360.634 	285.054 	539.159 	
1.30474 	-0.003817 	-0.48689 	-0.241375 	1.76516 	0.010307 	-3.11284 	90.1566 	62.436 	-0.591113 	268.946 	360.634 	285.054 	539.176 	
1.40802 	-0.00379336 	-0.488505 	-0.238182 	1.76516 	0.0104037 	-3.12154 	90.1566 	62.8207 	-0.591113 	269.381 	360.634 	285.054 	539.492 	
1.51465 	-0.00376988 	-0.490092 	-0.234975 	1.76516 	0.0105007 	-3.12535 	90.1566 	63.2907 	-0.591113 	269.86 	360.634 	285.054 	539.743 	
1.61769 	-0.00374891 	-0.491497 	-0.232076 	1.76516 	0.0105882 	-3.12533 	90.1566 	63.8511 	-0.591113 	270.411 	360.634 	285.054 	539.78 	
1.72083 	-0.00372577 	-0.493032 	-0.228843 	1.76515 	0.0106856 	-3.1253 	90.1566 	64.3319 	-0.591113 	270.913 	360.634 	285.054 	539.788 	
1.82387 	-0.00370052 	-0.494687 	-0.225271 	1.76515 	0.010793 	-3.12528 	90.1566 	64.8471 	-0.591113 	271.41 	360.634 	285.054 	539.79 	
1.92671 	-0.00367776 	-0.496161 	-0.22201 	1.76514 	0.0108908 	-3.12525 	90.1566 	65.3214 	-0.591113 	271.914 	360.634 	285.054 	539.791 	
2.02985 	-0.00365742 	-0.497464 	-0.219064 	1.76514 	0.0109791 	-3.12523 	90.1566 	65.8941 	-0.591113 	272.462 	360.634 	285.054 	539.792 	
2.13289 	-0.00363277 	-0.499025 	-0.21545 	1.76514 	0.0110871 	-3.12521 	90.1566 	66.3682 	-0.591113 	272.964 	360.634 	285.054 	539.793 	
2.23575 	-0.00361055 	-0.500414 	-0.212151 	1.76513 	0.0111855 	-3.12519 	90.1566 	66.8902 	-0.591113 	273.458 	360.634 	285.054 	539.794 	
2.33911 	-0.00359072 	-0.50164 	-0.209173 	1.76513 	0.0112743 	-3.12517 	90.1566 	67.4171 	-0.591113 	274.01 	360.634 	285.054 	539.794 	
2.44199 	-0.00356668 	-0.503105 	-0.205519 	1.76513 	0.0113829 	-3.12515 	90.1566 	67.9271 	-0.591113 	274.511 	360.634 	285.054 	539.794 	
