time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
6.09816 	0.135638 	-0.644023 	0.572413 	2.47897 	0.122742 	1.79783 	89.9878 	129.506 	229.634 	204.213 	300.379 	284.948 	415.945 	
6.20063 	0.13423 	-0.64901 	0.566835 	2.47427 	0.108447 	1.75972 	89.9878 	128.501 	228.636 	205.213 	302.347 	284.948 	417.942 	
6.30351 	0.132728 	-0.653899 	0.561433 	2.46901 	0.0944872 	1.72205 	89.9927 	127.39 	227.639 	206.204 	304.363 	284.948 	419.963 	
6.40611 	0.131127 	-0.658687 	0.556203 	2.46323 	0.0808471 	1.68485 	89.9934 	126.386 	226.538 	207.303 	306.555 	284.948 	422.16 	
6.50826 	0.129419 	-0.663375 	0.551137 	2.45696 	0.0675077 	1.64813 	89.9965 	125.388 	225.535 	208.305 	308.559 	284.948 	424.151 	
6.61056 	0.1276 	-0.667962 	0.54623 	2.45024 	0.0544485 	1.61191 	89.9974 	124.381 	224.541 	209.295 	310.553 	284.948 	426.153 	
6.7137 	0.12566 	-0.672448 	0.541475 	2.44311 	0.0416467 	1.57621 	89.9984 	123.279 	223.441 	210.298 	312.528 	284.948 	428.146 	
6.81627 	0.123594 	-0.676831 	0.536863 	2.4356 	0.0290775 	1.54103 	89.9987 	122.278 	222.447 	211.384 	314.754 	284.948 	430.366 	
6.91928 	0.121393 	-0.681107 	0.532389 	2.42775 	0.0167145 	1.5064 	89.9989 	121.269 	221.436 	212.387 	316.744 	284.948 	432.342 	
7.02121 	0.119049 	-0.685276 	0.528044 	2.4196 	0.00453025 	1.47232 	89.9993 	120.272 	220.445 	213.382 	318.74 	284.948 	434.352 	
7.12324 	0.116554 	-0.689335 	0.523819 	2.41119 	-0.00750559 	1.43882 	89.9992 	119.165 	219.439 	214.384 	320.736 	284.948 	436.362 	
7.22645 	0.113899 	-0.693279 	0.519707 	2.40255 	-0.0194232 	1.4059 	89.9995 	118.162 	218.346 	215.472 	322.955 	284.948 	438.543 	
7.32931 	0.111077 	-0.697107 	0.515697 	2.39373 	-0.0312545 	1.37358 	89.9997 	117.16 	217.341 	216.468 	324.93 	284.948 	440.553 	
7.43134 	0.108078 	-0.700813 	0.511782 	2.38477 	-0.0430321 	1.34186 	89.9998 	116.158 	216.352 	217.467 	326.942 	284.948 	442.545 	
7.53348 	0.104894 	-0.704394 	0.50795 	2.37571 	-0.0547893 	1.31076 	90 	115.055 	215.243 	218.464 	328.92 	284.948 	444.561 	
7.64021 	0.101517 	-0.707844 	0.504192 	2.36658 	-0.0665603 	1.28028 	90 	114.047 	214.249 	219.562 	331.146 	284.948 	446.736 	
7.74293 	0.0979388 	-0.71116 	0.500498 	2.35742 	-0.0783789 	1.25043 	90.0001 	113.046 	213.238 	220.564 	333.146 	284.948 	448.753 	
7.84569 	0.0937609 	-0.714645 	0.496496 	2.34738 	-0.0914753 	1.21833 	90.0002 	111.946 	212.136 	221.66 	335.313 	284.948 	450.947 	
7.9479 	0.0897346 	-0.71766 	0.4929 	2.33831 	-0.103506 	1.18982 	90.0002 	110.934 	211.134 	222.674 	337.347 	284.948 	452.987 	
8.05129 	0.0859192 	-0.720242 	0.48969 	2.33024 	-0.114464 	1.16471 	90.0003 	109.939 	210.124 	223.666 	339.361 	284.948 	454.967 	
8.15457 	0.0767649 	-0.725513 	0.482599 	2.31277 	-0.13938 	1.11078 	90.0002 	108.849 	209.039 	224.75 	341.505 	284.948 	456.734 	
8.25749 	0.071827 	-0.727893 	0.479054 	2.30436 	-0.152193 	1.08478 	90.0004 	107.823 	208.019 	225.762 	343.551 	284.948 	459.188 	
8.35969 	0.0666418 	-0.730092 	0.475493 	2.29622 	-0.165282 	1.05943 	90.0004 	106.824 	207.024 	226.758 	345.537 	284.949 	461.168 	
8.46141 	0.0612052 	-0.732102 	0.471905 	2.2884 	-0.178677 	1.03473 	90.0004 	105.823 	206.026 	227.762 	347.551 	284.949 	463.176 	
8.56289 	0.0555137 	-0.733915 	0.468276 	2.28094 	-0.192405 	1.01067 	90.0005 	104.739 	205.015 	228.764 	349.549 	284.949 	465.185 	
8.66544 	0.048956 	-0.735671 	0.464225 	2.27321 	-0.20792 	0.98495 	90.0005 	103.738 	203.925 	229.842 	351.713 	284.949 	467.342 	
8.76809 	0.0433573 	-0.736913 	0.460853 	2.26729 	-0.220957 	0.964485 	90.0005 	102.731 	202.933 	230.84 	353.72 	284.949 	469.352 	
8.87096 	0.0368901 	-0.738079 	0.457035 	2.26118 	-0.235826 	0.942358 	90.0005 	101.731 	201.924 	231.837 	355.716 	284.949 	471.336 	
8.97544 	0.0301637 	-0.739009 	0.45313 	2.25562 	-0.251117 	0.920876 	90.0006 	100.621 	200.81 	232.954 	357.7 	284.949 	473.34 	
9.07696 	0.0234309 	-0.73971 	0.44904 	2.25088 	-0.265856 	0.89983 	90.0007 	99.6137 	199.808 	233.948 	359.843 	284.949 	475.573 	
9.17973 	0.0221104 	-0.740614 	0.442899 	2.2516 	-0.258743 	0.874623 	90.0049 	98.6306 	198.812 	234.938 	360.511 	284.949 	477.537 	
9.28198 	0.0230405 	-0.741567 	0.435924 	2.25443 	-0.24224 	0.847791 	90.0046 	97.632 	197.821 	235.939 	360.571 	284.949 	479.547 	
9.38375 	0.0238162 	-0.742469 	0.428287 	2.2574 	-0.224452 	0.818776 	90.0048 	96.5292 	196.709 	237.038 	360.594 	284.949 	481.542 	
9.48598 	0.0242573 	-0.743097 	0.422064 	2.25972 	-0.210194 	0.795421 	90.0051 	95.5254 	195.719 	238.031 	360.601 	284.949 	483.746 	
9.58813 	0.0245426 	-0.74368 	0.415173 	2.26217 	-0.194675 	0.769872 	90.0049 	94.5266 	194.71 	239.036 	360.603 	284.949 	485.733 	
9.69133 	0.024612 	-0.744145 	0.408302 	2.26448 	-0.179508 	0.744741 	90.005 	93.5293 	193.709 	240.031 	360.605 	284.949 	487.739 	
9.79424 	0.0244653 	-0.744492 	0.401449 	2.26664 	-0.164705 	0.720022 	90.005 	92.4195 	192.603 	241.134 	360.607 	284.949 	489.766 	
9.89633 	0.0241028 	-0.744725 	0.39461 	2.26866 	-0.150278 	0.695711 	90.0049 	91.427 	191.604 	242.126 	360.609 	284.95 	491.945 	
9.99844 	0.023525 	-0.744843 	0.387781 	2.27052 	-0.136239 	0.671802 	90.005 	90.4275 	190.601 	243.123 	360.609 	284.95 	493.94 	
10.1007 	0.0227325 	-0.744847 	0.380957 	2.27223 	-0.1226 	0.648288 	90.0049 	89.4291 	189.606 	244.133 	360.61 	284.95 	495.941 	
10.204 	0.0217264 	-0.744737 	0.374137 	2.27378 	-0.109372 	0.625165 	90.005 	88.3327 	188.596 	245.13 	360.611 	284.95 	497.948 	
10.3075 	0.0205079 	-0.744514 	0.367314 	2.27518 	-0.0965684 	0.602424 	90.0051 	87.3361 	187.496 	246.226 	360.611 	284.95 	500.153 	
10.4092 	0.0190785 	-0.744177 	0.360487 	2.27641 	-0.0842003 	0.580062 	90.0049 	86.3275 	186.49 	247.232 	360.612 	284.95 	502.142 	
10.5111 	0.0174399 	-0.743725 	0.353651 	2.27749 	-0.0722796 	0.558068 	90.005 	85.3258 	185.485 	248.23 	360.612 	284.95 	504.155 	
10.6134 	0.0155942 	-0.743157 	0.346803 	2.27842 	-0.0608179 	0.536438 	90.005 	84.2251 	184.487 	249.231 	360.613 	284.95 	506.163 	
10.7165 	0.0135436 	-0.742472 	0.339939 	2.27919 	-0.0498268 	0.515161 	90.005 	83.23 	183.379 	250.33 	360.614 	284.95 	508.35 	
10.8191 	0.0112906 	-0.741667 	0.333056 	2.27981 	-0.0393171 	0.49423 	90.005 	82.2271 	182.378 	251.325 	360.615 	284.95 	510.347 	
10.9212 	0.00883802 	-0.74074 	0.326151 	2.28029 	-0.0293001 	0.473635 	90.005 	81.2339 	181.376 	252.323 	360.616 	284.95 	512.36 	
11.0231 	0.00618879 	-0.73969 	0.319221 	2.28063 	-0.0197864 	0.453367 	90.005 	80.2328 	180.373 	253.327 	360.618 	284.95 	514.364 	
11.1253 	0.00334617 	-0.738512 	0.312264 	2.28083 	-0.0107865 	0.433414 	90.005 	79.1362 	179.27 	254.43 	360.623 	284.95 	516.355 	
11.2283 	0.000313624 	-0.737205 	0.305276 	2.28091 	-0.00231021 	0.413767 	90.0049 	78.1354 	178.265 	255.424 	360.625 	284.95 	518.56 	
11.331 	-0.00290514 	-0.735765 	0.298256 	2.28087 	0.00563268 	0.394412 	90.005 	77.143 	177.266 	256.432 	360.628 	284.95 	520.566 	
11.4332 	-0.00630621 	-0.734188 	0.291203 	2.28073 	0.013033 	0.375339 	90.005 	76.1466 	176.255 	257.436 	360.633 	284.951 	522.564 	
11.5355 	-0.00988543 	-0.732471 	0.284113 	2.28048 	0.0198821 	0.356534 	90.005 	75.0379 	175.153 	258.532 	360.643 	284.951 	524.558 	
11.641 	-0.0136384 	-0.730609 	0.276986 	2.28015 	0.0261715 	0.337983 	90.005 	74.0344 	174.148 	259.535 	360.655 	284.951 	526.754 	
11.7454 	-0.017962 	-0.728389 	0.269103 	2.2797 	0.0324348 	0.317855 	90.005 	72.9261 	173.044 	260.531 	360.662 	284.951 	528.77 	
11.8469 	-0.0216473 	-0.726435 	0.262618 	2.27928 	0.0370424 	0.301589 	90.005 	71.9403 	172.033 	261.636 	360.668 	284.951 	530.983 	
11.9487 	-0.0258934 	-0.724113 	0.255376 	2.27876 	0.0416102 	0.283717 	90.005 	70.9508 	171.04 	262.632 	360.672 	284.951 	532.957 	
12.0506 	-0.0348432 	-0.718978 	0.240775 	2.27763 	0.0489818 	0.248541 	90.005 	69.9433 	170.04 	263.629 	360.674 	284.951 	534.962 	
12.1534 	-0.0395359 	-0.716156 	0.233418 	2.27705 	0.0517763 	0.231205 	90.005 	68.9604 	169.037 	264.629 	360.676 	284.951 	536.959 	
12.2557 	-0.0443664 	-0.713156 	0.226024 	2.27647 	0.0539714 	0.21751 	90.005 	67.8575 	167.928 	265.727 	360.677 	284.951 	539.061 	
12.3579 	-0.0493286 	-0.709974 	0.218596 	2.27593 	0.0555645 	0.231457 	90.005 	66.8553 	166.916 	266.744 	360.679 	284.951 	539.681 	
12.4596 	-0.0544166 	-0.706606 	0.211135 	2.27542 	0.0565535 	0.24942 	90.005 	65.858 	165.916 	267.738 	360.68 	284.951 	539.753 	
12.5617 	-0.0592996 	-0.704032 	0.198895 	2.28677 	0.0601346 	0.268416 	90.005 	64.8631 	164.913 	268.41 	360.681 	284.951 	539.761 	
12.6646 	-0.0629059 	-0.702321 	0.186995 	2.30152 	0.0644304 	0.283574 	90.005 	63.7822 	163.82 	268.522 	360.682 	284.951 	539.763 	
12.7671 	-0.0668947 	-0.700297 	0.174732 	2.31643 	0.0691849 	0.300425 	90.0051 	62.8056 	162.812 	268.538 	360.683 	284.951 	539.764 	
12.8699 	-0.0708644 	-0.6991 	0.169279 	2.32149 	0.0739114 	0.317277 	90.005 	62.2831 	161.813 	268.538 	360.684 	284.951 	539.765 	
12.9751 	-0.0748136 	-0.698518 	0.168164 	2.32018 	0.0786114 	0.334136 	90.0051 	62.1979 	160.697 	268.539 	360.685 	284.951 	539.765 	
13.0772 	-0.0787402 	-0.697904 	0.166987 	2.3188 	0.0832887 	0.351007 	90.0051 	62.1967 	159.702 	268.543 	360.685 	284.951 	539.766 	
13.1797 	-0.082643 	-0.697259 	0.165749 	2.31734 	0.087942 	0.367892 	90.0052 	62.1957 	158.702 	268.543 	360.685 	284.951 	539.766 	
13.2824 	-0.0865209 	-0.696583 	0.164452 	2.3158 	0.0925701 	0.38479 	90.0051 	62.1955 	157.709 	268.543 	360.686 	284.951 	539.766 	
13.3841 	-0.0907564 	-0.695803 	0.162955 	2.31401 	0.0976303 	0.403395 	90.0051 	62.1954 	156.606 	268.544 	360.686 	284.951 	539.766 	
13.4859 	-0.0941971 	-0.695138 	0.161676 	2.31247 	0.101745 	0.418631 	90.0051 	62.1952 	155.598 	268.544 	360.687 	284.951 	539.767 	
13.5879 	-0.0979931 	-0.694369 	0.1602 	2.3107 	0.106289 	0.435575 	90.0051 	62.1952 	154.599 	268.544 	360.687 	284.951 	539.767 	
13.6904 	-0.101759 	-0.69357 	0.158665 	2.30884 	0.110803 	0.452536 	90.0051 	62.1951 	153.591 	268.544 	360.687 	284.951 	539.767 	
13.7933 	-0.105495 	-0.692742 	0.157072 	2.3069 	0.115284 	0.469513 	90.0051 	62.1951 	152.587 	268.544 	360.688 	284.951 	539.767 	
13.8953 	-0.109199 	-0.691883 	0.155421 	2.30489 	0.119733 	0.486508 	90.0051 	62.1951 	151.486 	268.544 	360.688 	284.951 	539.767 	
13.9972 	-0.112869 	-0.690995 	0.153713 	2.3028 	0.124147 	0.503522 	90.0052 	62.195 	150.479 	268.544 	360.689 	284.951 	539.767 	
14.0991 	-0.116506 	-0.690077 	0.151948 	2.30064 	0.128524 	0.520554 	90.0052 	62.1951 	149.484 	268.545 	360.689 	284.951 	539.767 	
14.2014 	-0.120107 	-0.689131 	0.150128 	2.2984 	0.132865 	0.537606 	90.0051 	62.195 	148.478 	268.545 	360.689 	284.951 	539.767 	
14.3046 	-0.123672 	-0.688156 	0.148251 	2.29608 	0.137167 	0.554677 	90.0052 	62.195 	147.372 	268.545 	360.69 	284.951 	539.767 	
14.407 	-0.127199 	-0.687152 	0.14632 	2.29369 	0.141429 	0.571768 	90.0051 	62.195 	146.375 	268.545 	360.69 	284.951 	539.767 	
14.5091 	-0.130688 	-0.686121 	0.144334 	2.29122 	0.14565 	0.588881 	90.0051 	62.195 	145.364 	268.545 	360.691 	284.951 	539.767 	
14.6113 	-0.134137 	-0.685061 	0.142294 	2.28868 	0.149828 	0.606014 	90.0051 	62.195 	144.37 	268.545 	360.691 	284.951 	539.768 	
14.7147 	-0.137546 	-0.683974 	0.140202 	2.28606 	0.153963 	0.623169 	90.0051 	62.195 	143.257 	268.545 	360.692 	284.951 	539.768 	
14.8173 	-0.140913 	-0.68286 	0.138056 	2.28337 	0.158053 	0.640346 	90.0051 	62.195 	142.265 	268.545 	360.692 	284.951 	539.768 	
14.9191 	-0.144237 	-0.681719 	0.135859 	2.28061 	0.162097 	0.657546 	90.0051 	62.195 	141.252 	268.546 	360.693 	284.951 	539.768 	
15.021 	-0.147518 	-0.680552 	0.133611 	2.27778 	0.166093 	0.674768 	90.0051 	62.195 	140.255 	268.546 	360.696 	284.951 	539.768 	
15.123 	-0.150753 	-0.679359 	0.131312 	2.27488 	0.17004 	0.692013 	90.0051 	62.195 	139.246 	268.546 	360.715 	284.951 	539.768 	
15.2258 	-0.153944 	-0.67814 	0.128963 	2.2719 	0.173937 	0.709281 	90.0051 	62.195 	138.155 	268.546 	360.734 	284.951 	539.768 	
15.3285 	-0.157087 	-0.676895 	0.126565 	2.26886 	0.177783 	0.726573 	90.0051 	62.1951 	137.144 	268.546 	360.741 	284.951 	539.768 	
15.4311 	-0.160183 	-0.675626 	0.124119 	2.26574 	0.181577 	0.743889 	90.0052 	62.195 	136.148 	268.546 	360.744 	284.951 	539.768 	
15.5331 	-0.16323 	-0.674332 	0.121625 	2.26256 	0.185317 	0.761229 	90.0051 	62.1951 	135.143 	268.546 	360.746 	284.951 	539.768 	
15.6406 	-0.166228 	-0.673014 	0.119084 	2.25931 	0.189002 	0.778593 	90.0051 	62.1951 	134.039 	268.546 	360.749 	284.951 	539.768 	
15.7439 	-0.169175 	-0.671672 	0.116497 	2.25599 	0.192632 	0.795982 	90.0051 	62.1951 	133.037 	268.547 	360.75 	284.951 	539.768 	
15.8465 	-0.172071 	-0.670307 	0.113865 	2.25261 	0.196203 	0.813395 	90.0051 	62.1951 	131.924 	268.547 	360.752 	284.951 	539.768 	
15.9501 	-0.174915 	-0.668918 	0.111188 	2.24916 	0.199717 	0.830833 	90.0051 	62.1951 	130.927 	268.547 	360.753 	284.951 	539.768 	
16.0514 	-0.177706 	-0.667507 	0.108468 	2.24565 	0.203171 	0.848295 	90.0051 	62.1951 	129.917 	268.547 	360.755 	284.951 	539.768 	
16.1544 	-0.183125 	-0.66462 	0.102899 	2.23843 	0.209896 	0.883294 	90.0051 	62.1951 	128.925 	268.548 	360.756 	284.951 	539.768 	
16.2575 	-0.185751 	-0.663144 	0.100053 	2.23473 	0.213164 	0.900829 	90.0051 	62.1951 	127.805 	268.548 	360.757 	284.951 	539.768 	
16.3592 	-0.188321 	-0.661647 	0.0971659 	2.23097 	0.216368 	0.918389 	90.0052 	62.1951 	126.808 	268.549 	360.758 	284.951 	539.768 	
16.4609 	-0.190834 	-0.660131 	0.0942398 	2.22715 	0.219508 	0.935973 	90.0052 	62.1951 	125.812 	268.549 	360.758 	284.951 	539.768 	
16.5628 	-0.193289 	-0.658594 	0.0912752 	2.22327 	0.222581 	0.953582 	90.0052 	62.1951 	124.795 	268.551 	360.759 	284.951 	539.768 	
16.6658 	-0.195685 	-0.657038 	0.088273 	2.21933 	0.225587 	0.971215 	90.0052 	62.1951 	123.713 	268.553 	360.759 	284.951 	539.768 	
16.7683 	-0.198022 	-0.655463 	0.085234 	2.21534 	0.228525 	0.988873 	90.0051 	62.1951 	122.712 	268.554 	360.759 	284.951 	539.768 	
16.8712 	-0.200299 	-0.653869 	0.0821593 	2.21129 	0.231393 	1.00655 	90.0051 	62.1951 	121.7 	268.554 	360.76 	284.951 	539.768 	
16.9751 	-0.202515 	-0.652258 	0.0790497 	2.20718 	0.234191 	1.02426 	90.0051 	62.1951 	120.586 	268.555 	360.76 	284.951 	539.768 	
17.0773 	-0.204669 	-0.650629 	0.0759062 	2.20303 	0.236918 	1.04199 	90.0051 	62.1951 	119.584 	268.555 	360.76 	284.951 	539.768 	
17.1801 	-0.206762 	-0.648983 	0.0727298 	2.19882 	0.239573 	1.05974 	90.0051 	62.1951 	118.579 	268.555 	360.761 	284.951 	539.768 	
17.283 	-0.208792 	-0.647321 	0.0695213 	2.19456 	0.242155 	1.07751 	90.0051 	62.1951 	117.602 	268.555 	360.761 	284.951 	539.768 	
17.385 	-0.210951 	-0.645474 	0.0659563 	2.18982 	0.24491 	1.09709 	90.0051 	62.1952 	116.489 	268.556 	360.761 	284.951 	539.768 	
17.4868 	-0.21266 	-0.643949 	0.0630124 	2.18589 	0.247097 	1.11313 	90.0051 	62.1952 	115.494 	268.556 	360.762 	284.951 	539.768 	
17.5886 	-0.214498 	-0.64224 	0.0597139 	2.18149 	0.249454 	1.13097 	90.0052 	62.1952 	114.484 	268.556 	360.762 	284.951 	539.768 	
17.6914 	-0.216271 	-0.640517 	0.0563874 	2.17704 	0.251735 	1.14883 	90.0052 	62.1952 	113.485 	268.556 	360.762 	284.951 	539.768 	
17.7945 	-0.217978 	-0.63878 	0.0530339 	2.17255 	0.253938 	1.16671 	90.0052 	62.1952 	112.38 	268.557 	360.762 	284.951 	539.768 	
17.8964 	-0.219619 	-0.63703 	0.0496545 	2.16801 	0.256063 	1.18461 	90.0052 	62.1952 	111.382 	268.557 	360.762 	284.951 	539.768 	
17.9983 	-0.221193 	-0.635266 	0.04625 	2.16344 	0.25811 	1.20253 	90.0052 	62.1952 	110.381 	268.557 	360.763 	284.951 	539.768 	
18.1003 	-0.2227 	-0.633491 	0.0428216 	2.15882 	0.260076 	1.22047 	90.0051 	62.1952 	109.377 	268.558 	360.763 	284.951 	539.768 	
18.2036 	-0.224139 	-0.631704 	0.0393704 	2.15417 	0.261963 	1.23843 	90.0051 	62.1952 	108.379 	268.558 	360.763 	284.951 	539.768 	
18.3063 	-0.225511 	-0.629905 	0.0358973 	2.14948 	0.263768 	1.25641 	90.0051 	62.1952 	107.268 	268.559 	360.763 	284.951 	539.768 	
18.4088 	-0.226814 	-0.628096 	0.0324035 	2.14475 	0.265491 	1.27441 	90.0051 	62.1952 	106.273 	268.559 	360.763 	284.951 	539.768 	
18.5107 	-0.228048 	-0.626277 	0.02889 	2.13999 	0.267132 	1.29242 	90.0051 	62.1952 	105.274 	268.565 	360.763 	284.951 	539.768 	
18.6128 	-0.229213 	-0.624448 	0.0253578 	2.1352 	0.26869 	1.31044 	90.0052 	62.1953 	104.28 	268.569 	360.764 	284.951 	539.768 	
