time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
3.00214 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	116.617 	-0.591113 	317.36 	360.634 	284.632 	539.793 	
3.10411 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	116.57 	-0.591113 	317.257 	360.634 	284.632 	539.793 	
3.2061 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	116.232 	-0.591113 	316.868 	360.634 	284.632 	539.793 	
3.30805 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	115.761 	-0.591113 	316.386 	360.634 	284.632 	539.793 	
3.41052 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	115.258 	-0.591113 	315.888 	360.634 	284.632 	539.793 	
3.51212 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	114.751 	-0.591113 	315.387 	360.634 	284.632 	539.793 	
3.61418 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	114.209 	-0.591113 	314.836 	360.634 	284.632 	539.793 	
3.72006 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	113.701 	-0.591113 	314.334 	360.634 	284.632 	539.793 	
3.82209 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	113.204 	-0.591113 	313.833 	360.634 	284.632 	539.793 	
3.92516 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	112.649 	-0.591113 	313.286 	360.634 	284.632 	539.793 	
4.02909 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	112.147 	-0.591113 	312.783 	360.634 	284.632 	539.793 	
4.13305 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	111.596 	-0.591113 	312.291 	360.634 	284.632 	539.793 	
4.23506 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	111.095 	-0.591113 	311.734 	360.634 	284.632 	539.793 	
4.33707 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	110.591 	-0.591113 	311.234 	360.634 	284.632 	539.793 	
4.43909 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	110.085 	-0.591113 	310.734 	360.634 	284.632 	539.793 	
4.54114 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	109.595 	-0.591113 	310.235 	360.634 	284.632 	539.793 	
4.64323 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	109.039 	-0.591113 	309.738 	360.634 	284.632 	539.793 	
4.74517 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	108.54 	-0.591113 	309.187 	360.634 	284.632 	539.793 	
4.84709 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	108.033 	-0.591113 	308.681 	360.634 	284.632 	539.793 	
4.9491 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	107.539 	-0.591113 	308.188 	360.634 	284.632 	539.793 	
5.05116 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	107.031 	-0.591113 	307.686 	360.634 	284.632 	539.793 	
5.15315 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	106.484 	-0.591113 	307.186 	360.634 	284.632 	539.793 	
5.25508 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	105.979 	-0.591113 	306.64 	360.634 	284.632 	539.793 	
5.35712 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	105.478 	-0.591113 	306.133 	360.634 	284.632 	539.793 	
5.45913 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	104.98 	-0.591113 	305.641 	360.634 	284.632 	539.793 	
5.56112 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	104.48 	-0.591113 	305.136 	360.634 	284.632 	539.793 	
5.66329 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	103.929 	-0.591113 	304.635 	360.634 	284.632 	539.793 	
5.76506 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	103.423 	-0.591113 	304.086 	360.634 	284.632 	539.793 	
5.86716 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	102.924 	-0.591113 	303.589 	360.634 	284.632 	539.793 	
5.96913 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	102.423 	-0.591113 	303.086 	360.634 	284.632 	539.793 	
6.07115 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	101.93 	-0.591113 	302.588 	360.634 	284.632 	539.793 	
6.17313 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	101.371 	-0.591113 	302.087 	360.634 	284.632 	539.793 	
6.2802 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	100.87 	-0.591113 	301.538 	360.634 	284.632 	539.793 	
6.38212 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	100.373 	-0.591113 	301.039 	360.634 	284.632 	539.793 	
6.48412 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	99.8156 	-0.591113 	300.487 	360.634 	284.632 	539.793 	
6.58616 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	99.3161 	-0.591113 	299.985 	360.634 	284.632 	539.793 	
6.68813 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	98.8125 	-0.591113 	299.487 	360.634 	284.632 	539.793 	
6.79013 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	98.3206 	-0.591113 	298.988 	360.634 	284.632 	539.793 	
6.89217 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	97.8143 	-0.591113 	298.49 	360.634 	284.632 	539.793 	
6.99421 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	97.2634 	-0.591113 	297.937 	360.634 	284.632 	539.793 	
7.09627 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	96.7618 	-0.591113 	297.433 	360.634 	284.632 	539.793 	
7.19819 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	96.2655 	-0.591113 	296.939 	360.634 	284.632 	539.793 	
7.30013 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	95.7638 	-0.591113 	296.442 	360.634 	284.632 	539.793 	
7.40217 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	95.2645 	-0.591113 	295.938 	360.634 	284.632 	539.793 	
7.50415 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	94.7138 	-0.591113 	295.392 	360.634 	284.632 	539.793 	
7.60617 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	94.2082 	-0.591113 	294.886 	360.634 	284.632 	539.793 	
7.70845 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	93.712 	-0.591113 	294.39 	360.634 	284.632 	539.793 	
7.81017 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	93.2077 	-0.591113 	293.892 	360.634 	284.632 	539.793 	
7.91222 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	92.7139 	-0.591113 	293.393 	360.634 	284.632 	539.793 	
8.0142 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	92.1603 	-0.591113 	292.836 	360.634 	284.632 	539.793 	
8.11817 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	91.664 	-0.591113 	292.34 	360.634 	284.632 	539.793 	
8.22119 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	91.161 	-0.591113 	291.838 	360.634 	284.632 	539.793 	
8.3252 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	90.612 	-0.591113 	291.291 	360.634 	284.632 	539.793 	
8.42919 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	90.1087 	-0.591113 	290.788 	360.634 	284.632 	539.793 	
8.53314 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	89.5601 	-0.591113 	290.289 	360.634 	284.632 	539.793 	
8.63515 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	89.0638 	-0.591113 	289.745 	360.634 	284.632 	539.793 	
8.73716 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	88.5585 	-0.591113 	289.24 	360.634 	284.632 	539.793 	
8.83915 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	88.0632 	-0.591113 	288.737 	360.634 	284.632 	539.793 	
8.94116 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	87.5569 	-0.591113 	288.239 	360.634 	284.632 	539.793 	
9.04319 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	87.008 	-0.591113 	287.746 	360.634 	284.632 	539.793 	
9.14522 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	86.5145 	-0.591113 	287.189 	360.634 	284.632 	539.793 	
9.24745 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	86.0099 	-0.591113 	286.691 	360.634 	284.632 	539.793 	
9.34915 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	85.5094 	-0.591113 	286.19 	360.634 	284.632 	539.793 	
9.45121 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	85.0119 	-0.591113 	285.691 	360.634 	284.632 	539.793 	
9.55319 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	84.4649 	-0.591113 	285.189 	360.634 	284.632 	539.793 	
9.65523 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	83.9622 	-0.591113 	284.638 	360.634 	284.632 	539.793 	
9.75726 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	83.463 	-0.591113 	284.142 	360.634 	284.632 	539.793 	
9.8592 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	82.9594 	-0.591113 	283.637 	360.634 	284.632 	539.793 	
9.9612 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	82.4622 	-0.591113 	283.144 	360.634 	284.632 	539.793 	
10.0633 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	81.9126 	-0.591113 	282.642 	360.634 	284.632 	539.793 	
10.1652 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	81.4162 	-0.591113 	282.091 	360.634 	284.632 	539.793 	
10.2673 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	80.9175 	-0.591113 	281.587 	360.634 	284.632 	539.793 	
10.3692 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	80.4143 	-0.591113 	281.092 	360.634 	284.632 	539.793 	
10.4712 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	79.9161 	-0.591113 	280.589 	360.634 	284.632 	539.793 	
10.5732 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	79.4169 	-0.591113 	280.092 	360.634 	284.632 	539.793 	
10.6802 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	78.8676 	-0.591113 	279.538 	360.634 	284.632 	539.793 	
10.7823 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	78.3667 	-0.591113 	279.041 	360.634 	284.632 	539.793 	
10.8843 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	77.8254 	-0.591113 	278.495 	360.634 	284.632 	539.793 	
10.9863 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	77.3177 	-0.591113 	277.992 	360.634 	284.632 	539.793 	
11.0882 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	76.8194 	-0.591113 	277.49 	360.634 	284.632 	539.793 	
11.1903 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	76.3172 	-0.591113 	276.988 	360.634 	284.632 	539.793 	
11.2923 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	75.8269 	-0.591113 	276.496 	360.634 	284.632 	539.793 	
11.3942 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	75.2723 	-0.591113 	275.943 	360.634 	284.632 	539.793 	
11.4962 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	74.7712 	-0.591113 	275.446 	360.634 	284.632 	539.793 	
11.5983 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	74.2736 	-0.591113 	274.942 	360.634 	284.632 	539.793 	
11.7003 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	73.7744 	-0.591113 	274.444 	360.634 	284.632 	539.793 	
11.8025 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	73.2828 	-0.591113 	273.946 	360.634 	284.632 	539.793 	
11.9043 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	72.7247 	-0.591113 	273.393 	360.634 	284.632 	539.793 	
12.0063 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	72.2363 	-0.591113 	272.892 	360.634 	284.632 	539.793 	
12.1083 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	71.7222 	-0.591113 	272.393 	360.634 	284.632 	539.793 	
12.2103 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	71.2317 	-0.591113 	271.899 	360.634 	284.632 	539.793 	
12.3124 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	70.7299 	-0.591113 	271.392 	360.634 	284.632 	539.793 	
12.4192 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	70.1854 	-0.591113 	270.842 	360.634 	284.632 	539.793 	
12.5235 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	69.6834 	-0.591113 	270.344 	360.634 	284.632 	539.793 	
12.6283 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	69.1337 	-0.591113 	269.797 	360.634 	284.632 	539.793 	
12.7312 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	68.6381 	-0.591113 	269.292 	360.634 	284.632 	539.793 	
12.8343 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1614 	68.0937 	-0.591113 	268.933 	360.634 	284.632 	539.793 	
12.9362 	-0.00255779 	-0.519685 	0.147241 	1.66199 	0.0196338 	-3.12691 	90.1613 	67.5952 	-0.591113 	268.883 	360.634 	284.632 	539.793 	
