time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
15.5172 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5273 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5373 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5472 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5572 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5672 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5773 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5873 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.5973 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6073 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6273 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6373 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6473 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6573 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6672 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6773 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6873 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.6973 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7072 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7273 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7373 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7473 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7573 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7672 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7773 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7873 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.7973 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8073 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8173 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8273 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8372 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8473 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8573 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8672 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8773 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.8872 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.893 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9031 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9131 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9231 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9331 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9431 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9531 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9631 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9731 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9831 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
15.9931 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0031 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0131 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0231 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0331 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0431 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0531 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0631 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0731 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0831 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.0931 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1031 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1131 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1231 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1249 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1351 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1451 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1551 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1651 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.175 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1851 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.1951 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2051 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2151 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2251 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2351 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2451 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2551 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.265 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2687 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2789 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2889 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.2989 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.3089 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.3189 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
16.3289 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
