time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
328.693 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.704 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.713 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.724 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.734 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.744 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.754 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.763 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.773 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.784 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.794 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.804 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.814 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.824 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.834 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.844 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.854 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.864 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.873 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.883 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.894 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.904 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.914 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.924 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.934 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.944 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.954 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.964 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.974 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.984 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
328.994 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.004 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.014 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.024 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.034 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.043 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.053 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.064 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.073 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.084 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.094 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.104 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.114 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.124 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.134 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.144 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.154 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.164 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.174 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.184 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.194 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.204 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.214 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.224 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.233 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.244 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.254 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.264 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.274 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.294 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.303 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.314 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.323 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.333 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.343 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.353 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.364 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.373 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.394 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.404 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.414 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.424 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.433 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.444 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.453 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.464 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.473 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.484 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.494 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.504 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.513 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.523 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.534 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.543 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.553 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.563 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.574 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.584 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.594 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.604 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.614 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.624 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.634 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.643 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.653 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.664 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.673 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.683 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.694 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.704 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.714 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.723 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.734 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
329.743 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
