time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
12.8224 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8327 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8427 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8525 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8626 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8727 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8827 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8879 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.8983 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9083 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9182 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9481 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9582 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9683 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9782 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9883 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
12.9981 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0083 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0183 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0483 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0583 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0683 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0783 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0883 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.0983 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1083 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1183 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1483 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1583 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1683 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1783 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1883 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.1982 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2083 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2183 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2283 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2383 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2483 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2584 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2683 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2783 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2883 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.2983 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
13.3083 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
