time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
1.02841 	-0.00382918 	-0.485859 	-0.243195 	1.7655 	0.0102566 	-3.10797 	90.1566 	62.3621 	-0.591113 	268.845 	360.634 	284.641 	539.159 	
1.04918 	-0.00382918 	-0.485859 	-0.243195 	1.7655 	0.0102566 	-3.10797 	90.1566 	62.3622 	-0.591113 	268.845 	360.634 	284.641 	539.16 	
1.15678 	-0.00381938 	-0.486727 	-0.241694 	1.76516 	0.0102973 	-3.11197 	90.1566 	62.4583 	-0.591113 	268.971 	360.634 	284.641 	539.184 	
1.25972 	-0.00379571 	-0.488345 	-0.238502 	1.76516 	0.010394 	-3.12067 	90.1566 	62.8175 	-0.591113 	269.381 	360.634 	284.641 	539.539 	
1.36266 	-0.00377222 	-0.489935 	-0.235296 	1.76516 	0.010491 	-3.12535 	90.1566 	63.3415 	-0.591113 	269.858 	360.634 	284.641 	539.741 	
1.46568 	-0.00374891 	-0.491497 	-0.232076 	1.76515 	0.0105882 	-3.12533 	90.1566 	63.8502 	-0.591113 	270.41 	360.634 	284.641 	539.779 	
1.56865 	-0.00372577 	-0.493032 	-0.228843 	1.76515 	0.0106856 	-3.1253 	90.1566 	64.3322 	-0.591113 	270.914 	360.634 	284.641 	539.787 	
1.67179 	-0.00370281 	-0.494538 	-0.225596 	1.76515 	0.0107832 	-3.12528 	90.1566 	64.8479 	-0.591113 	271.412 	360.634 	284.641 	539.789 	
1.77448 	-0.00368002 	-0.496015 	-0.222336 	1.76514 	0.010881 	-3.12526 	90.1566 	65.3678 	-0.591113 	271.96 	360.634 	284.641 	539.79 	
1.87804 	-0.00365742 	-0.497464 	-0.219064 	1.76514 	0.0109791 	-3.12523 	90.1566 	65.8951 	-0.591113 	272.459 	360.634 	284.641 	539.792 	
1.98095 	-0.003635 	-0.498885 	-0.215779 	1.76514 	0.0110773 	-3.12521 	90.1566 	66.3685 	-0.591113 	272.959 	360.634 	284.641 	539.792 	
