time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
33.3691 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.3792 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.3891 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.3992 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4092 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4191 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4291 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4493 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4592 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4692 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4793 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4892 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.4993 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5091 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5191 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5292 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5493 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5594 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5694 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5793 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5892 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.5992 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6091 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6192 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6292 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6393 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6493 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6593 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6692 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6791 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6891 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.6992 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
33.7093 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	
