time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
0.846027 	-0.0177673 	-0.554059 	0.933131 	0.919704 	-0.0159272 	-3.13872 	90.1609 	116.558 	-0.591211 	113.601 	360.634 	123.455 	539.793 	
0.953137 	-0.0177587 	-0.557604 	0.931164 	0.923369 	-0.0158991 	-3.13876 	90.1609 	116.488 	-0.591211 	113.727 	360.634 	123.586 	539.793 	
1.05622 	-0.017738 	-0.566017 	0.926396 	0.932095 	-0.0158314 	-3.13886 	90.1609 	116.129 	-0.591211 	114.122 	360.634 	123.987 	539.793 	
1.15928 	-0.0177167 	-0.574389 	0.921506 	0.940821 	-0.0157627 	-3.13896 	90.1609 	115.614 	-0.591211 	114.624 	360.634 	124.483 	539.793 	
1.26241 	-0.0176949 	-0.58272 	0.916497 	0.949547 	-0.0156929 	-3.13906 	90.1609 	115.046 	-0.591211 	115.14 	360.634 	125.011 	539.793 	
1.36543 	-0.0176725 	-0.591006 	0.911367 	0.958274 	-0.0156221 	-3.13916 	90.1609 	114.563 	-0.591211 	115.673 	360.634 	125.525 	539.793 	
1.46828 	-0.0176496 	-0.599247 	0.906118 	0.967 	-0.0155502 	-3.13926 	90.1609 	114.061 	-0.591211 	116.188 	360.634 	126.017 	539.793 	
1.57145 	-0.017626 	-0.60744 	0.90075 	0.975726 	-0.0154773 	-3.13936 	90.1609 	113.537 	-0.591211 	116.701 	360.634 	126.563 	539.793 	
1.67429 	-0.017602 	-0.615583 	0.895264 	0.984452 	-0.0154034 	-3.13945 	90.1609 	112.994 	-0.591211 	117.248 	360.634 	127.077 	539.793 	
1.77726 	-0.0175773 	-0.623675 	0.889659 	0.993178 	-0.0153285 	-3.13955 	90.1609 	112.49 	-0.591211 	117.751 	360.634 	127.563 	539.793 	
1.88028 	-0.0175521 	-0.631713 	0.883936 	1.0019 	-0.0152525 	-3.13964 	90.1609 	111.975 	-0.591211 	118.266 	360.634 	128.105 	539.793 	
1.98331 	-0.0175264 	-0.639697 	0.878097 	1.01063 	-0.0151756 	-3.13974 	90.1609 	111.42 	-0.591211 	118.821 	360.634 	128.631 	539.793 	
2.08653 	-0.0175001 	-0.647623 	0.872141 	1.01936 	-0.0150976 	-3.13983 	90.1609 	110.922 	-0.591211 	119.318 	360.634 	129.095 	539.793 	
2.19333 	-0.0174732 	-0.655491 	0.866069 	1.02808 	-0.0150187 	-3.13993 	90.1609 	110.361 	-0.591211 	119.885 	360.634 	129.708 	539.793 	
2.29629 	-0.0174458 	-0.663298 	0.859882 	1.03681 	-0.0149387 	-3.14002 	90.1609 	109.858 	-0.591211 	120.385 	360.634 	130.195 	539.793 	
2.39914 	-0.0174178 	-0.671043 	0.853581 	1.04554 	-0.0148578 	-3.14011 	90.1609 	109.349 	-0.591211 	120.899 	360.634 	130.65 	539.793 	
2.50524 	-0.0173601 	-0.686337 	0.840637 	1.06299 	-0.014693 	-3.14029 	90.1609 	108.804 	-0.591211 	121.44 	360.634 	131.253 	539.793 	
2.60931 	-0.0173305 	-0.693884 	0.833996 	1.07171 	-0.0146092 	-3.14038 	90.1609 	108.292 	-0.591211 	121.956 	360.634 	131.753 	539.793 	
2.71176 	-0.0173002 	-0.701361 	0.827243 	1.08044 	-0.0145243 	-3.14047 	90.1609 	107.743 	-0.591211 	122.455 	360.634 	132.197 	539.793 	
2.81528 	-0.0172695 	-0.708766 	0.82038 	1.08917 	-0.0144386 	-3.14055 	90.1609 	107.234 	-0.591211 	123.018 	360.634 	132.788 	539.793 	
2.9182 	-0.0172381 	-0.716098 	0.813406 	1.09789 	-0.0143519 	-3.14064 	90.1609 	106.728 	-0.591211 	123.513 	360.634 	133.307 	539.793 	
3.02085 	-0.0172063 	-0.723356 	0.806324 	1.10662 	-0.0142643 	-3.14073 	90.1609 	106.227 	-0.591211 	124.024 	360.634 	133.755 	539.793 	
3.12449 	-0.0171738 	-0.730536 	0.799133 	1.11535 	-0.0141757 	-3.14081 	90.1609 	105.675 	-0.591211 	124.575 	360.634 	134.334 	539.793 	
3.22708 	-0.0171408 	-0.737639 	0.791836 	1.12407 	-0.0140862 	-3.14089 	90.1609 	105.167 	-0.591211 	125.086 	360.634 	134.856 	539.793 	
3.33036 	-0.0171073 	-0.744661 	0.784432 	1.1328 	-0.0139958 	-3.14098 	90.1609 	104.665 	-0.591211 	125.587 	360.634 	135.3 	539.793 	
3.43319 	-0.0170732 	-0.751601 	0.776922 	1.14152 	-0.0139044 	-3.14106 	90.1609 	104.109 	-0.591211 	126.133 	360.634 	135.866 	539.793 	
3.53633 	-0.0170385 	-0.758458 	0.769309 	1.15025 	-0.0138122 	-3.14114 	90.1609 	103.602 	-0.591211 	126.644 	360.634 	136.406 	539.793 	
3.63931 	-0.0170033 	-0.76523 	0.761592 	1.15898 	-0.0137191 	-3.14122 	90.1609 	103.101 	-0.591211 	127.144 	360.634 	136.861 	539.793 	
3.74212 	-0.0169676 	-0.771915 	0.753774 	1.1677 	-0.013625 	-3.1413 	90.1609 	102.547 	-0.591211 	127.659 	360.634 	137.351 	539.793 	
3.84552 	-0.0169313 	-0.778511 	0.745854 	1.17643 	-0.0135301 	-3.14138 	90.1609 	102.043 	-0.591211 	128.198 	360.634 	137.95 	539.793 	
3.95334 	-0.0168945 	-0.785017 	0.737834 	1.18516 	-0.0134343 	-3.14146 	90.1609 	101.486 	-0.591211 	128.764 	360.634 	138.462 	539.793 	
4.0563 	-0.0168571 	-0.791432 	0.729716 	1.19388 	-0.0133377 	-3.14153 	90.1609 	100.983 	-0.591211 	129.257 	360.634 	138.949 	539.793 	
4.15945 	-0.0168192 	-0.797754 	0.7215 	1.20261 	-0.0132402 	3.14158 	90.1609 	100.478 	-0.591211 	129.771 	360.634 	139.499 	539.793 	
4.26236 	-0.0167807 	-0.80398 	0.713188 	1.21134 	-0.0131418 	3.1415 	90.1609 	99.9268 	-0.591211 	130.263 	360.634 	139.973 	539.793 	
4.36529 	-0.0167417 	-0.810111 	0.70478 	1.22006 	-0.0130426 	3.14143 	90.1609 	99.4228 	-0.591211 	130.823 	360.634 	140.493 	539.793 	
4.46832 	-0.0167022 	-0.816143 	0.696279 	1.22879 	-0.0129425 	3.14136 	90.1609 	98.9188 	-0.591211 	131.318 	360.634 	141.039 	539.793 	
4.57144 	-0.0166621 	-0.822076 	0.687685 	1.23751 	-0.0128416 	3.14128 	90.1609 	98.4158 	-0.591211 	131.829 	360.634 	141.53 	539.793 	
4.67458 	-0.0166215 	-0.827907 	0.679 	1.24624 	-0.0127399 	3.14121 	90.1609 	97.8659 	-0.591211 	132.38 	360.634 	142.033 	539.793 	
4.77752 	-0.0165803 	-0.833637 	0.670226 	1.25497 	-0.0126374 	3.14114 	90.1609 	97.3594 	-0.591211 	132.881 	360.634 	142.583 	539.793 	
4.88047 	-0.0165386 	-0.839262 	0.661362 	1.26369 	-0.012534 	3.14107 	90.1609 	96.8552 	-0.591211 	133.386 	360.634 	143.092 	539.793 	
4.98327 	-0.0164964 	-0.844782 	0.652412 	1.27242 	-0.0124299 	3.14101 	90.1609 	96.2999 	-0.591211 	133.935 	360.634 	143.586 	539.793 	
5.08665 	-0.0164537 	-0.850196 	0.643375 	1.28115 	-0.0123249 	3.14094 	90.1609 	95.8022 	-0.591211 	134.444 	360.634 	144.128 	539.793 	
5.19354 	-0.0164104 	-0.855501 	0.634255 	1.28987 	-0.0122192 	3.14087 	90.1609 	95.2439 	-0.591211 	134.992 	360.634 	144.692 	539.793 	
5.29628 	-0.0163666 	-0.860696 	0.625052 	1.2986 	-0.0121127 	3.14081 	90.1609 	94.7433 	-0.591211 	135.502 	360.634 	145.139 	539.793 	
5.39895 	-0.0163223 	-0.865781 	0.615767 	1.30733 	-0.0120054 	3.14074 	90.1609 	94.2355 	-0.591211 	135.99 	360.634 	145.666 	539.793 	
5.50532 	-0.0162775 	-0.870753 	0.606403 	1.31605 	-0.0118974 	3.14068 	90.1609 	93.6863 	-0.591211 	136.551 	360.634 	146.241 	539.793 	
5.61123 	-0.0161862 	-0.880356 	0.58744 	1.33351 	-0.0116791 	3.14056 	90.1609 	93.1839 	-0.591211 	137.05 	360.634 	146.691 	539.793 	
5.71432 	-0.0161398 	-0.884984 	0.577846 	1.34223 	-0.0115689 	3.1405 	90.1609 	92.6333 	-0.591211 	137.609 	360.634 	147.264 	539.793 	
5.8174 	-0.0160929 	-0.889494 	0.568178 	1.35096 	-0.0114579 	3.14044 	90.1609 	92.1326 	-0.591211 	138.099 	360.634 	147.791 	539.793 	
5.92017 	-0.0160455 	-0.893886 	0.558437 	1.35969 	-0.0113462 	3.14038 	90.1609 	91.6272 	-0.591211 	138.611 	360.634 	148.253 	539.793 	
6.02344 	-0.0159976 	-0.898158 	0.548627 	1.36841 	-0.0112337 	3.14032 	90.1609 	91.0785 	-0.591211 	139.16 	360.634 	148.801 	539.793 	
6.12639 	-0.0159492 	-0.90231 	0.538748 	1.37714 	-0.0111206 	3.14027 	90.1609 	90.5716 	-0.591211 	139.666 	360.634 	149.343 	539.793 	
6.2293 	-0.0159003 	-0.906339 	0.528802 	1.38586 	-0.0110068 	3.14021 	90.1609 	90.0749 	-0.591211 	140.162 	360.634 	149.805 	539.793 	
6.33233 	-0.0158508 	-0.910245 	0.51879 	1.39459 	-0.0108923 	3.14016 	90.1609 	89.5168 	-0.591211 	140.669 	360.634 	150.289 	539.793 	
