time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
100.011 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
100.021 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.087 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.097 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.107 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.117 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.127 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.137 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.147 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.157 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.167 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.177 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.187 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.197 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.207 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.217 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.227 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.237 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.247 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.257 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.267 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.277 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.287 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.297 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.307 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.317 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.327 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.337 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.347 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.357 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.367 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.377 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.387 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.397 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.407 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.417 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.427 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.437 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.447 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.457 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.467 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.477 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.487 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.497 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.507 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.517 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
139.527 	-0.00258574 	-0.519591 	0.146958 	1.66237 	0.0195882 	-3.12696 	90.1597 	116.744 	-0.563672 	317.41 	360.792 	285.013 	539.808 	
