time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
4.07251 	-0.0177666 	-0.554141 	0.933098 	0.919878 	-0.0159254 	-3.13871 	90.1609 	116.567 	-0.591211 	113.615 	360.634 	123.455 	539.793 	
4.17574 	-0.0177642 	-0.555155 	0.932538 	0.920925 	-0.0159174 	-3.13873 	90.1609 	116.51 	-0.591211 	113.71 	360.634 	123.551 	539.793 	
4.27882 	-0.0177436 	-0.563579 	0.927805 	0.929651 	-0.01585 	-3.13883 	90.161 	116.177 	-0.591211 	114.089 	360.634 	123.941 	539.793 	
4.3816 	-0.0177225 	-0.571963 	0.92295 	0.938377 	-0.0157816 	-3.13893 	90.1609 	115.669 	-0.591211 	114.58 	360.634 	124.417 	539.793 	
4.48485 	-0.0177008 	-0.580306 	0.917976 	0.947104 	-0.0157121 	-3.13903 	90.161 	115.103 	-0.591211 	115.15 	360.634 	125.009 	539.793 	
4.58791 	-0.0176786 	-0.588605 	0.912881 	0.95583 	-0.0156416 	-3.13913 	90.1609 	114.614 	-0.591211 	115.639 	360.634 	125.475 	539.793 	
4.69442 	-0.0176558 	-0.59686 	0.907667 	0.964556 	-0.01557 	-3.13923 	90.161 	114.065 	-0.591211 	116.201 	360.634 	125.954 	539.793 	
4.79738 	-0.0176325 	-0.605067 	0.902333 	0.973282 	-0.0154975 	-3.13933 	90.1609 	113.541 	-0.591211 	116.712 	360.634 	126.554 	539.793 	
4.90153 	-0.0176086 	-0.613225 	0.896881 	0.982008 	-0.0154238 	-3.13942 	90.161 	113.046 	-0.591211 	117.209 	360.634 	127.03 	539.793 	
5.00435 	-0.0175841 	-0.621332 	0.89131 	0.990734 	-0.0153492 	-3.13952 	90.1609 	112.489 	-0.591211 	117.764 	360.634 	127.563 	539.793 	
5.10723 	-0.0175591 	-0.629386 	0.885622 	0.99946 	-0.0152736 	-3.13961 	90.1609 	111.978 	-0.591211 	118.274 	360.634 	128.104 	539.793 	
5.21051 	-0.0175335 	-0.637386 	0.879816 	1.00819 	-0.0151969 	-3.13971 	90.1609 	111.474 	-0.591211 	118.782 	360.634 	128.588 	539.793 	
5.3131 	-0.0174806 	-0.653214 	0.867856 	1.02564 	-0.0150406 	-3.1399 	90.1609 	110.924 	-0.591211 	119.327 	360.634 	129.046 	539.793 	
5.41642 	-0.0174533 	-0.661039 	0.861702 	1.03437 	-0.0149609 	-3.13999 	90.1609 	110.415 	-0.591211 	119.848 	360.634 	129.648 	539.793 	
5.51945 	-0.0174255 	-0.668802 	0.855434 	1.04309 	-0.0148803 	-3.14008 	90.1609 	109.91 	-0.591211 	120.343 	360.634 	130.143 	539.793 	
5.62263 	-0.0173971 	-0.676502 	0.849051 	1.05182 	-0.0147987 	-3.14017 	90.1609 	109.407 	-0.591211 	120.854 	360.634 	130.596 	539.793 	
5.72547 	-0.0173682 	-0.684135 	0.842555 	1.06054 	-0.0147161 	-3.14026 	90.1609 	108.856 	-0.591211 	121.4 	360.634 	131.187 	539.793 	
5.82892 	-0.0173387 	-0.691702 	0.835947 	1.06927 	-0.0146326 	-3.14035 	90.1609 	108.344 	-0.591211 	121.914 	360.634 	131.699 	539.793 	
5.93132 	-0.0173086 	-0.699199 	0.829226 	1.078 	-0.014548 	-3.14044 	90.1609 	107.846 	-0.591211 	122.417 	360.634 	132.154 	539.793 	
6.03454 	-0.017278 	-0.706626 	0.822395 	1.08672 	-0.0144626 	-3.14053 	90.1609 	107.291 	-0.591211 	122.98 	360.634 	132.735 	539.793 	
6.13741 	-0.0172468 	-0.713979 	0.815454 	1.09545 	-0.0143761 	-3.14061 	90.1609 	106.784 	-0.591211 	123.475 	360.634 	133.258 	539.793 	
6.2408 	-0.0172151 	-0.721259 	0.808403 	1.10418 	-0.0142888 	-3.1407 	90.1609 	106.279 	-0.591211 	123.98 	360.634 	133.705 	539.793 	
6.34357 	-0.0171828 	-0.728462 	0.801244 	1.1129 	-0.0142005 	-3.14078 	90.1609 	105.726 	-0.591211 	124.537 	360.634 	134.212 	539.793 	
6.44648 	-0.01715 	-0.735587 	0.793977 	1.12163 	-0.0141113 	-3.14087 	90.1609 	105.22 	-0.591211 	125.04 	360.634 	134.806 	539.793 	
6.55268 	-0.0171166 	-0.742633 	0.786604 	1.13035 	-0.0140211 	-3.14095 	90.1609 	104.718 	-0.591211 	125.547 	360.634 	135.257 	539.793 	
6.65563 	-0.0170827 	-0.749597 	0.779125 	1.13908 	-0.01393 	-3.14103 	90.1609 	104.165 	-0.591211 	126.097 	360.634 	135.809 	539.793 	
6.75864 	-0.0170482 	-0.756479 	0.771541 	1.14781 	-0.0138381 	-3.14111 	90.1609 	103.656 	-0.591211 	126.607 	360.634 	136.347 	539.793 	
