time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
0.0539019 	-0.0177646 	-0.554405 	0.932966 	0.920558 	-0.0159198 	-3.13871 	90.1429 	117.697 	-0.596191 	113.574 	360.829 	123.825 	539.701 	
0.157084 	-0.0177447 	-0.562667 	0.928464 	0.928236 	-0.0158545 	-3.13883 	90.1429 	117.468 	-0.596094 	113.81 	360.829 	124.228 	539.701 	
0.260211 	-0.0177087 	-0.576843 	0.922148 	0.929279 	-0.0157423 	-3.13929 	90.1429 	116.61 	-0.596191 	114.628 	360.829 	126.001 	539.701 	
0.363015 	-0.0176679 	-0.590747 	0.91562 	0.929275 	-0.0156163 	-3.13976 	90.1429 	115.642 	-0.596094 	115.596 	360.829 	127.987 	539.701 	
0.466067 	-0.017622 	-0.604529 	0.908661 	0.929271 	-0.0154748 	-3.14022 	90.1429 	114.552 	-0.596094 	116.694 	360.829 	130.192 	539.701 	
0.569088 	-0.0175708 	-0.618174 	0.901274 	0.929267 	-0.0153182 	-3.14067 	90.1429 	113.55 	-0.596094 	117.681 	360.829 	132.176 	539.701 	
0.672241 	-0.0175147 	-0.63167 	0.893461 	0.929263 	-0.0151469 	-3.14111 	90.1429 	112.562 	-0.596191 	118.675 	360.829 	134.174 	539.701 	
0.775115 	-0.0174535 	-0.645001 	0.885226 	0.92926 	-0.0149612 	-3.14154 	90.1429 	111.479 	-0.596094 	119.767 	360.829 	136.382 	539.701 	
0.878447 	-0.0173875 	-0.658154 	0.876573 	0.929256 	-0.0147615 	3.14122 	90.1429 	110.494 	-0.596094 	120.76 	360.829 	138.39 	539.701 	
0.981313 	-0.0173167 	-0.671116 	0.867506 	0.929253 	-0.0145483 	3.14081 	90.1429 	109.512 	-0.596094 	121.739 	360.829 	140.381 	539.701 	
1.08425 	-0.0172412 	-0.683873 	0.85803 	0.929249 	-0.014322 	3.14041 	90.1429 	108.435 	-0.596094 	122.834 	360.829 	142.373 	539.701 	
1.18722 	-0.0171611 	-0.69641 	0.848151 	0.929246 	-0.0140831 	3.14002 	90.1429 	107.448 	-0.596094 	123.828 	360.829 	144.584 	539.701 	
1.29007 	-0.0170763 	-0.708429 	0.838235 	0.928734 	-0.0138315 	3.13964 	90.1429 	106.496 	-0.596094 	124.837 	360.829 	146.587 	539.701 	
1.39327 	-0.0169853 	-0.718943 	0.829592 	0.925926 	-0.0135663 	3.13927 	90.1429 	105.711 	-0.596191 	125.822 	360.829 	148.581 	539.701 	
1.49608 	-0.0168867 	-0.72672 	0.824001 	0.918481 	-0.013286 	3.13891 	90.1429 	105.085 	-0.596094 	126.92 	360.829 	150.78 	539.701 	
1.59928 	-0.0167809 	-0.732036 	0.821298 	0.906778 	-0.0129912 	3.13856 	90.1429 	104.823 	-0.596094 	127.92 	360.829 	152.784 	539.701 	
1.70195 	-0.0166684 	-0.735048 	0.821386 	0.891041 	-0.0126825 	3.13821 	90.1429 	104.743 	-0.596094 	128.913 	360.829 	154.779 	539.701 	
1.80537 	-0.016551 	-0.73702 	0.822596 	0.873587 	-0.0123623 	3.13788 	90.1429 	104.741 	-0.596094 	130.004 	360.829 	156.971 	539.701 	
1.90788 	-0.0164302 	-0.738889 	0.823668 	0.856133 	-0.0120327 	3.13756 	90.1429 	104.74 	-0.596094 	131.001 	360.829 	158.965 	539.701 	
2.01627 	-0.0163062 	-0.740654 	0.824604 	0.838679 	-0.0116942 	3.13726 	90.143 	104.74 	-0.596094 	132.1 	360.829 	161.182 	539.701 	
2.11935 	-0.0161791 	-0.742315 	0.825403 	0.821226 	-0.0113473 	3.13697 	90.143 	104.74 	-0.596094 	133.093 	360.829 	163.19 	539.701 	
2.22181 	-0.0160491 	-0.743871 	0.826064 	0.803773 	-0.0109926 	3.1367 	90.1429 	104.74 	-0.596094 	134.082 	360.829 	165.175 	539.701 	
2.32578 	-0.0159164 	-0.745322 	0.826587 	0.78632 	-0.0106308 	3.13644 	90.143 	104.74 	-0.596094 	135.178 	360.829 	167.372 	539.701 	
2.43128 	-0.0156433 	-0.747905 	0.82722 	0.751415 	-0.00988776 	3.13597 	90.143 	104.74 	-0.596094 	136.187 	360.829 	169.365 	539.701 	
2.53585 	-0.0155033 	-0.749037 	0.827329 	0.733962 	-0.00950781 	3.13576 	90.143 	104.74 	-0.596094 	137.283 	360.829 	171.565 	539.701 	
2.63907 	-0.0153612 	-0.750062 	0.8273 	0.71651 	-0.00912301 	3.13557 	90.143 	104.74 	-0.596094 	138.286 	360.829 	173.548 	539.701 	
2.74195 	-0.0152172 	-0.75098 	0.827133 	0.699058 	-0.00873398 	3.13539 	90.1431 	104.74 	-0.596094 	139.282 	360.829 	175.531 	539.701 	
2.84557 	-0.0150714 	-0.75179 	0.826828 	0.681606 	-0.00834132 	3.13523 	90.143 	104.74 	-0.596094 	140.373 	360.829 	177.752 	539.701 	
2.95122 	-0.0149241 	-0.752492 	0.826385 	0.664154 	-0.00794565 	3.13508 	90.143 	104.74 	-0.596094 	141.368 	360.829 	179.761 	539.701 	
3.05414 	-0.0147755 	-0.753087 	0.825804 	0.646702 	-0.00754757 	3.13495 	90.1431 	104.74 	-0.596094 	142.465 	360.829 	181.726 	539.701 	
3.15721 	-0.0146256 	-0.753573 	0.825086 	0.62925 	-0.00714769 	3.13484 	90.143 	104.74 	-0.596094 	143.464 	360.829 	183.947 	539.701 	
3.25993 	-0.0144746 	-0.753951 	0.82423 	0.611799 	-0.00674662 	3.13474 	90.143 	104.74 	-0.596094 	144.462 	360.829 	185.936 	539.701 	
3.36282 	-0.0143228 	-0.75422 	0.823237 	0.594347 	-0.00634498 	3.13466 	90.1431 	104.74 	-0.596094 	145.46 	360.829 	187.93 	539.701 	
3.4661 	-0.0141703 	-0.754381 	0.822107 	0.576896 	-0.00594338 	3.13459 	90.1429 	104.74 	-0.596094 	146.559 	360.829 	190.12 	539.701 	
3.56914 	-0.0140173 	-0.754434 	0.82084 	0.559444 	-0.00554241 	3.13454 	90.143 	104.74 	-0.596094 	147.569 	360.829 	192.111 	539.701 	
3.6721 	-0.0138639 	-0.754377 	0.819437 	0.541993 	-0.00514268 	3.13451 	90.143 	104.74 	-0.596094 	148.556 	360.829 	194.107 	539.701 	
3.77522 	-0.0137104 	-0.754212 	0.817899 	0.524542 	-0.00474479 	3.13449 	90.1429 	104.74 	-0.596094 	149.658 	360.829 	196.321 	539.701 	
3.87831 	-0.0135569 	-0.753939 	0.816225 	0.50709 	-0.00434934 	3.13449 	90.143 	104.74 	-0.596094 	150.656 	360.829 	198.301 	539.701 	
3.98153 	-0.0134035 	-0.753557 	0.814416 	0.489639 	-0.00395691 	3.13451 	90.143 	104.74 	-0.596094 	151.649 	360.829 	200.309 	539.701 	
4.08421 	-0.0132505 	-0.753067 	0.812474 	0.472188 	-0.00356808 	3.13454 	90.143 	104.74 	-0.596094 	152.655 	360.829 	202.298 	539.701 	
4.18727 	-0.013098 	-0.752469 	0.810397 	0.454736 	-0.00318344 	3.13458 	90.143 	104.74 	-0.596094 	153.746 	360.829 	204.478 	539.701 	
4.29031 	-0.0129462 	-0.751762 	0.808188 	0.437285 	-0.00280355 	3.13464 	90.143 	104.74 	-0.596094 	154.743 	360.829 	206.498 	539.701 	
4.39335 	-0.0127952 	-0.750948 	0.805846 	0.419834 	-0.00242896 	3.13472 	90.143 	104.74 	-0.596094 	155.738 	360.829 	208.482 	539.701 	
4.49634 	-0.0126452 	-0.750026 	0.803373 	0.402382 	-0.00206024 	3.13481 	90.143 	104.74 	-0.596094 	156.833 	360.829 	210.711 	539.701 	
4.59953 	-0.0124963 	-0.748997 	0.800769 	0.38493 	-0.00169791 	3.13492 	90.143 	104.74 	-0.596094 	157.847 	360.829 	212.684 	539.701 	
4.70234 	-0.0123488 	-0.747861 	0.798035 	0.367479 	-0.00134252 	3.13504 	90.1431 	104.74 	-0.596094 	158.84 	360.829 	214.668 	539.701 	
4.80548 	-0.0122027 	-0.746619 	0.795172 	0.350027 	-0.000994573 	3.13517 	90.1431 	104.74 	-0.596094 	159.947 	360.829 	216.878 	539.701 	
4.90827 	-0.0120583 	-0.74527 	0.792181 	0.332575 	-0.000654581 	3.13532 	90.1431 	104.74 	-0.596094 	160.941 	360.829 	218.882 	539.701 	
5.01685 	-0.0119156 	-0.743815 	0.789062 	0.315124 	-0.000323038 	3.13548 	90.1431 	104.74 	-0.596094 	162.039 	360.829 	221.07 	539.701 	
5.11874 	-0.0117748 	-0.742255 	0.785816 	0.297672 	-4.28122e-07 	3.13565 	90.1431 	104.74 	-0.596094 	163.045 	360.829 	223.069 	539.701 	
5.22226 	-0.0116361 	-0.74059 	0.782445 	0.28022 	0.000312782 	3.13584 	90.143 	104.74 	-0.596094 	164.037 	360.829 	225.052 	539.701 	
5.32738 	-0.0114995 	-0.738821 	0.77895 	0.262768 	0.000616144 	3.13604 	90.143 	104.74 	-0.596094 	165.139 	360.829 	227.252 	539.701 	
5.42976 	-0.0113653 	-0.736947 	0.775331 	0.245315 	0.000909211 	3.13624 	90.1431 	104.74 	-0.596094 	166.132 	360.829 	229.245 	539.701 	
5.53394 	-0.0111042 	-0.732892 	0.767728 	0.21041 	0.0014628 	3.1367 	90.143 	104.74 	-0.596094 	167.127 	360.829 	231.227 	539.701 	
5.63698 	-0.0109777 	-0.730711 	0.763746 	0.192958 	0.00172252 	3.13694 	90.1431 	104.74 	-0.596094 	168.224 	360.829 	233.45 	539.701 	
5.74001 	-0.010854 	-0.728428 	0.759645 	0.175505 	0.00197035 	3.13719 	90.143 	104.74 	-0.596094 	169.23 	360.829 	235.44 	539.701 	
5.84304 	-0.0107332 	-0.726045 	0.755427 	0.158052 	0.00220595 	3.13745 	90.1431 	104.74 	-0.596094 	170.231 	360.829 	237.415 	539.701 	
5.95101 	-0.0106154 	-0.723561 	0.751092 	0.140599 	0.00242896 	3.13772 	90.143 	104.74 	-0.596094 	171.33 	360.829 	239.631 	539.701 	
6.05424 	-0.0105007 	-0.720979 	0.746643 	0.123147 	0.00263908 	3.138 	90.143 	104.74 	-0.596094 	172.324 	360.829 	241.629 	539.701 	
6.15711 	-0.0103893 	-0.718298 	0.74208 	0.105693 	0.00283599 	3.13829 	90.1431 	104.74 	-0.596094 	173.425 	360.829 	243.826 	539.701 	
6.26023 	-0.0102812 	-0.715519 	0.737405 	0.0882399 	0.00301942 	3.13858 	90.1438 	104.74 	-0.596094 	174.431 	360.829 	245.811 	539.701 	
6.36305 	-0.0101765 	-0.712644 	0.732619 	0.0707868 	0.00318911 	3.13888 	90.1423 	104.74 	-0.595996 	175.429 	360.829 	247.792 	539.701 	
6.46595 	-0.0100753 	-0.709673 	0.727724 	0.053333 	0.00334481 	3.13919 	90.1436 	104.74 	-0.596094 	176.536 	360.829 	250.004 	539.701 	
6.56922 	-0.0099776 	-0.706607 	0.722721 	0.0358798 	0.0034863 	3.1395 	90.1439 	104.74 	-0.596094 	177.536 	360.829 	252.003 	539.701 	
6.67199 	-0.00988358 	-0.703447 	0.717612 	0.0184264 	0.00361337 	3.13982 	90.1437 	104.74 	-0.596094 	178.54 	360.829 	253.994 	539.701 	
6.77494 	-0.00979326 	-0.700194 	0.712399 	0.000972369 	0.00372585 	3.14015 	90.1439 	104.74 	-0.596094 	179.638 	360.829 	256.203 	539.701 	
6.87832 	-0.00970671 	-0.696848 	0.707082 	-0.016484 	0.00382358 	3.14047 	90.1438 	104.74 	-0.596094 	180.623 	360.829 	258.195 	539.701 	
6.98132 	-0.00962397 	-0.693411 	0.701663 	-0.0339405 	0.00390641 	3.1408 	90.1438 	104.74 	-0.596094 	181.636 	360.829 	260.185 	539.701 	
7.0843 	-0.00954511 	-0.689883 	0.696145 	-0.0513972 	0.00397423 	3.14114 	90.1438 	104.74 	-0.596094 	182.621 	360.829 	262.171 	539.701 	
7.1873 	-0.00947015 	-0.686267 	0.690529 	-0.0688537 	0.00402693 	3.14147 	90.1439 	104.74 	-0.596094 	183.731 	360.829 	264.375 	539.701 	
7.29029 	-0.00939915 	-0.682564 	0.684816 	-0.0863099 	0.00406445 	-3.14137 	90.1437 	104.74 	-0.596094 	184.733 	360.829 	266.376 	539.701 	
7.39327 	-0.00933214 	-0.678773 	0.679009 	-0.103766 	0.00408673 	-3.14104 	90.1438 	104.74 	-0.596094 	185.739 	360.829 	268.376 	539.701 	
7.49633 	-0.00926913 	-0.674897 	0.673108 	-0.121223 	0.00409374 	-3.1407 	90.1438 	104.74 	-0.596094 	186.847 	360.829 	270.571 	539.701 	
7.59908 	-0.00921016 	-0.670937 	0.667117 	-0.13868 	0.00408546 	-3.14036 	90.1441 	104.74 	-0.596094 	187.835 	360.829 	272.556 	539.701 	
7.70234 	-0.00915523 	-0.666893 	0.661036 	-0.156136 	0.00406191 	-3.14002 	90.1443 	104.74 	-0.596094 	188.828 	360.829 	274.565 	539.701 	
7.80547 	-0.00910437 	-0.662768 	0.654867 	-0.173593 	0.00402312 	-3.13968 	90.1444 	104.74 	-0.596094 	189.943 	360.829 	276.754 	539.701 	
7.90866 	-0.00905756 	-0.658562 	0.648613 	-0.191049 	0.00396914 	-3.13934 	90.1473 	104.74 	-0.596094 	190.934 	360.829 	278.745 	539.701 	
8.01105 	-0.00901482 	-0.654276 	0.642276 	-0.208506 	0.00390006 	-3.13901 	90.1466 	104.74 	-0.596094 	191.933 	360.829 	280.752 	539.701 	
8.11747 	-0.00897613 	-0.649913 	0.635856 	-0.225962 	0.00381597 	-3.13868 	90.1465 	104.74 	-0.596094 	193.05 	360.829 	282.943 	539.701 	
8.21993 	-0.00894148 	-0.645472 	0.629357 	-0.243418 	0.00371699 	-3.13835 	90.1466 	104.74 	-0.596094 	194.039 	360.829 	284.518 	539.701 	
8.32328 	-0.00889791 	-0.64568 	0.623994 	-0.242382 	0.00365237 	-3.1381 	90.1467 	104.74 	-0.596094 	195.038 	360.829 	284.796 	539.701 	
8.42592 	-0.0088432 	-0.650006 	0.619634 	-0.224929 	0.00363049 	-3.1379 	90.1466 	104.74 	-0.596094 	196.135 	360.829 	284.81 	539.701 	
8.5298 	-0.00878777 	-0.654256 	0.615198 	-0.207477 	0.00361203 	-3.13771 	90.1458 	104.74 	-0.596094 	197.141 	360.829 	284.812 	539.701 	
8.63335 	-0.00867478 	-0.662518 	0.606107 	-0.172572 	0.00358536 	-3.13731 	90.1462 	104.74 	-0.596094 	198.141 	360.829 	284.816 	539.701 	
8.73571 	-0.00861726 	-0.66653 	0.601456 	-0.155119 	0.00357716 	-3.13712 	90.1461 	104.74 	-0.596094 	199.237 	360.829 	284.82 	539.701 	
