time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
2.59844 	-0.00827855 	-0.484966 	-0.2452 	1.77225 	0.00498259 	-3.12116 	90.1696 	62.2343 	359.9 	268.801 	0.526847 	284.662 	179.121 	
2.62871 	-0.00793738 	-0.485052 	-0.244984 	1.7719 	0.00556587 	-3.12116 	90.1694 	62.2345 	359.899 	268.801 	0.526989 	284.662 	179.121 	
2.73199 	-0.00136008 	-0.487772 	-0.239328 	1.76547 	0.016319 	-3.12026 	90.166 	62.517 	359.551 	269.049 	0.774006 	284.678 	179.43 	
2.8338 	0.0117644 	-0.490774 	-0.23248 	1.76382 	0.045518 	-3.12889 	90.1666 	63.3529 	358.68 	269.888 	2.50028 	284.679 	181.158 	
2.93547 	0.0250975 	-0.493538 	-0.225083 	1.76076 	0.0755652 	-3.13753 	90.1671 	64.3035 	357.71 	270.864 	4.48068 	284.68 	183.127 	
3.0387 	0.0385239 	-0.496047 	-0.21713 	1.75626 	0.106078 	3.13731 	90.1652 	65.3807 	356.624 	271.944 	6.65156 	284.68 	185.143 	
3.14132 	0.0520162 	-0.49828 	-0.208616 	1.75028 	0.137009 	3.12932 	90.1647 	66.375 	355.625 	272.956 	8.63594 	284.681 	187.294 	
3.24376 	0.0655455 	-0.50022 	-0.199538 	1.74277 	0.168308 	3.12176 	90.1645 	67.3832 	354.627 	273.955 	10.6362 	284.681 	189.306 	
3.34853 	0.0790824 	-0.501846 	-0.189894 	1.73369 	0.199922 	3.1147 	90.1639 	68.3684 	353.64 	274.945 	12.6297 	284.681 	191.304 	
3.45053 	0.0925963 	-0.50314 	-0.179686 	1.72299 	0.231794 	3.10822 	90.163 	69.4773 	352.53 	276.055 	14.8503 	284.681 	193.53 	
3.55336 	0.106056 	-0.504082 	-0.168916 	1.71062 	0.263865 	3.1024 	90.1627 	70.4616 	351.537 	277.06 	16.843 	284.681 	195.518 	
3.6565 	0.119429 	-0.504651 	-0.157591 	1.69649 	0.296071 	3.09733 	90.1623 	71.455 	350.543 	278.063 	18.8399 	284.681 	197.533 	
3.75859 	0.132683 	-0.50483 	-0.145717 	1.68056 	0.328345 	3.09312 	90.1621 	72.5305 	349.47 	279.146 	20.9982 	284.682 	199.539 	
3.86033 	0.145785 	-0.504598 	-0.133305 	1.66273 	0.360615 	3.08988 	90.1618 	73.5229 	348.473 	280.141 	23.0023 	284.682 	201.703 	
3.96221 	0.158701 	-0.503937 	-0.120368 	1.64292 	0.3928 	3.08771 	90.1617 	74.5233 	347.477 	281.146 	24.9974 	284.682 	203.709 	
4.0656 	0.171398 	-0.50283 	-0.106921 	1.62104 	0.424818 	3.08675 	90.1616 	75.5217 	346.482 	282.148 	26.9739 	284.682 	205.694 	
4.16846 	0.18384 	-0.501259 	-0.0929806 	1.59698 	0.456576 	3.08713 	90.1616 	76.623 	345.386 	283.243 	28.9851 	284.682 	207.726 	
4.27062 	0.195996 	-0.499208 	-0.0785672 	1.57064 	0.487974 	3.08898 	90.1614 	77.6202 	344.398 	284.246 	31.1879 	284.682 	209.911 	
4.37279 	0.20783 	-0.496662 	-0.0637029 	1.54188 	0.518904 	3.09247 	90.1613 	78.6244 	343.4 	285.242 	33.1766 	284.682 	211.891 	
4.47487 	0.219308 	-0.493607 	-0.0484123 	1.51059 	0.549247 	3.09774 	90.1612 	79.6207 	342.405 	286.235 	35.1673 	284.682 	213.911 	
4.57776 	0.230399 	-0.490031 	-0.0327222 	1.47665 	0.578874 	3.10494 	90.1605 	80.6226 	341.409 	287.238 	37.177 	284.683 	215.915 	
4.68109 	0.241068 	-0.485922 	-0.0166614 	1.4399 	0.607643 	3.11425 	90.1605 	81.7112 	340.31 	288.332 	39.374 	284.683 	218.099 	
4.78309 	0.251284 	-0.481272 	-0.000260875 	1.40024 	0.635401 	3.12581 	90.1605 	82.7144 	339.318 	289.339 	41.3604 	284.683 	220.113 	
4.88523 	0.261015 	-0.476072 	0.0164461 	1.35754 	0.661982 	3.13977 	90.1605 	83.7133 	338.328 	290.329 	43.3562 	284.683 	222.112 	
4.98683 	0.27023 	-0.470317 	0.0334249 	1.31169 	0.687206 	-3.12692 	90.1605 	84.7133 	337.327 	291.339 	45.3599 	284.683 	224.123 	
5.08985 	0.278901 	-0.464004 	0.0506385 	1.26262 	0.710882 	-3.10779 	90.1605 	85.815 	336.232 	292.434 	47.5602 	284.683 	226.285 	
