time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
20.3872 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
20.8377 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2058 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.216 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2259 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.236 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2459 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2559 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2659 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2759 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2859 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.2959 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3059 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.316 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.326 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3359 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3459 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3559 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3659 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3759 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3858 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.3959 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4059 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.416 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4259 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.436 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4461 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4559 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4659 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4759 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.486 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.4959 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.5059 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.516 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.5259 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
21.536 	-0.015996 	-0.607552 	0.663823 	0.440057 	-0.00201999 	-3.13031 	90.95 	143.372 	359.664 	269.488 	0.35142 	280.37 	179.032 	
