time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
0.0326347 	0.0064318 	-0.403465 	-0.106937 	2.11021 	0.0252515 	-3.05148 	91.4884 	84.9952 	356.484 	312.64 	1.23267 	287.026 	179.121 	
0.135984 	0.00856145 	-0.403113 	-0.108186 	2.11208 	0.0299876 	-3.05216 	91.2413 	84.797 	356.246 	312.401 	1.47344 	286.814 	179.339 	
0.239077 	0.0281227 	-0.399474 	-0.1185 	2.12909 	0.0776775 	-3.06521 	90.474 	83.8763 	355.292 	311.492 	3.38892 	285.791 	181.174 	
0.342201 	0.0456497 	-0.396713 	-0.126093 	2.13515 	0.123497 	-3.07837 	90.2231 	82.8662 	354.297 	310.513 	5.40156 	285.385 	183.176 	
0.445085 	0.0603558 	-0.395352 	-0.130804 	2.12924 	0.162485 	-3.08687 	90.1936 	81.8643 	353.299 	309.523 	7.41065 	285.358 	185.158 	
0.548098 	0.074871 	-0.393889 	-0.134736 	2.12104 	0.200577 	-3.09459 	90.1763 	80.7636 	352.192 	308.417 	9.6098 	285.353 	187.161 	
0.655241 	0.0891836 	-0.392246 	-0.13805 	2.11118 	0.237783 	-3.10154 	90.1752 	79.7571 	351.194 	307.413 	11.6105 	285.351 	189.385 	
0.758035 	0.103263 	-0.390442 	-0.140761 	2.09963 	0.274037 	-3.10764 	90.1748 	78.6607 	350.082 	306.31 	13.8236 	285.348 	191.377 	
0.860934 	0.117079 	-0.388497 	-0.142884 	2.08632 	0.309267 	-3.1128 	90.1743 	77.6625 	349.07 	305.317 	15.8277 	285.346 	193.559 	
0.965841 	0.142511 	-0.384474 	-0.145367 	2.05604 	0.37311 	-3.11981 	90.1739 	76.6653 	348.076 	304.311 	17.8422 	285.343 	195.578 	
1.07185 	0.156689 	-0.382131 	-0.145786 	2.03506 	0.408044 	-3.12203 	90.2209 	76.3961 	347.207 	303.908 	19.8744 	285.306 	197.73 	
1.17493 	0.169447 	-0.381513 	-0.139566 	2.01271 	0.441871 	-3.12346 	90.3215 	76.3847 	346.554 	303.77 	21.7107 	285.307 	199.672 	
1.27786 	0.180691 	-0.380596 	-0.132736 	1.99198 	0.472354 	-3.12369 	90.4409 	76.3836 	345.806 	303.724 	23.8332 	285.305 	201.676 	
1.3807 	0.194033 	-0.379356 	-0.12384 	1.96417 	0.508622 	-3.12228 	90.5185 	76.3835 	344.996 	303.605 	25.8592 	285.298 	203.876 	
1.48261 	0.205349 	-0.37803 	-0.115543 	1.9373 	0.540399 	-3.12096 	90.3436 	75.8696 	343.4 	302.876 	28.1747 	285.303 	205.924 	
1.58474 	0.216676 	-0.376671 	-0.106511 	1.90715 	0.57124 	-3.11615 	90.1977 	75.4943 	342.009 	302.622 	30.2298 	285.194 	207.963 	
1.69195 	0.227576 	-0.375199 	-0.0970425 	1.87442 	0.600841 	-3.10941 	90.1742 	75.32 	340.816 	302.506 	32.493 	285.193 	210.175 	
1.79488 	0.238029 	-0.373614 	-0.0871593 	1.83904 	0.629072 	-3.10063 	90.1714 	75.1813 	339.8 	302.481 	34.4984 	285.193 	212.198 	
1.89854 	0.248017 	-0.371914 	-0.0768853 	1.80092 	0.655792 	-3.0897 	90.167 	75.0266 	338.687 	302.461 	36.7017 	285.192 	214.182 	
2.00119 	0.257524 	-0.370097 	-0.0662446 	1.76001 	0.680852 	-3.07657 	90.166 	74.9454 	337.68 	302.46 	38.7168 	285.192 	216.376 	
2.10422 	0.266534 	-0.368163 	-0.0552626 	1.71628 	0.704099 	-3.06117 	90.165 	74.9288 	336.689 	302.458 	40.716 	285.192 	218.386 	
2.20715 	0.275033 	-0.366111 	-0.0439652 	1.66975 	0.725372 	-3.04353 	90.1642 	74.9208 	335.58 	302.458 	42.7172 	285.192 	220.389 	
2.30989 	0.28301 	-0.363938 	-0.0323787 	1.62048 	0.74451 	-3.02368 	90.1628 	74.9184 	334.564 	302.456 	44.9205 	285.192 	222.583 	
2.41309 	0.290451 	-0.361646 	-0.0205308 	1.56858 	0.761355 	-3.00173 	90.1617 	74.9149 	333.552 	302.456 	46.931 	285.192 	224.568 	
2.51621 	0.296682 	-0.359478 	-0.00966677 	1.51978 	0.774427 	-2.98034 	90.1615 	74.9146 	332.54 	302.456 	48.9349 	285.192 	226.581 	
2.61931 	0.30369 	-0.356694 	0.00383875 	1.45773 	0.787565 	-2.95233 	90.1517 	74.9095 	331.446 	302.456 	51.1288 	285.192 	228.793 	
2.722 	0.309473 	-0.354034 	0.0163035 	1.39934 	0.796668 	-2.92544 	90.1507 	74.9079 	330.444 	302.455 	53.1324 	285.192 	230.788 	
2.82498 	0.314689 	-0.35125 	0.0289161 	1.33947 	0.802963 	-2.89756 	90.1506 	74.908 	329.434 	302.455 	55.1332 	285.192 	232.797 	
2.92796 	0.319335 	-0.348342 	0.0416476 	1.27854 	0.80638 	-2.86912 	90.1466 	74.9077 	328.317 	302.456 	57.3349 	285.192 	234.789 	
3.03119 	0.323408 	-0.34531 	0.0544687 	1.21701 	0.806879 	-2.84059 	90.1436 	74.9076 	327.329 	302.456 	59.3281 	285.191 	236.986 	
3.13406 	0.326583 	-0.342474 	0.0660598 	1.16153 	0.804829 	-2.81523 	90.1425 	74.908 	326.313 	302.455 	61.3398 	285.191 	238.978 	
