time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
0.027271 	-0.00833781 	0.0536533 	1.24345 	-0.318371 	-0.00572107 	-2.7296 	84.9908 	182.319 	359.56 	190.629 	183.076 	153.545 	338.906 	
0.130352 	-0.0067651 	0.0444167 	1.2443 	-0.302821 	-0.00209156 	-2.73916 	85.2435 	182.043 	359.292 	190.871 	183.33 	153.889 	339.129 	
0.233441 	-0.000379958 	0.00991758 	1.24722 	-0.237013 	0.0154251 	-2.79828 	86.0783 	181.349 	358.439 	191.638 	185.01 	155.528 	340.759 	
0.336354 	0.00528395 	-0.0258475 	1.24864 	-0.167254 	0.0318808 	-2.86549 	87.0953 	180.381 	357.466 	192.608 	187.01 	157.522 	342.753 	
0.439194 	0.00975375 	-0.0618662 	1.24827 	-0.0970585 	0.0454792 	-2.93397 	88.2056 	179.17 	356.36 	193.746 	189.19 	159.767 	344.942 	
0.542349 	0.0130096 	-0.0979866 	1.24611 	-0.0265388 	0.0561329 	-3.00349 	89.2056 	178.197 	355.364 	194.739 	191.197 	161.734 	346.944 	
0.645408 	0.0155175 	-0.134002 	1.24217 	0.0439441 	0.063936 	-3.07024 	89.883 	177.274 	354.374 	195.695 	193.189 	163.71 	348.945 	
0.74871 	0.0194077 	-0.169554 	1.23647 	0.11347 	0.0707751 	-3.12376 	90.0646 	176.177 	353.271 	196.797 	195.39 	165.912 	350.938 	
0.851245 	0.0233047 	-0.204697 	1.22906 	0.18278 	0.0769718 	3.10523 	90.1765 	175.156 	352.272 	197.79 	197.396 	167.911 	353.148 	
0.954556 	0.0271944 	-0.239318 	1.21996 	0.25183 	0.0824816 	3.05034 	90.1742 	174.215 	351.258 	198.774 	199.404 	169.869 	355.137 	
1.05744 	0.0310619 	-0.273309 	1.20923 	0.320571 	0.087258 	2.99477 	90.1743 	173.143 	350.181 	199.75 	201.398 	171.87 	357.129 	
1.16062 	0.0348914 	-0.306564 	1.19692 	0.388954 	0.091253 	2.93851 	90.1742 	172.139 	349.169 	200.846 	203.595 	174.052 	359.322 	
1.26324 	0.0386672 	-0.338988 	1.18311 	0.456923 	0.0944177 	2.88157 	90.1741 	171.153 	348.171 	201.847 	205.612 	176.057 	361.318 	
1.36667 	0.0423727 	-0.370489 	1.16788 	0.524421 	0.096703 	2.82397 	90.1741 	170.188 	347.176 	202.821 	207.621 	178.025 	363.314 	
1.46954 	0.0459918 	-0.400983 	1.15129 	0.591385 	0.0980607 	2.76573 	90.1742 	169.119 	346.081 	203.903 	209.805 	180.215 	365.514 	
1.57296 	0.0495083 	-0.430395 	1.13344 	0.657749 	0.0984436 	2.70686 	90.174 	168.112 	345.071 	204.913 	211.815 	182.22 	367.53 	
1.67958 	0.0529066 	-0.458656 	1.11443 	0.723442 	0.0978075 	2.64741 	90.1742 	167.049 	343.983 	205.988 	214.013 	184.396 	369.723 	
1.7825 	0.0561709 	-0.485708 	1.09435 	0.788391 	0.0961103 	2.58741 	90.1741 	166.06 	342.963 	206.99 	216.04 	186.381 	371.73 	
1.88535 	0.0592871 	-0.511499 	1.07331 	0.85252 	0.0933146 	2.52688 	90.1742 	165.079 	341.974 	207.979 	218.012 	188.383 	373.714 	
1.98978 	0.0622416 	-0.535989 	1.0514 	0.915748 	0.0893872 	2.46589 	90.1742 	164.013 	340.882 	209.056 	220.219 	190.57 	375.909 	
2.09323 	0.0676165 	-0.580942 	1.00544 	1.03917 	0.0780307 	2.34267 	90.1741 	163.027 	339.873 	210.059 	222.23 	192.557 	377.921 	
2.19744 	0.070016 	-0.601367 	0.981595 	1.09919 	0.0705635 	2.28055 	90.1742 	161.954 	338.778 	211.045 	224.222 	194.537 	379.905 	
2.30034 	0.0722124 	-0.620414 	0.957324 	1.15798 	0.0618898 	2.21814 	90.1618 	160.942 	337.757 	212.145 	226.436 	196.741 	382.114 	
2.4034 	0.0741991 	-0.638085 	0.932732 	1.21544 	0.0520069 	2.15551 	90.156 	160.035 	336.773 	213.125 	228.427 	198.745 	384.11 	
2.50682 	0.0759721 	-0.65439 	0.907922 	1.27149 	0.0409208 	2.09269 	90.1575 	159.037 	335.79 	214.113 	230.456 	200.759 	386.105 	
2.61475 	0.0775285 	-0.669349 	0.882999 	1.32604 	0.0286431 	2.02973 	90.1476 	157.913 	334.658 	215.231 	232.668 	202.917 	388.321 	
2.71748 	0.0788681 	-0.682987 	0.858059 	1.37902 	0.0151947 	1.96668 	90.1489 	156.816 	333.56 	216.222 	234.651 	204.952 	390.327 	
2.82061 	0.0799928 	-0.695335 	0.833199 	1.43035 	0.000603341 	1.90357 	90.149 	155.843 	332.566 	217.309 	236.865 	207.163 	392.521 	
2.92378 	0.0809059 	-0.706432 	0.808508 	1.47995 	-0.0150977 	1.84044 	90.1454 	154.865 	331.553 	218.311 	238.868 	209.131 	394.506 	
3.02646 	0.0816141 	-0.716323 	0.784072 	1.52774 	-0.0318656 	1.77731 	90.1481 	153.871 	330.559 	219.315 	240.882 	211.14 	396.503 	
3.12962 	0.0821247 	-0.725055 	0.75997 	1.57367 	-0.0496536 	1.7142 	90.1484 	152.781 	329.465 	220.412 	243.069 	213.374 	398.728 	
3.23259 	0.0824485 	-0.732681 	0.736276 	1.61765 	-0.0684064 	1.65114 	90.1483 	151.809 	328.461 	221.407 	245.1 	215.359 	400.693 	
3.33582 	0.0825968 	-0.739257 	0.713059 	1.65964 	-0.0880648 	1.58813 	90.1483 	150.834 	327.462 	222.412 	247.104 	217.37 	402.704 	
3.43868 	0.0825842 	-0.744842 	0.69038 	1.69957 	-0.108562 	1.52518 	90.1474 	149.743 	326.344 	223.504 	249.299 	219.558 	404.713 	
3.54182 	0.0824259 	-0.749498 	0.668293 	1.73739 	-0.129828 	1.46229 	90.1489 	148.776 	325.359 	224.5 	251.312 	221.598 	406.903 	
3.64483 	0.0821392 	-0.753284 	0.646847 	1.77305 	-0.151788 	1.39946 	90.1482 	147.803 	324.342 	225.5 	253.304 	223.579 	408.912 	
3.74792 	0.081743 	-0.756265 	0.626085 	1.80649 	-0.17436 	1.33666 	90.1483 	146.691 	323.243 	226.51 	255.333 	225.597 	410.913 	
3.8509 	0.0812565 	-0.758503 	0.606042 	1.83768 	-0.197464 	1.27389 	90.1483 	145.681 	322.243 	227.606 	257.516 	227.801 	413.121 	
3.95385 	0.0807009 	-0.760059 	0.586748 	1.86658 	-0.22101 	1.21113 	90.1483 	144.669 	321.244 	228.618 	259.519 	229.821 	415.122 	
4.05678 	0.0800974 	-0.760994 	0.568224 	1.89314 	-0.24491 	1.14835 	90.1483 	143.681 	320.234 	229.611 	261.539 	231.825 	417.106 	
4.15993 	0.0794685 	-0.761367 	0.550489 	1.91733 	-0.269069 	1.08552 	90.1478 	142.574 	319.134 	230.731 	263.729 	234.032 	419.332 	
4.26285 	0.0788357 	-0.761233 	0.533554 	1.93912 	-0.293394 	1.02263 	90.1483 	141.589 	318.132 	231.726 	265.732 	236.034 	421.335 	
