time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
1.28401 	-0.0623196 	-0.0158872 	1.18852 	0.202755 	-0.0899503 	2.9045 	90.1969 	162.862 	168.435 	228.592 	185.344 	137.387 	200.672 	
1.38713 	-0.0758306 	-0.0155976 	1.18657 	0.173014 	-0.123047 	2.85692 	90.1967 	161.744 	167.337 	229.685 	187.531 	139.599 	202.879 	
1.49026 	-0.0893226 	-0.0153175 	1.18393 	0.143244 	-0.155862 	2.80714 	90.1966 	160.743 	166.326 	230.697 	189.573 	141.617 	204.865 	
1.59352 	-0.102748 	-0.0150537 	1.18061 	0.113353 	-0.188268 	2.75511 	90.1964 	159.734 	165.322 	231.696 	191.574 	143.611 	206.859 	
1.69647 	-0.11606 	-0.0148114 	1.17664 	0.0832462 	-0.22013 	2.70078 	90.1962 	158.626 	164.227 	232.816 	193.763 	145.81 	208.876 	
1.80014 	-0.129211 	-0.0145952 	1.17202 	0.052834 	-0.251311 	2.64409 	90.1962 	157.618 	163.215 	233.813 	195.769 	147.826 	211.065 	
1.90289 	-0.142154 	-0.0144099 	1.16678 	0.022035 	-0.281667 	2.585 	90.1961 	156.608 	162.217 	234.821 	197.779 	149.832 	213.066 	
2.00619 	-0.154845 	-0.0142595 	1.16094 	-0.00922531 	-0.311049 	2.52346 	90.196 	155.491 	161.207 	235.82 	199.779 	151.856 	215.076 	
2.10918 	-0.167238 	-0.0141482 	1.15453 	-0.0410075 	-0.339302 	2.45946 	90.1957 	154.48 	160.107 	236.93 	201.989 	154.062 	217.267 	
2.21261 	-0.179291 	-0.0140799 	1.14759 	-0.0733574 	-0.366271 	2.39296 	90.1957 	153.48 	159.107 	237.931 	203.975 	156.062 	219.285 	
2.31573 	-0.190964 	-0.0140592 	1.14014 	-0.1063 	-0.391796 	2.32397 	90.1956 	152.462 	158.092 	238.931 	205.977 	158.059 	221.28 	
2.41899 	-0.202217 	-0.014091 	1.13223 	-0.139837 	-0.415717 	2.25251 	90.1956 	151.363 	156.991 	240.042 	208.185 	160.269 	223.471 	
2.52219 	-0.213016 	-0.0141802 	1.12388 	-0.173942 	-0.437879 	2.17861 	90.1956 	150.34 	155.983 	241.05 	210.186 	162.282 	225.476 	
2.62548 	-0.223327 	-0.0143334 	1.11516 	-0.208555 	-0.458126 	2.10237 	90.1955 	149.343 	154.988 	242.057 	212.177 	164.276 	227.46 	
2.72863 	-0.233122 	-0.0145573 	1.10609 	-0.243582 	-0.476315 	2.02387 	90.1955 	148.23 	153.881 	243.15 	214.387 	166.487 	229.483 	
2.83541 	-0.242374 	-0.0148603 	1.09673 	-0.27889 	-0.492312 	1.94327 	90.1954 	147.229 	152.884 	244.162 	216.371 	168.47 	231.687 	
2.93856 	-0.251062 	-0.0152516 	1.08711 	-0.314309 	-0.505998 	1.86073 	90.1954 	146.124 	151.769 	245.269 	218.578 	170.682 	233.668 	
3.04182 	-0.259168 	-0.015742 	1.0773 	-0.34963 	-0.517274 	1.77647 	90.1952 	145.112 	150.763 	246.273 	220.567 	172.674 	235.873 	
3.14803 	-0.266677 	-0.0163435 	1.06733 	-0.384611 	-0.526063 	1.69072 	90.1951 	144.007 	149.763 	247.285 	222.569 	174.68 	237.89 	
3.25138 	-0.279269 	-0.0178433 	1.04813 	-0.44915 	-0.535753 	1.52468 	90.1951 	142.996 	148.653 	248.383 	224.757 	176.888 	240.085 	
3.35383 	-0.285009 	-0.0188507 	1.03798 	-0.481544 	-0.537146 	1.43619 	90.1949 	141.99 	147.641 	249.384 	226.756 	178.869 	242.081 	
3.45593 	-0.290139 	-0.0200316 	1.02785 	-0.512454 	-0.536021 	1.34732 	90.1949 	140.985 	146.642 	250.393 	228.748 	180.87 	244.07 	
3.5581 	-0.294666 	-0.0214059 	1.01779 	-0.54158 	-0.532443 	1.25836 	90.1948 	139.991 	145.736 	251.294 	230.554 	182.67 	245.877 	
3.66074 	-0.298603 	-0.0229948 	1.00784 	-0.568636 	-0.526507 	1.16958 	90.1948 	138.881 	144.523 	252.49 	232.952 	185.066 	248.276 	
3.76371 	-0.301965 	-0.0248211 	0.998028 	-0.59336 	-0.518333 	1.08122 	90.1947 	137.871 	143.53 	253.492 	234.935 	187.046 	250.255 	
3.86743 	-0.304772 	-0.0269082 	0.988395 	-0.615522 	-0.508066 	0.993481 	90.1947 	136.865 	142.521 	254.493 	236.927 	189.057 	252.287 	
3.97413 	-0.307047 	-0.0292813 	0.97897 	-0.634922 	-0.495869 	0.906551 	90.1947 	135.76 	141.42 	255.595 	239.128 	191.255 	254.495 	
4.07774 	-0.308818 	-0.0319651 	0.969775 	-0.651399 	-0.481921 	0.820565 	90.1946 	134.757 	140.411 	256.59 	241.121 	193.253 	256.474 	
4.18061 	-0.310115 	-0.0349866 	0.960833 	-0.664824 	-0.466414 	0.735628 	90.1946 	133.656 	139.304 	257.697 	243.319 	195.428 	258.485 	
4.28364 	-0.310972 	-0.0383715 	0.952157 	-0.675106 	-0.449545 	0.651813 	90.1944 	132.643 	138.3 	258.696 	245.324 	197.433 	260.672 	
4.38686 	-0.311425 	-0.0421456 	0.94376 	-0.682181 	-0.431519 	0.569162 	90.194 	131.646 	137.287 	259.7 	247.316 	199.43 	262.679 	
4.48994 	-0.311513 	-0.046335 	0.935645 	-0.686017 	-0.412542 	0.487693 	90.194 	130.632 	136.288 	260.7 	249.291 	201.418 	264.679 	
4.59328 	-0.311275 	-0.0509638 	0.927811 	-0.686604 	-0.39282 	0.407401 	90.1939 	129.529 	135.177 	261.795 	251.505 	203.616 	266.874 	
4.69641 	-0.310753 	-0.0560562 	0.920253 	-0.683953 	-0.372556 	0.328267 	90.1938 	128.526 	134.178 	262.797 	253.492 	205.614 	268.864 	
4.79984 	-0.309991 	-0.061633 	0.912957 	-0.678094 	-0.351949 	0.250259 	90.1937 	127.521 	133.166 	263.788 	255.483 	207.612 	270.865 	
4.90269 	-0.309032 	-0.0677146 	0.905907 	-0.669068 	-0.331194 	0.173338 	90.1937 	126.416 	132.072 	264.879 	257.671 	209.792 	273.059 	
5.00622 	-0.30792 	-0.0743186 	0.899077 	-0.65693 	-0.310478 	0.0974645 	90.1935 	125.406 	131.061 	265.886 	259.663 	211.788 	275.082 	
5.10903 	-0.306697 	-0.0814595 	0.89244 	-0.641745 	-0.289981 	0.0225983 	90.1935 	124.404 	130.059 	266.88 	261.669 	213.814 	277.074 	
5.21243 	-0.305406 	-0.0891486 	0.88596 	-0.623585 	-0.269878 	-0.0512977 	90.1934 	123.297 	128.959 	267.975 	263.888 	215.807 	279.079 	
5.3154 	-0.30409 	-0.0975461 	0.879697 	-0.602244 	-0.250341 	-0.123971 	90.1934 	122.303 	127.95 	268.703 	265.874 	217.986 	281.28 	
5.41843 	-0.302805 	-0.113442 	0.877797 	-0.565533 	-0.231755 	-0.182755 	90.1933 	121.297 	126.947 	268.84 	267.867 	219.988 	283.259 	
5.52182 	-0.301539 	-0.130437 	0.875875 	-0.526017 	-0.213627 	-0.239362 	90.1932 	120.182 	125.945 	268.868 	269.872 	222 	285.27 	
5.62503 	-0.300295 	-0.147965 	0.873515 	-0.484808 	-0.195948 	-0.294812 	90.1929 	119.164 	124.837 	268.876 	272.079 	224.177 	287.475 	
5.72823 	-0.299079 	-0.166003 	0.870651 	-0.441997 	-0.178734 	-0.349108 	90.1929 	118.166 	123.839 	268.877 	274.085 	226.178 	289.466 	
5.83544 	-0.297895 	-0.184517 	0.867219 	-0.397676 	-0.161989 	-0.402251 	90.1928 	117.048 	122.727 	268.877 	276.3 	228.41 	291.717 	
5.93826 	-0.296742 	-0.20347 	0.863157 	-0.351935 	-0.145711 	-0.454237 	90.1926 	116.043 	121.728 	268.876 	278.291 	230.401 	293.668 	
6.04168 	-0.295619 	-0.222819 	0.858405 	-0.304865 	-0.129885 	-0.505062 	90.1926 	115.026 	120.722 	268.877 	280.313 	232.408 	295.668 	
6.14802 	-0.294521 	-0.242515 	0.852906 	-0.256556 	-0.114493 	-0.554715 	90.1924 	113.928 	119.623 	268.876 	282.504 	234.595 	297.875 	
6.25219 	-0.29237 	-0.282725 	0.83946 	-0.156577 	-0.0848819 	-0.650473 	90.1923 	112.918 	118.629 	268.876 	284.503 	236.594 	299.886 	
6.355 	-0.291297 	-0.303115 	0.831422 	-0.105086 	-0.0705822 	-0.696557 	90.1923 	111.814 	117.528 	268.876 	286.705 	238.794 	302.064 	
6.45812 	-0.290208 	-0.323606 	0.822455 	-0.052711 	-0.0565557 	-0.741431 	90.1922 	110.799 	116.525 	268.875 	288.729 	240.808 	304.045 	
6.56124 	-0.289089 	-0.344126 	0.812525 	0.000458837 	-0.0427453 	-0.785089 	90.1921 	109.794 	115.519 	268.875 	290.734 	242.801 	306.053 	
6.66425 	-0.287924 	-0.364599 	0.801609 	0.0543364 	-0.0290892 	-0.827524 	90.192 	108.682 	114.41 	268.875 	292.963 	244.813 	308.076 	
6.76761 	-0.286695 	-0.384948 	0.789688 	0.108834 	-0.015522 	-0.868732 	90.192 	107.674 	113.412 	268.874 	294.962 	247.025 	310.249 	
6.8737 	-0.285384 	-0.40509 	0.776748 	0.163866 	-0.00197361 	-0.908715 	90.1919 	106.675 	112.417 	268.874 	296.975 	249.018 	312.265 	
6.97699 	-0.283972 	-0.424946 	0.762787 	0.219346 	0.0116298 	-0.947474 	90.1919 	105.559 	111.313 	268.873 	299.185 	251.22 	314.473 	
7.0802 	-0.282438 	-0.444431 	0.747808 	0.275187 	0.0253619 	-0.985017 	90.1914 	104.552 	110.307 	268.873 	301.217 	253.236 	316.457 	
7.18338 	-0.280763 	-0.463464 	0.731822 	0.331303 	0.0393 	-1.02135 	90.1914 	103.536 	109.308 	268.872 	303.207 	255.232 	318.453 	
7.28638 	-0.278926 	-0.48196 	0.714847 	0.387612 	0.0535229 	-1.0565 	90.1913 	102.431 	108.206 	268.871 	305.403 	257.445 	320.68 	
7.38968 	-0.276908 	-0.49984 	0.69691 	0.444026 	0.068106 	-1.09047 	90.1909 	101.418 	107.203 	268.871 	307.433 	259.45 	322.693 	
7.49288 	-0.274689 	-0.517023 	0.678046 	0.500462 	0.0831241 	-1.12328 	90.1905 	100.421 	106.201 	268.87 	309.46 	261.471 	324.675 	
7.59597 	-0.272251 	-0.533431 	0.658296 	0.556836 	0.0986506 	-1.15497 	90.1906 	99.3015 	105.093 	268.87 	311.66 	263.471 	326.661 	
7.69911 	-0.269576 	-0.548992 	0.63771 	0.613064 	0.114757 	-1.18556 	90.1898 	98.3055 	104.105 	268.869 	313.666 	265.663 	328.881 	
7.80238 	-0.266648 	-0.563634 	0.616344 	0.669063 	0.13151 	-1.21508 	90.1897 	97.3082 	103.109 	268.868 	315.668 	267.661 	330.875 	
7.90571 	-0.263452 	-0.577291 	0.59426 	0.72475 	0.148973 	-1.24355 	90.1895 	96.3031 	102.109 	268.867 	317.678 	269.678 	332.873 	
8.00869 	-0.259976 	-0.589903 	0.571528 	0.780044 	0.167206 	-1.27102 	90.1893 	95.1982 	101.001 	268.867 	319.888 	271.869 	335.074 	
8.11169 	-0.256208 	-0.601415 	0.548223 	0.834861 	0.186262 	-1.29751 	90.1892 	94.183 	99.9971 	268.866 	321.888 	273.869 	337.085 	
8.21497 	-0.252139 	-0.611776 	0.524425 	0.889123 	0.20619 	-1.32305 	90.1888 	93.1849 	98.9966 	268.865 	323.909 	275.878 	339.091 	
8.31822 	-0.247763 	-0.620944 	0.500218 	0.942747 	0.227034 	-1.34767 	90.1887 	92.0833 	97.9033 	268.864 	326.12 	278.085 	341.28 	
8.42086 	-0.243076 	-0.628884 	0.475692 	0.995654 	0.248828 	-1.3714 	90.1886 	91.0879 	96.897 	268.863 	328.115 	280.072 	343.259 	
8.5244 	-0.238076 	-0.635566 	0.450938 	1.04776 	0.271604 	-1.39427 	90.1881 	90.0906 	95.9039 	268.862 	330.123 	282.078 	345.268 	
8.62769 	-0.232765 	-0.640969 	0.426051 	1.09899 	0.295386 	-1.41629 	90.1879 	88.9876 	94.8121 	268.86 	332.327 	284.018 	347.268 	
8.73477 	-0.229593 	-0.645745 	0.401596 	1.14865 	0.310433 	-1.43728 	90.1869 	87.9871 	93.8014 	268.858 	334.324 	284.837 	349.47 	
8.83791 	-0.232214 	-0.651139 	0.3781 	1.19641 	0.30208 	-1.45716 	90.1868 	86.8883 	92.7081 	268.856 	336.533 	284.881 	351.48 	
8.94083 	-0.234668 	-0.655664 	0.354325 	1.24413 	0.294039 	-1.47653 	90.1868 	85.8807 	91.7022 	268.846 	338.523 	284.903 	353.688 	
9.0439 	-0.236773 	-0.659259 	0.330286 	1.29187 	0.287021 	-1.49547 	90.1867 	84.8788 	90.7049 	268.83 	340.52 	284.906 	355.674 	
9.14794 	-0.238521 	-0.661913 	0.306033 	1.3396 	0.281044 	-1.51401 	90.1866 	83.7828 	89.6084 	268.827 	342.727 	284.906 	357.672 	
9.25117 	-0.240843 	-0.664326 	0.259541 	1.43027 	0.272624 	-1.54832 	90.1866 	82.7819 	88.6098 	268.826 	344.744 	284.906 	359.879 	
9.35311 	-0.24153 	-0.664202 	0.234951 	1.47795 	0.269763 	-1.56598 	90.1867 	81.786 	87.6037 	268.825 	346.761 	284.906 	361.871 	
9.45567 	-0.241842 	-0.663113 	0.210344 	1.52559 	0.268001 	-1.58344 	90.1866 	80.7841 	86.6041 	268.824 	348.754 	284.906 	363.875 	
9.55874 	-0.241778 	-0.661058 	0.185772 	1.57316 	0.267345 	-1.60074 	90.1866 	79.6883 	85.5018 	268.823 	350.953 	284.906 	365.887 	
9.66218 	-0.241335 	-0.658043 	0.161286 	1.62065 	0.267802 	-1.61792 	90.1866 	78.696 	84.5041 	268.822 	352.943 	284.906 	368.086 	
9.76521 	-0.240514 	-0.654072 	0.136937 	1.66805 	0.269373 	-1.63504 	90.1866 	77.6945 	83.5055 	268.821 	354.954 	284.906 	370.06 	
9.87319 	-0.239315 	-0.649154 	0.112776 	1.71534 	0.27206 	-1.65214 	90.1866 	76.599 	82.4033 	268.82 	357.132 	284.906 	372.279 	
9.97645 	-0.237739 	-0.6433 	0.0888537 	1.7625 	0.27586 	-1.66927 	90.1866 	75.6002 	81.4152 	268.819 	359.137 	284.906 	374.284 	
10.0795 	-0.236118 	-0.637064 	0.0670702 	1.80191 	0.279467 	-1.68636 	90.1866 	74.4966 	80.3043 	268.818 	360.733 	284.905 	376.296 	
10.1828 	-0.235411 	-0.632087 	0.0517088 	1.8157 	0.2791 	-1.70312 	90.1866 	73.4971 	79.3078 	268.817 	360.94 	284.905 	378.471 	
10.286 	-0.234692 	-0.626879 	0.0368036 	1.82813 	0.278408 	-1.71986 	90.1866 	72.5143 	78.3151 	268.817 	360.986 	284.905 	380.479 	
10.3891 	-0.233902 	-0.621349 	0.0220255 	1.84057 	0.277629 	-1.7366 	90.1866 	71.5154 	77.3252 	268.816 	360.998 	284.905 	382.489 	
10.4925 	-0.233039 	-0.6155 	0.0073824 	1.85302 	0.276763 	-1.75336 	90.1866 	70.4115 	76.2141 	268.814 	361.004 	284.905 	384.684 	
10.5953 	-0.232106 	-0.609334 	-0.00711796 	1.8655 	0.275811 	-1.77012 	90.1866 	69.414 	75.2212 	268.813 	361.005 	284.905 	386.665 	
10.6984 	-0.231102 	-0.602857 	-0.021468 	1.87799 	0.274772 	-1.7869 	90.1866 	68.428 	74.2154 	268.812 	361.006 	284.905 	388.67 	
10.8019 	-0.230027 	-0.596071 	-0.0356602 	1.89051 	0.273648 	-1.80368 	90.1866 	67.3322 	73.1224 	268.812 	361.006 	284.904 	390.858 	
10.9051 	-0.228882 	-0.588983 	-0.0496872 	1.90305 	0.272438 	-1.82048 	90.1866 	66.3433 	72.1262 	268.812 	361.006 	284.904 	392.88 	
11.0083 	-0.227667 	-0.581595 	-0.0635418 	1.91562 	0.271143 	-1.83729 	90.1866 	65.3528 	71.1295 	268.811 	361.006 	284.904 	394.877 	
11.1114 	-0.226382 	-0.573913 	-0.0772169 	1.92821 	0.269764 	-1.85412 	90.1866 	64.2585 	70.0261 	268.808 	361.006 	284.904 	396.877 	
11.2144 	-0.225028 	-0.565942 	-0.0907055 	1.94083 	0.268301 	-1.87096 	90.1866 	63.2673 	69.0305 	268.799 	361.006 	284.904 	399.09 	
11.3176 	-0.223607 	-0.558348 	-0.103026 	1.95174 	0.266754 	-1.88781 	90.1866 	62.5144 	68.0384 	268.781 	361.007 	284.903 	401.058 	
11.4207 	-0.222125 	-0.554877 	-0.108956 	1.95144 	0.265116 	-1.90471 	90.1866 	62.3103 	67.0326 	268.778 	361.007 	284.903 	403.059 	
11.5239 	-0.220579 	-0.553113 	-0.112373 	1.94672 	0.263393 	-1.92162 	90.1866 	62.2844 	65.9454 	268.777 	361.007 	284.903 	405.267 	
11.6268 	-0.218966 	-0.551362 	-0.115765 	1.94202 	0.261588 	-1.93856 	90.1866 	62.2802 	64.9446 	268.777 	361.007 	284.903 	407.274 	
11.7363 	-0.217286 	-0.549624 	-0.119132 	1.93737 	0.259702 	-1.95551 	90.1866 	62.2795 	63.8464 	268.777 	361.007 	284.903 	409.478 	
11.8391 	-0.215541 	-0.5479 	-0.122473 	1.93275 	0.257735 	-1.97248 	90.1866 	62.2794 	62.8459 	268.777 	361.007 	284.903 	411.476 	
11.9441 	-0.21373 	-0.546191 	-0.125785 	1.92817 	0.255689 	-1.98947 	90.1866 	62.2789 	61.7459 	268.777 	361.007 	284.903 	413.675 	
12.0473 	-0.211854 	-0.544496 	-0.12907 	1.92364 	0.253564 	-2.00648 	90.1866 	62.279 	60.7448 	268.777 	361.007 	284.902 	415.678 	
12.1513 	-0.207911 	-0.541153 	-0.135548 	1.9147 	0.24908 	-2.04055 	90.1866 	62.2788 	59.749 	268.777 	361.007 	284.902 	417.675 	
12.254 	-0.205845 	-0.539506 	-0.138741 	1.91029 	0.246722 	-2.05762 	90.1866 	62.2789 	58.6459 	268.777 	361.007 	284.902 	419.664 	
12.3568 	-0.203716 	-0.537876 	-0.141901 	1.90593 	0.244289 	-2.07472 	90.1866 	62.2789 	57.6523 	268.777 	361.007 	284.902 	421.867 	
12.4603 	-0.201526 	-0.536263 	-0.145028 	1.90162 	0.241781 	-2.09183 	90.1866 	62.2789 	56.6544 	268.777 	361.007 	284.902 	423.875 	
12.5632 	-0.199274 	-0.534668 	-0.14812 	1.89736 	0.239199 	-2.10897 	90.1866 	62.279 	55.5607 	268.777 	361.007 	284.902 	425.868 	
12.6665 	-0.196962 	-0.533092 	-0.151177 	1.89315 	0.236544 	-2.12612 	90.1866 	62.2789 	54.5657 	268.777 	361.007 	284.902 	428.083 	
12.7736 	-0.19459 	-0.531534 	-0.154198 	1.889 	0.233817 	-2.14331 	90.1866 	62.279 	53.461 	268.777 	361.007 	284.901 	430.066 	
12.8766 	-0.19216 	-0.529996 	-0.157182 	1.88489 	0.231019 	-2.16051 	90.1866 	62.279 	52.4747 	268.777 	361.007 	284.901 	432.28 	
12.9796 	-0.189671 	-0.528477 	-0.160127 	1.88084 	0.22815 	-2.17774 	90.1866 	62.279 	51.4717 	268.777 	361.007 	284.901 	434.277 	
13.083 	-0.187125 	-0.526979 	-0.163034 	1.87684 	0.225213 	-2.19499 	90.1866 	62.279 	50.4711 	268.777 	361.007 	284.901 	436.282 	
13.1861 	-0.184522 	-0.525501 	-0.1659 	1.87291 	0.222207 	-2.21227 	90.1866 	62.279 	49.3724 	268.777 	361.007 	284.901 	438.475 	
13.2893 	-0.181863 	-0.524045 	-0.168726 	1.86902 	0.219133 	-2.22957 	90.1866 	62.279 	48.3746 	268.777 	361.007 	284.901 	440.481 	
13.3925 	-0.179149 	-0.52261 	-0.171511 	1.8652 	0.215994 	-2.2469 	90.1866 	62.279 	47.3699 	268.777 	361.007 	284.9 	442.471 	
13.4956 	-0.176381 	-0.521197 	-0.174252 	1.86144 	0.212789 	-2.26425 	90.1866 	62.279 	46.2819 	268.777 	361.007 	284.9 	444.483 	
13.5986 	-0.17356 	-0.519807 	-0.176951 	1.85774 	0.209521 	-2.28162 	90.1866 	62.2791 	45.2844 	268.777 	361.007 	284.9 	446.677 	
13.702 	-0.170686 	-0.51844 	-0.179605 	1.8541 	0.206189 	-2.29902 	90.1866 	62.2791 	44.2853 	268.777 	361.007 	284.9 	448.679 	
13.8053 	-0.16776 	-0.517096 	-0.182215 	1.85052 	0.202796 	-2.31645 	90.1866 	62.2791 	43.1865 	268.777 	361.007 	284.9 	450.68 	
13.9081 	-0.164783 	-0.515775 	-0.184779 	1.847 	0.199342 	-2.3339 	90.1866 	62.2791 	42.1957 	268.777 	361.007 	284.899 	452.86 	
14.0114 	-0.161757 	-0.514479 	-0.187296 	1.84355 	0.195829 	-2.35137 	90.1866 	62.2792 	41.2003 	268.777 	361.007 	284.899 	454.874 	
14.1144 	-0.158681 	-0.513208 	-0.189766 	1.84017 	0.192257 	-2.36887 	90.1866 	62.2792 	40.2043 	268.777 	361.007 	284.899 	456.882 	
14.2179 	-0.155558 	-0.511961 	-0.192188 	1.83685 	0.188628 	-2.38639 	90.1866 	62.2793 	39.1046 	268.777 	361.007 	284.899 	459.076 	
14.3207 	-0.152388 	-0.510739 	-0.194561 	1.8336 	0.184943 	-2.40394 	90.1866 	62.2792 	38.1052 	268.777 	361.007 	284.899 	461.059 	
14.4241 	-0.149171 	-0.509544 	-0.196885 	1.83042 	0.181203 	-2.42151 	90.1866 	62.2792 	37.1172 	268.777 	361.007 	284.899 	463.079 	
14.5271 	-0.145909 	-0.508374 	-0.199159 	1.8273 	0.177409 	-2.43911 	90.1866 	62.2792 	36.0097 	268.777 	361.007 	284.898 	465.094 	
14.6358 	-0.142604 	-0.507231 	-0.201381 	1.82425 	0.173563 	-2.45673 	90.1866 	62.2793 	35.0181 	268.777 	361.007 	284.898 	467.265 	
14.7382 	-0.139255 	-0.506114 	-0.203552 	1.82128 	0.169665 	-2.47437 	90.1866 	62.2793 	33.9187 	268.777 	361.007 	284.898 	469.483 	
14.8416 	-0.135864 	-0.505024 	-0.205671 	1.81837 	0.165718 	-2.49203 	90.1866 	62.2794 	32.9223 	268.777 	361.006 	284.898 	471.49 	
14.9474 	-0.132432 	-0.503962 	-0.207737 	1.81554 	0.161721 	-2.50972 	90.1866 	62.2794 	31.8293 	268.777 	361.006 	284.897 	473.293 	
15.0517 	-0.125448 	-0.501921 	-0.211708 	1.81009 	0.153588 	-2.54517 	90.1866 	62.2794 	31.0303 	268.777 	361.006 	284.897 	475.667 	
15.1547 	-0.121899 	-0.500943 	-0.213612 	1.80747 	0.149453 	-2.56292 	90.1866 	62.2794 	29.8314 	268.777 	361.006 	284.896 	477.682 	
15.2581 	-0.118314 	-0.499994 	-0.215461 	1.80493 	0.145274 	-2.5807 	90.1866 	62.2794 	28.732 	268.777 	361.006 	284.895 	479.675 	
15.3611 	-0.114692 	-0.499073 	-0.217253 	1.80246 	0.141053 	-2.5985 	90.1866 	62.2794 	27.7397 	268.777 	361.006 	284.89 	481.87 	
15.4642 	-0.111036 	-0.498182 	-0.21899 	1.80007 	0.13679 	-2.61632 	90.1866 	62.2795 	26.7434 	268.777 	361.006 	284.885 	483.875 	
15.5675 	-0.107346 	-0.49732 	-0.220669 	1.79775 	0.132488 	-2.63416 	90.1866 	62.2795 	25.6431 	268.777 	361.006 	284.883 	485.884 	
15.6735 	-0.103624 	-0.496488 	-0.222291 	1.79551 	0.128147 	-2.65202 	90.1866 	62.2794 	24.6557 	268.777 	361.006 	284.882 	488.092 	
15.7767 	-0.0998707 	-0.495686 	-0.223855 	1.79334 	0.123769 	-2.6699 	90.1866 	62.2795 	23.6493 	268.777 	361.006 	284.882 	490.073 	
15.88 	-0.0960873 	-0.494914 	-0.225361 	1.79125 	0.119355 	-2.68779 	90.1866 	62.2795 	22.5512 	268.777 	361.006 	284.881 	492.277 	
15.9831 	-0.092275 	-0.494173 	-0.226807 	1.78924 	0.114906 	-2.70571 	90.1866 	62.2795 	21.5552 	268.777 	361.006 	284.88 	494.281 	
16.0862 	-0.0888201 	-0.493532 	-0.228059 	1.78749 	0.110874 	-2.72185 	90.1866 	62.2795 	20.5552 	268.777 	361.006 	284.88 	496.279 	
16.1895 	-0.0845681 	-0.492783 	-0.229522 	1.78544 	0.10591 	-2.74159 	90.1866 	62.2795 	19.4627 	268.777 	361.006 	284.88 	498.286 	
16.2926 	-0.0810662 	-0.492198 	-0.230666 	1.78384 	0.101821 	-2.75776 	90.1866 	62.2795 	18.4685 	268.777 	361.006 	284.879 	500.469 	
16.3957 	-0.0767594 	-0.491517 	-0.231997 	1.78196 	0.0967916 	-2.77754 	90.1866 	62.2795 	17.4729 	268.777 	361.006 	284.879 	502.481 	
16.4988 	-0.0732148 	-0.490989 	-0.233031 	1.7805 	0.092651 	-2.79374 	90.1866 	62.2795 	16.3702 	268.777 	361.006 	284.879 	504.489 	
16.602 	-0.0692556 	-0.490431 	-0.234122 	1.77894 	0.088025 	-2.81175 	90.1866 	62.2796 	15.3743 	268.777 	361.006 	284.879 	506.682 	
16.7049 	-0.0648764 	-0.489855 	-0.235251 	1.77733 	0.082907 	-2.83158 	90.1866 	62.2796 	14.3841 	268.777 	361.006 	284.878 	508.683 	
16.8082 	-0.0612759 	-0.489413 	-0.23612 	1.77608 	0.078698 	-2.84781 	90.1866 	62.2796 	13.3859 	268.777 	361.006 	284.878 	510.694 	
