time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
3.05796 	-0.00269628 	-0.556308 	0.0707615 	1.64357 	0.0172881 	-3.12579 	90.0095 	105.371 	-0.550977 	304.976 	360.766 	285.035 	539.796 	
3.16123 	-0.00271401 	-0.558138 	0.0638437 	1.64357 	0.017098 	-3.12572 	90.0096 	104.348 	-0.550977 	303.969 	360.766 	285.035 	539.796 	
3.26368 	-0.00273276 	-0.559847 	0.0568952 	1.64357 	0.0169068 	-3.12566 	90.0096 	103.358 	-0.550977 	302.977 	360.766 	285.035 	539.796 	
3.36617 	-0.00275255 	-0.561434 	0.0499178 	1.64357 	0.0167145 	-3.1256 	90.0096 	102.252 	-0.550977 	301.883 	360.766 	285.035 	539.796 	
3.46813 	-0.00277337 	-0.562899 	0.0429138 	1.64357 	0.0165212 	-3.12554 	90.0096 	101.248 	-0.550977 	300.88 	360.766 	285.035 	539.796 	
3.57179 	-0.00279519 	-0.564242 	0.0358854 	1.64357 	0.016327 	-3.12549 	90.0096 	100.246 	-0.550977 	299.878 	360.766 	285.035 	539.796 	
3.67442 	-0.00281803 	-0.565462 	0.0288345 	1.64357 	0.016132 	-3.12544 	90.0096 	99.1452 	-0.550977 	298.883 	360.766 	285.035 	539.796 	
3.77741 	-0.00284188 	-0.566559 	0.0217634 	1.64357 	0.015936 	-3.1254 	90.0096 	98.1329 	-0.550977 	297.764 	360.766 	285.035 	539.796 	
3.87919 	-0.00286672 	-0.567533 	0.0146744 	1.64356 	0.0157394 	-3.12536 	90.0096 	97.1265 	-0.550977 	296.768 	360.766 	285.035 	539.796 	
3.98095 	-0.00289254 	-0.568382 	0.0075693 	1.64356 	0.015542 	-3.12532 	90.0096 	96.1252 	-0.550977 	295.767 	360.766 	285.035 	539.796 	
4.08313 	-0.00291935 	-0.569107 	0.00045055 	1.64356 	0.015344 	-3.12528 	90.0096 	95.1261 	-0.550977 	294.768 	360.766 	285.035 	539.796 	
4.18553 	-0.00294713 	-0.569708 	-0.00667975 	1.64356 	0.0151454 	-3.12525 	90.0096 	94.0344 	-0.550977 	293.675 	360.766 	285.035 	539.796 	
4.2882 	-0.00297296 	-0.570143 	-0.0131052 	1.64356 	0.0149662 	-3.12523 	90.0096 	93.0404 	-0.550977 	292.681 	360.766 	285.035 	539.796 	
4.39095 	-0.00300256 	-0.570507 	-0.0202516 	1.64356 	0.0147667 	-3.1252 	90.0096 	92.0404 	-0.550977 	291.679 	360.766 	285.035 	539.796 	
4.49295 	-0.00303622 	-0.570763 	-0.0281186 	1.64356 	0.0145468 	-3.12518 	90.0096 	91.029 	-0.550977 	290.676 	360.766 	285.035 	539.796 	
4.59514 	-0.0030678 	-0.570865 	-0.0352734 	1.64356 	0.0143465 	-3.12516 	90.0096 	89.9368 	-0.550977 	289.685 	360.766 	285.035 	539.796 	
4.69768 	-0.00310031 	-0.570842 	-0.0424291 	1.64356 	0.0141459 	-3.12515 	90.0096 	88.9268 	-0.551074 	288.576 	360.766 	285.035 	539.796 	
4.80021 	-0.00313374 	-0.570694 	-0.0495832 	1.64356 	0.0139452 	-3.12514 	90.0097 	87.9308 	-0.550977 	287.574 	360.766 	285.035 	539.796 	
4.90302 	-0.00316807 	-0.570422 	-0.0567336 	1.64356 	0.0137442 	-3.12513 	90.01 	86.9354 	-0.550977 	286.581 	360.766 	285.035 	539.796 	
5.00523 	-0.0032033 	-0.570024 	-0.0638782 	1.64356 	0.0135432 	-3.12513 	90.0101 	85.8301 	-0.550977 	285.581 	360.766 	285.035 	539.796 	
5.10746 	-0.00323942 	-0.569502 	-0.0710147 	1.64356 	0.0133422 	-3.12513 	90.0102 	84.8346 	-0.551074 	284.482 	360.766 	285.035 	539.796 	
5.21051 	-0.00327641 	-0.568856 	-0.0781411 	1.64356 	0.0131411 	-3.12513 	90.0111 	83.8346 	-0.550977 	283.485 	360.766 	285.035 	539.796 	
5.31349 	-0.00331427 	-0.568085 	-0.0852551 	1.64356 	0.0129402 	-3.12514 	90.0114 	82.8371 	-0.550977 	282.483 	360.766 	285.035 	539.796 	
5.41586 	-0.00335297 	-0.56719 	-0.0923545 	1.64356 	0.0127394 	-3.12515 	90.0114 	81.7381 	-0.550977 	281.378 	360.766 	285.035 	539.796 	
5.5178 	-0.00339252 	-0.566172 	-0.0994373 	1.64356 	0.0125389 	-3.12516 	90.0113 	80.7415 	-0.551074 	280.381 	360.766 	285.035 	539.796 	
5.61988 	-0.0034329 	-0.56503 	-0.106501 	1.64356 	0.0123386 	-3.12518 	90.0119 	79.7419 	-0.551074 	279.376 	360.766 	285.035 	539.796 	
5.72297 	-0.00347409 	-0.563765 	-0.113544 	1.64356 	0.0121386 	-3.1252 	90.0125 	78.7425 	-0.550977 	278.376 	360.766 	285.035 	539.796 	
5.82581 	-0.00351608 	-0.562377 	-0.120564 	1.64356 	0.0119391 	-3.12522 	90.0127 	77.6387 	-0.550977 	277.373 	360.766 	285.035 	539.796 	
5.92785 	-0.00355887 	-0.560866 	-0.127558 	1.64356 	0.01174 	-3.12525 	90.0126 	76.6382 	-0.550977 	276.283 	360.766 	285.035 	539.796 	
6.02985 	-0.00359804 	-0.559403 	-0.13383 	1.64356 	0.0115613 	-3.12528 	90.0127 	75.6479 	-0.550977 	275.275 	360.766 	285.035 	539.796 	
6.13198 	-0.00364676 	-0.557481 	-0.141463 	1.64356 	0.0113434 	-3.12532 	90.013 	74.6551 	-0.550977 	274.283 	360.766 	285.035 	539.796 	
6.24162 	-0.00369184 	-0.555607 	-0.148369 	1.64356 	0.0111461 	-3.12536 	90.0131 	73.553 	-0.550977 	273.178 	360.766 	285.035 	539.796 	
6.34354 	-0.00373766 	-0.553612 	-0.155241 	1.64356 	0.0109494 	-3.1254 	90.013 	72.5561 	-0.550977 	272.18 	360.766 	285.035 	539.796 	
6.44533 	-0.00378419 	-0.551498 	-0.162077 	1.64356 	0.0107535 	-3.12544 	90.0131 	71.464 	-0.550977 	271.176 	360.766 	285.035 	539.796 	
6.54975 	-0.00383144 	-0.549265 	-0.168875 	1.64356 	0.0105585 	-3.12549 	90.0131 	70.4632 	-0.550977 	270.072 	360.766 	285.035 	539.796 	
6.65268 	-0.00387938 	-0.546914 	-0.175633 	1.64356 	0.0103643 	-3.12554 	90.0131 	69.472 	-0.550977 	269.235 	360.766 	285.035 	539.796 	
6.75478 	-0.00389865 	-0.535421 	-0.191711 	1.66486 	0.0102353 	-3.12555 	90.0132 	68.4802 	-0.550977 	268.947 	360.766 	285.035 	539.796 	
6.85715 	-0.00388599 	-0.526353 	-0.201904 	1.68405 	0.010238 	-3.12553 	90.0134 	67.3912 	-0.551074 	268.904 	360.766 	285.035 	539.796 	
6.95924 	-0.00387424 	-0.517941 	-0.211017 	1.70151 	0.010241 	-3.1255 	90.0135 	66.3936 	-0.550977 	268.877 	360.766 	285.035 	539.796 	
7.06116 	-0.00386228 	-0.509372 	-0.219982 	1.71896 	0.0102444 	-3.12548 	90.0136 	65.3785 	-0.550977 	268.872 	360.766 	285.035 	539.796 	
7.16374 	-0.00385009 	-0.500647 	-0.228796 	1.73641 	0.0102482 	-3.12545 	90.0136 	64.4063 	-0.550977 	268.87 	360.766 	285.035 	539.796 	
7.17615 	-0.00385009 	-0.500647 	-0.228796 	1.73641 	0.0102482 	-3.12545 	90.0136 	64.3028 	-0.550977 	268.87 	360.766 	285.035 	539.796 	
7.27821 	-0.0038464 	-0.498 	-0.231411 	1.74165 	0.0102494 	-3.12545 	90.0138 	63.7479 	-0.550977 	268.868 	360.766 	285.035 	539.796 	
7.37992 	-0.0038464 	-0.498 	-0.231411 	1.74165 	0.0102494 	-3.12545 	90.0138 	63.7258 	-0.550977 	268.865 	360.766 	285.035 	539.796 	
7.48319 	-0.0038464 	-0.498 	-0.231411 	1.74165 	0.0102494 	-3.12545 	90.0138 	63.7182 	-0.550977 	268.865 	360.766 	285.035 	539.796 	
7.58606 	-0.0038464 	-0.498 	-0.231411 	1.74165 	0.0102494 	-3.12545 	90.0139 	63.7111 	-0.550977 	268.865 	360.766 	285.035 	539.796 	
7.68779 	-0.0038464 	-0.498 	-0.231411 	1.74165 	0.0102494 	-3.12545 	90.0139 	63.7088 	-0.550977 	268.865 	360.766 	285.035 	539.796 	
7.76867 	-0.0038464 	-0.498 	-0.231411 	1.74165 	0.0102494 	-3.12545 	90.0139 	63.708 	-0.550977 	268.865 	360.766 	285.035 	539.796 	
7.87408 	-0.00388133 	-0.505231 	-0.22597 	1.72455 	0.0101544 	-3.1255 	90.0139 	63.849 	-0.550977 	268.56 	360.766 	285.035 	539.796 	
7.97611 	-0.00395432 	-0.519515 	-0.21457 	1.68964 	0.00995566 	-3.12561 	90.0138 	64.6231 	-0.550977 	267.672 	360.766 	285.035 	539.796 	
8.07821 	-0.00402772 	-0.533507 	-0.202728 	1.65474 	0.0097597 	-3.12572 	90.0139 	65.6987 	-0.550977 	266.582 	360.766 	285.035 	539.796 	
8.18006 	-0.00410148 	-0.547193 	-0.190453 	1.61983 	0.00956656 	-3.12584 	90.0139 	66.6691 	-0.550977 	265.598 	360.766 	285.035 	539.796 	
8.28328 	-0.00416815 	-0.559237 	-0.179042 	1.58842 	0.00939519 	-3.12594 	90.0138 	67.6557 	-0.550977 	264.61 	360.766 	285.035 	539.796 	
8.38619 	-0.00424251 	-0.572302 	-0.165969 	1.55351 	0.00920758 	-3.12606 	90.0138 	68.7466 	-0.550977 	263.614 	360.766 	285.035 	539.796 	
8.48807 	-0.0043246 	-0.586273 	-0.15112 	1.51512 	0.00900465 	-3.1262 	90.0139 	69.7268 	-0.550977 	262.522 	360.766 	285.035 	539.796 	
8.59003 	-0.00439946 	-0.598595 	-0.137205 	1.48021 	0.00882338 	-3.12633 	90.0138 	70.7172 	-0.550977 	261.528 	360.766 	285.035 	539.796 	
8.69209 	-0.00447451 	-0.610543 	-0.122907 	1.44531 	0.0086452 	-3.12646 	90.0138 	71.7036 	-0.550977 	260.537 	360.766 	285.035 	539.796 	
8.79549 	-0.00454971 	-0.622104 	-0.108235 	1.4104 	0.00847018 	-3.12659 	90.0138 	72.6741 	-0.550977 	259.548 	360.766 	285.035 	539.796 	
8.89804 	-0.00462502 	-0.633267 	-0.0932029 	1.3755 	0.00829836 	-3.12673 	90.0139 	73.7689 	-0.550977 	258.457 	360.766 	285.035 	539.796 	
9.00035 	-0.00470042 	-0.644019 	-0.0778213 	1.34059 	0.00812978 	-3.12687 	90.0138 	74.7543 	-0.550977 	257.457 	360.766 	285.035 	539.796 	
9.10115 	-0.00476831 	-0.653336 	-0.0636895 	1.30918 	0.00798087 	-3.127 	90.0138 	75.7347 	-0.550977 	256.467 	360.766 	285.035 	539.796 	
9.20346 	-0.00484376 	-0.663277 	-0.0476788 	1.27427 	0.00781856 	-3.12714 	90.0138 	76.731 	-0.550977 	255.475 	360.766 	285.035 	539.796 	
9.30702 	-0.00492674 	-0.673701 	-0.0297073 	1.23588 	0.00764391 	-3.1273 	90.0138 	77.8217 	-0.550977 	254.379 	360.766 	285.035 	539.796 	
9.41035 	-0.00500211 	-0.682701 	-0.013057 	1.20097 	0.0074887 	-3.12745 	90.0138 	78.8108 	-0.550977 	253.397 	360.766 	285.035 	539.796 	
9.51226 	-0.0050774 	-0.691237 	0.00387675 	1.16607 	0.00733693 	-3.1276 	90.0138 	79.798 	-0.550977 	252.4 	360.766 	285.035 	539.796 	
9.61398 	-0.00515257 	-0.699301 	0.0210798 	1.13116 	0.0071886 	-3.12776 	90.0138 	80.7965 	-0.550977 	251.406 	360.766 	285.035 	539.796 	
9.71605 	-0.00522759 	-0.706884 	0.0385373 	1.09626 	0.00704376 	-3.12792 	90.0138 	81.8691 	-0.550977 	250.415 	360.766 	285.035 	539.796 	
9.81884 	-0.00529495 	-0.71329 	0.0544548 	1.06484 	0.00691641 	-3.12806 	90.0138 	82.8625 	-0.550977 	249.317 	360.766 	285.035 	539.796 	
9.9214 	-0.00536959 	-0.719935 	0.0723554 	1.02994 	0.00677825 	-3.12822 	90.0139 	83.8479 	-0.550977 	248.324 	360.766 	285.035 	539.796 	
10.0241 	-0.005444 	-0.726076 	0.0904669 	0.995031 	0.00664365 	-3.12838 	90.0138 	84.8369 	-0.550977 	247.338 	360.766 	285.035 	539.796 	
10.1266 	-0.00552553 	-0.73224 	0.110615 	0.956636 	0.0064997 	-3.12856 	90.0138 	85.9231 	-0.550977 	246.342 	360.766 	285.035 	539.796 	
10.2284 	-0.00559933 	-0.7373 	0.129119 	0.921731 	0.00637261 	-3.12873 	90.0138 	86.9191 	-0.550977 	245.247 	360.766 	285.035 	539.796 	
10.332 	-0.0056728 	-0.741837 	0.147785 	0.886825 	0.0062491 	-3.1289 	90.0138 	87.9154 	-0.550977 	244.257 	360.766 	285.035 	539.796 	
10.4408 	-0.00574592 	-0.745843 	0.166596 	0.851921 	0.0061292 	-3.12907 	90.0138 	88.9958 	-0.550977 	243.157 	360.766 	285.035 	539.796 	
10.5426 	-0.00581864 	-0.749316 	0.185538 	0.817015 	0.00601291 	-3.12924 	90.0138 	90.013 	-0.550977 	242.161 	360.766 	285.035 	539.796 	
10.6447 	-0.00589096 	-0.75225 	0.204592 	0.78211 	0.00590025 	-3.12941 	90.0138 	91.0012 	-0.550977 	241.161 	360.766 	285.035 	539.796 	
10.7487 	-0.00602713 	-0.75633 	0.241046 	0.71579 	0.00569616 	-3.12974 	90.0138 	92.088 	-0.550977 	240.066 	360.766 	285.035 	539.796 	
10.8513 	-0.00609811 	-0.757684 	0.260333 	0.680885 	0.005594 	-3.12992 	90.0138 	93.0747 	-0.550977 	239.076 	360.766 	285.035 	539.796 	
10.9529 	-0.00617559 	-0.758539 	0.281603 	0.642489 	0.0054858 	-3.13011 	90.0138 	94.0718 	-0.550977 	238.076 	360.766 	285.035 	539.796 	
11.0544 	-0.00624547 	-0.758738 	0.30097 	0.607584 	0.00539123 	-3.13029 	90.0138 	95.0543 	-0.550977 	237.092 	360.766 	285.035 	539.796 	
11.1564 	-0.00631479 	-0.758384 	0.320348 	0.572678 	0.00530026 	-3.13047 	90.0138 	96.1501 	-0.550977 	236.1 	360.766 	285.035 	539.796 	
11.2584 	-0.00638353 	-0.757477 	0.33972 	0.537773 	0.0052129 	-3.13065 	90.0138 	97.1367 	-0.550977 	234.997 	360.766 	285.035 	539.796 	
11.3617 	-0.00645167 	-0.756018 	0.35907 	0.502868 	0.00512911 	-3.13083 	90.0138 	98.1448 	-0.550977 	234.009 	360.766 	285.035 	539.796 	
11.4642 	-0.00651247 	-0.754234 	0.376451 	0.471453 	0.00505676 	-3.13099 	90.0138 	99.1378 	-0.550977 	233.018 	360.766 	285.035 	539.796 	
11.5663 	-0.00657941 	-0.751728 	0.395711 	0.436548 	0.00497976 	-3.13118 	90.0138 	100.233 	-0.550977 	232.023 	360.766 	285.035 	539.796 	
11.6684 	-0.00665229 	-0.748338 	0.416812 	0.398152 	0.00489914 	-3.13138 	90.0138 	101.232 	-0.550977 	230.916 	360.766 	285.035 	539.796 	
11.7738 	-0.00671784 	-0.744683 	0.435899 	0.363246 	0.00482955 	-3.13156 	90.0137 	102.232 	-0.550977 	229.927 	360.766 	285.035 	539.796 	
11.8772 	-0.00678269 	-0.740485 	0.454879 	0.328341 	0.00476346 	-3.13174 	90.0138 	103.228 	-0.550977 	228.935 	360.766 	285.035 	539.796 	
11.979 	-0.00684682 	-0.735747 	0.473734 	0.293436 	0.00470085 	-3.13193 	90.0138 	104.317 	-0.550977 	227.831 	360.766 	285.035 	539.796 	
12.0808 	-0.00690392 	-0.731026 	0.490584 	0.262021 	0.00464746 	-3.13209 	90.0138 	105.331 	-0.550977 	226.839 	360.766 	285.035 	539.796 	
12.1831 	-0.0069729 	-0.72467 	0.511004 	0.223625 	0.00458598 	-3.1323 	90.0138 	106.315 	-0.550977 	225.846 	360.766 	285.035 	539.796 	
12.286 	-0.00702865 	-0.718997 	0.527556 	0.19221 	0.00453875 	-3.13246 	90.0138 	107.325 	-0.550977 	224.837 	360.766 	285.035 	539.796 	
12.3888 	-0.00708987 	-0.7122 	0.545767 	0.157305 	0.00448948 	-3.13265 	90.0138 	108.419 	-0.550977 	223.736 	360.766 	285.035 	539.796 	
12.4908 	-0.0071503 	-0.704887 	0.563774 	0.122399 	0.00444356 	-3.13283 	90.0138 	109.423 	-0.550977 	222.737 	360.766 	285.035 	539.796 	
12.5925 	-0.00720995 	-0.697068 	0.581559 	0.0874937 	0.00440096 	-3.13301 	90.0138 	110.422 	-0.550977 	221.744 	360.766 	285.035 	539.796 	
12.6945 	-0.00726878 	-0.688747 	0.599109 	0.0525883 	0.00436165 	-3.1332 	90.0138 	111.433 	-0.550977 	220.746 	360.766 	285.035 	539.796 	
12.7971 	-0.00733256 	-0.679026 	0.618123 	0.0141921 	0.00432218 	-3.1334 	90.0138 	112.539 	-0.550977 	219.748 	360.766 	285.035 	539.796 	
12.8997 	-0.00738967 	-0.66968 	0.635127 	-0.0207135 	0.00428967 	-3.13359 	90.0137 	113.544 	-0.550977 	218.641 	360.766 	285.036 	539.796 	
13.0018 	-0.00744035 	-0.660863 	0.65019 	-0.0521285 	0.00426315 	-3.13375 	90.0138 	114.55 	-0.550977 	217.643 	360.766 	285.036 	539.796 	
13.104 	-0.00749587 	-0.650622 	0.666644 	-0.0870341 	0.00423667 	-3.13393 	90.0137 	115.552 	-0.550977 	216.638 	360.766 	285.036 	539.796 	
13.2063 	-0.00755251 	-0.641342 	0.680553 	-0.118449 	0.00420847 	-3.13412 	90.0138 	116.207 	-0.550977 	215.623 	360.766 	285.036 	539.796 	
13.3093 	-0.00762289 	-0.637114 	0.685825 	-0.137647 	0.00415984 	-3.13432 	90.0138 	116.349 	-0.550977 	214.513 	360.766 	285.037 	539.796 	
13.4124 	-0.00768648 	-0.633183 	0.690547 	-0.155099 	0.00411904 	-3.13451 	90.0138 	116.349 	-0.550977 	213.538 	360.766 	285.037 	539.796 	
13.5143 	-0.00774968 	-0.629171 	0.695199 	-0.172552 	0.00408151 	-3.1347 	90.0138 	116.349 	-0.550977 	212.534 	360.766 	285.037 	539.796 	
13.6162 	-0.00781247 	-0.625077 	0.699781 	-0.190004 	0.00404726 	-3.13488 	90.0138 	116.35 	-0.550977 	211.519 	360.766 	285.037 	539.797 	
13.7184 	-0.00787483 	-0.620904 	0.70429 	-0.207457 	0.00401629 	-3.13507 	90.0139 	116.35 	-0.550977 	210.428 	360.766 	285.037 	539.797 	
13.8215 	-0.00793056 	-0.617082 	0.708286 	-0.223164 	0.00399124 	-3.13524 	90.0138 	116.35 	-0.550977 	209.429 	360.766 	285.037 	539.797 	
13.9242 	-0.00799204 	-0.612762 	0.712655 	-0.240617 	0.00396655 	-3.13543 	90.0138 	116.35 	-0.550977 	208.421 	360.766 	285.037 	539.797 	
14.0263 	-0.00805304 	-0.608367 	0.716947 	-0.258069 	0.00394516 	-3.13562 	90.0138 	116.35 	-0.550977 	207.428 	360.766 	285.037 	539.797 	
14.1285 	-0.00811955 	-0.603446 	0.72158 	-0.277267 	0.00392547 	-3.13583 	90.0138 	116.35 	-0.550977 	206.326 	360.766 	285.037 	539.797 	
14.2303 	-0.00817947 	-0.598896 	0.725708 	-0.29472 	0.00391106 	-3.13602 	90.0138 	116.35 	-0.550977 	205.325 	360.766 	285.038 	539.797 	
14.3397 	-0.00823884 	-0.594275 	0.729757 	-0.312172 	0.00389998 	-3.13621 	90.0138 	116.35 	-0.551074 	204.323 	360.766 	285.038 	539.797 	
14.442 	-0.00829765 	-0.589583 	0.733724 	-0.329625 	0.00389223 	-3.1364 	90.0138 	116.35 	-0.551074 	203.224 	360.766 	285.038 	539.797 	
14.5438 	-0.00835588 	-0.584824 	0.737609 	-0.347077 	0.00388781 	-3.13659 	90.0138 	116.35 	-0.551074 	202.215 	360.766 	285.038 	539.797 	
14.6493 	-0.00846485 	-0.575596 	0.744759 	-0.380237 	0.00388861 	-3.13696 	90.0138 	116.35 	-0.551074 	201.106 	360.766 	285.038 	539.797 	
14.7519 	-0.0085213 	-0.570646 	0.748398 	-0.39769 	0.00389387 	-3.13715 	90.0138 	116.35 	-0.551074 	200.112 	360.766 	285.038 	539.797 	
14.8542 	-0.00858265 	-0.565128 	0.7523 	-0.416888 	0.0039035 	-3.13736 	90.0138 	116.35 	-0.551074 	199.1 	360.766 	285.038 	539.797 	
14.9559 	-0.00863772 	-0.560048 	0.755755 	-0.43434 	0.00391576 	-3.13755 	90.0138 	116.35 	-0.551074 	198.106 	360.766 	285.038 	539.797 	
15.0576 	-0.0086921 	-0.554908 	0.759121 	-0.451793 	0.00393134 	-3.13774 	90.0138 	116.35 	-0.551074 	197.02 	360.766 	285.038 	539.797 	
15.1593 	-0.00874579 	-0.54971 	0.762397 	-0.469245 	0.00395024 	-3.13793 	90.0138 	116.35 	-0.551074 	196.003 	360.766 	285.038 	539.797 	
15.2613 	-0.00879876 	-0.544456 	0.765582 	-0.486698 	0.00397246 	-3.13812 	90.0138 	116.35 	-0.551074 	195.013 	360.766 	285.038 	539.797 	
15.3643 	-0.008851 	-0.539147 	0.768674 	-0.504151 	0.00399799 	-3.13831 	90.0138 	116.35 	-0.551074 	194.014 	360.766 	285.038 	539.797 	
15.4662 	-0.00889738 	-0.534323 	0.771378 	-0.519858 	0.00402379 	-3.13848 	90.0138 	116.35 	-0.551074 	193 	360.766 	285.039 	539.797 	
15.568 	-0.00894818 	-0.528915 	0.774292 	-0.53731 	0.00405559 	-3.13867 	90.0138 	116.35 	-0.551074 	191.902 	360.766 	285.039 	539.797 	
15.6718 	-0.00899821 	-0.523456 	0.777112 	-0.554763 	0.00409067 	-3.13886 	90.0138 	116.35 	-0.551074 	190.904 	360.766 	285.039 	539.797 	
15.7752 	-0.00905232 	-0.517396 	0.780103 	-0.573961 	0.00413304 	-3.13906 	90.0138 	116.35 	-0.551074 	189.903 	360.766 	285.039 	539.797 	
15.8784 	-0.00910066 	-0.511837 	0.782721 	-0.591413 	0.00417498 	-3.13925 	90.0138 	116.35 	-0.551074 	188.793 	360.766 	285.039 	539.797 	
15.9803 	-0.00914818 	-0.506234 	0.785241 	-0.608866 	0.00422017 	-3.13943 	90.0138 	116.35 	-0.551074 	187.8 	360.766 	285.039 	539.797 	
16.0822 	-0.00919487 	-0.500588 	0.787664 	-0.626318 	0.00426859 	-3.13962 	90.0138 	116.35 	-0.551074 	186.786 	360.766 	285.039 	539.797 	
16.184 	-0.00923615 	-0.495471 	0.789759 	-0.642026 	0.00431493 	-3.13978 	90.0138 	116.35 	-0.551074 	185.787 	360.766 	285.039 	539.797 	
16.2869 	-0.0092812 	-0.489747 	0.791993 	-0.659478 	0.00436945 	-3.13997 	90.0138 	116.35 	-0.551074 	184.792 	360.766 	285.039 	539.797 	
16.3901 	-0.00932537 	-0.483985 	0.794127 	-0.676931 	0.00442717 	-3.14015 	90.0138 	116.35 	-0.551074 	183.681 	360.766 	285.04 	539.797 	
16.4921 	-0.00936865 	-0.478187 	0.796159 	-0.694383 	0.00448806 	-3.14033 	90.0138 	116.351 	-0.551074 	182.679 	360.766 	285.04 	539.797 	
16.5939 	-0.00941102 	-0.472355 	0.79809 	-0.711836 	0.0045521 	-3.14051 	90.0138 	116.351 	-0.551074 	181.676 	360.766 	285.04 	539.797 	
16.6958 	-0.00945247 	-0.466489 	0.799919 	-0.729288 	0.00461927 	-3.14069 	90.0138 	116.351 	-0.551074 	180.671 	360.766 	285.04 	539.797 	
16.7993 	-0.00949699 	-0.460001 	0.801813 	-0.748486 	0.00469675 	-3.14089 	90.0138 	116.351 	-0.551074 	179.565 	360.766 	285.04 	539.797 	
16.9018 	-0.00953647 	-0.454073 	0.803425 	-0.765938 	0.00477044 	-3.14106 	90.0138 	116.351 	-0.551074 	178.57 	360.766 	285.04 	539.797 	
17.004 	-0.00957119 	-0.448714 	0.804788 	-0.781645 	0.00483938 	-3.14122 	90.0138 	116.352 	-0.551074 	177.566 	360.766 	285.04 	539.797 	
17.1057 	-0.00960885 	-0.442735 	0.806204 	-0.799098 	0.00491887 	-3.14139 	90.0138 	116.352 	-0.551074 	176.56 	360.766 	285.04 	539.797 	
17.2079 	-0.00964552 	-0.436732 	0.807515 	-0.81655 	0.00500138 	-3.14157 	90.0138 	116.353 	-0.551074 	175.566 	360.766 	285.04 	539.797 	
17.3113 	-0.00968472 	-0.430104 	0.808835 	-0.835748 	0.00509561 	3.14143 	90.0138 	116.354 	-0.551074 	174.461 	360.766 	285.04 	539.797 	
17.4139 	-0.0097193 	-0.424057 	0.809925 	-0.8532 	0.00518438 	3.14126 	90.0138 	116.362 	-0.551074 	173.452 	360.766 	285.04 	539.797 	
17.5159 	-0.00975287 	-0.417993 	0.81091 	-0.870653 	0.0052761 	3.14109 	90.0138 	116.381 	-0.551074 	172.456 	360.766 	285.041 	539.797 	
17.618 	-0.00978542 	-0.411912 	0.811788 	-0.888105 	0.00537073 	3.14093 	90.0137 	116.388 	-0.551074 	171.448 	360.766 	285.041 	539.797 	
17.7199 	-0.00981694 	-0.405816 	0.81256 	-0.905558 	0.00546824 	3.14076 	90.0137 	116.39 	-0.551074 	170.343 	360.766 	285.041 	539.797 	
