time (NSec) 	Kinova Tip Position (t_x) 	t_y 	t_z 	Kinova Tip Angle (theta_x) 	Kinova Tip Angle (theta_y) 	Kinova Tip Angle (theta_z) 	Kinova Joint Angle (j1) 	(j2) 	(j3) 	(j4) 	Kinova Joint Angle (j5) 	(j6) 	(j7)
6.72578 	0.0700585 	-0.478829 	-0.235842 	1.73927 	0.294516 	2.96629 	90.1851 	63.0169 	-0.562012 	268.409 	17.9225 	285.324 	195.564 	
6.82875 	0.072417 	-0.475052 	-0.236565 	1.74792 	0.303855 	2.9595 	90.1851 	63.017 	-0.562012 	268.672 	18.427 	285.324 	196.063 	
6.93202 	0.0766299 	-0.473565 	-0.235966 	1.74685 	0.320639 	2.9471 	90.1851 	63.0174 	-0.562207 	268.726 	18.9173 	285.324 	196.554 	
7.03521 	0.0785164 	-0.472976 	-0.235652 	1.74602 	0.328185 	2.94154 	90.1851 	63.0173 	-0.562207 	268.733 	19.4811 	285.324 	197.108 	
7.14191 	0.0806063 	-0.472307 	-0.235294 	1.74508 	0.336568 	2.93538 	90.1851 	63.0173 	-0.562305 	268.734 	19.9877 	285.324 	197.615 	
7.24503 	0.0826896 	-0.471621 	-0.23493 	1.74411 	0.344948 	2.92923 	90.1851 	63.0171 	-0.562305 	268.735 	20.5011 	285.324 	198.153 	
7.34797 	0.0849732 	-0.470848 	-0.234519 	1.74301 	0.354164 	2.92249 	90.1851 	63.0169 	-0.562402 	268.735 	21.0158 	285.324 	198.671 	
7.45122 	0.0870418 	-0.470127 	-0.234137 	1.74199 	0.362539 	2.91637 	90.1851 	63.017 	-0.5625 	268.736 	21.5269 	285.323 	199.172 	
7.55371 	0.0891033 	-0.469391 	-0.233748 	1.74094 	0.370912 	2.91028 	90.1851 	63.0172 	-0.562598 	268.736 	22.0661 	285.323 	199.701 	
7.65708 	0.0909523 	-0.468715 	-0.233391 	1.73997 	0.378445 	2.90481 	90.1851 	63.0173 	-0.562598 	268.736 	22.5759 	285.323 	200.211 	
7.7603 	0.0929997 	-0.467948 	-0.232986 	1.73887 	0.386813 	2.89875 	90.1851 	63.0174 	-0.562695 	268.736 	23.0913 	285.323 	200.714 	
7.86319 	0.0950394 	-0.467164 	-0.232574 	1.73774 	0.395177 	2.89271 	90.1851 	63.0173 	-0.562891 	268.736 	23.6263 	285.323 	201.202 	
7.96642 	0.097274 	-0.466285 	-0.232112 	1.73646 	0.404375 	2.88609 	90.185 	63.0173 	-0.563086 	268.736 	24.1304 	285.323 	201.764 	
8.06912 	0.0990953 	-0.46555 	-0.231727 	1.73539 	0.411899 	2.88069 	90.185 	63.0172 	-0.563184 	268.736 	24.6381 	285.323 	202.274 	
8.17238 	0.101111 	-0.46472 	-0.231292 	1.73417 	0.420255 	2.87471 	90.185 	63.0172 	-0.563281 	268.736 	25.1284 	285.323 	202.758 	
8.27522 	0.103119 	-0.463873 	-0.230849 	1.73292 	0.428608 	2.86875 	90.1851 	63.0173 	-0.563379 	268.736 	25.6813 	285.323 	203.309 	
8.37824 	0.105118 	-0.46301 	-0.230398 	1.73165 	0.436957 	2.86282 	90.1851 	63.0173 	-0.563672 	268.736 	26.2006 	285.323 	203.809 	
8.48111 	0.107109 	-0.462132 	-0.22994 	1.73034 	0.445304 	2.8569 	90.1851 	63.0174 	-0.563672 	268.736 	26.685 	285.323 	204.299 	
8.58431 	0.10909 	-0.461239 	-0.229475 	1.729 	0.453647 	2.85101 	90.185 	63.0173 	-0.56377 	268.737 	27.229 	285.323 	204.86 	
8.68722 	0.111064 	-0.460329 	-0.229002 	1.72762 	0.461986 	2.84515 	90.185 	63.0172 	-0.564355 	268.737 	27.7479 	285.323 	205.372 	
8.79028 	0.113223 	-0.459311 	-0.228473 	1.72608 	0.471156 	2.83873 	90.185 	63.0172 	-0.564355 	268.737 	28.2301 	285.323 	205.868 	
8.89346 	0.115177 	-0.45837 	-0.227984 	1.72464 	0.479488 	2.83291 	90.185 	63.0171 	-0.564355 	268.737 	28.7811 	285.323 	206.357 	
8.99651 	0.117122 	-0.457413 	-0.227488 	1.72316 	0.487816 	2.82713 	90.185 	63.0171 	-0.564648 	268.737 	29.2824 	285.323 	206.913 	
9.09972 	0.118864 	-0.456539 	-0.227035 	1.72181 	0.495308 	2.82194 	90.185 	63.0171 	-0.564844 	268.737 	29.7939 	285.323 	207.409 	
9.20868 	0.120791 	-0.455553 	-0.226525 	1.72026 	0.503629 	2.81621 	90.185 	63.0172 	-0.564941 	268.737 	30.3269 	285.323 	207.957 	
9.31118 	0.122898 	-0.454451 	-0.225956 	1.71853 	0.512777 	2.80994 	90.185 	63.0172 	-0.564941 	268.737 	30.8455 	285.323 	208.475 	
9.41407 	0.124804 	-0.453433 	-0.22543 	1.71691 	0.521089 	2.80426 	90.185 	63.0171 	-0.564941 	268.737 	31.3884 	285.323 	209.02 	
9.52031 	0.1267 	-0.452401 	-0.224898 	1.71526 	0.529396 	2.79862 	90.185 	63.0172 	-0.565137 	268.737 	31.8783 	285.323 	209.505 	
9.62339 	0.128398 	-0.451459 	-0.224413 	1.71374 	0.536869 	2.79357 	90.185 	63.0171 	-0.565137 	268.737 	32.4368 	285.323 	210.012 	
9.72695 	0.13214 	-0.449323 	-0.223313 	1.71024 	0.553463 	2.78244 	90.185 	63.0171 	-0.565234 	268.737 	32.9537 	285.323 	210.558 	
9.83039 	0.133995 	-0.448233 	-0.222753 	1.70844 	0.561752 	2.77692 	90.185 	63.0171 	-0.56543 	268.738 	33.4368 	285.323 	211.049 	
9.93296 	0.135839 	-0.447128 	-0.222186 	1.70659 	0.570037 	2.77144 	90.185 	63.0172 	-0.56582 	268.738 	33.9929 	285.323 	211.569 	
10.0364 	0.137673 	-0.446009 	-0.221612 	1.7047 	0.578316 	2.766 	90.1849 	63.0171 	-0.565918 	268.738 	34.503 	285.323 	212.123 	
10.1422 	0.139495 	-0.444876 	-0.221031 	1.70277 	0.58659 	2.76059 	90.1849 	63.0172 	-0.566211 	268.738 	34.9881 	285.323 	212.607 	
10.2456 	0.141306 	-0.443728 	-0.220443 	1.70079 	0.594858 	2.75522 	90.1849 	63.0172 	-0.566504 	268.738 	35.5347 	285.323 	213.162 	
10.3484 	0.143106 	-0.442566 	-0.219848 	1.69877 	0.603121 	2.74989 	90.1845 	63.0171 	-0.566895 	268.738 	36.0509 	285.323 	213.666 	
10.4511 	0.144895 	-0.44139 	-0.219247 	1.6967 	0.611379 	2.7446 	90.1844 	63.017 	-0.56709 	268.738 	36.5494 	285.323 	214.145 	
10.5546 	0.146672 	-0.4402 	-0.218639 	1.69459 	0.61963 	2.73934 	90.1844 	63.017 	-0.567383 	268.738 	37.1007 	285.323 	214.713 	
10.6575 	0.148437 	-0.438996 	-0.218024 	1.69243 	0.627875 	2.73414 	90.1844 	63.0171 	-0.567676 	268.738 	37.6091 	285.323 	215.224 	
10.7607 	0.15019 	-0.437778 	-0.217402 	1.69022 	0.636114 	2.72897 	90.1843 	63.0171 	-0.567676 	268.738 	38.0992 	285.323 	215.715 	
10.8634 	0.151931 	-0.436547 	-0.216774 	1.68795 	0.644347 	2.72385 	90.1843 	63.0171 	-0.567773 	268.738 	38.6455 	285.323 	216.211 	
10.9665 	0.153661 	-0.435302 	-0.21614 	1.68564 	0.652573 	2.71878 	90.1842 	63.0172 	-0.568066 	268.738 	39.1678 	285.323 	216.763 	
11.0695 	0.155377 	-0.434043 	-0.215499 	1.68328 	0.660792 	2.71375 	90.1842 	63.0172 	-0.568164 	268.738 	39.6541 	285.323 	217.254 	
11.1728 	0.157082 	-0.43277 	-0.214851 	1.68086 	0.669004 	2.70877 	90.1842 	63.0172 	-0.568164 	268.738 	40.1384 	285.323 	217.757 	
11.2758 	0.158774 	-0.431485 	-0.214197 	1.67838 	0.677209 	2.70384 	90.1842 	63.0172 	-0.568262 	268.738 	40.706 	285.323 	218.331 	
11.3787 	0.160621 	-0.430055 	-0.213471 	1.67559 	0.686225 	2.69848 	90.1841 	63.017 	-0.568652 	268.738 	41.2094 	285.323 	218.817 	
11.4815 	0.16212 	-0.428874 	-0.21287 	1.67326 	0.693595 	2.69414 	90.1841 	63.017 	-0.568652 	268.739 	41.6943 	285.323 	219.309 	
11.5846 	0.163774 	-0.427549 	-0.212198 	1.67061 	0.701777 	2.68937 	90.1841 	63.017 	-0.568848 	268.739 	42.2609 	285.323 	219.865 	
11.6882 	0.165578 	-0.426076 	-0.21145 	1.66762 	0.710768 	2.68419 	90.1841 	63.017 	-0.568945 	268.739 	42.7693 	285.323 	220.361 	
11.7905 	0.167042 	-0.424859 	-0.210833 	1.66512 	0.718116 	2.68 	90.184 	63.0169 	-0.568945 	268.739 	43.2453 	285.323 	220.854 	
11.8937 	0.168656 	-0.423496 	-0.210142 	1.66229 	0.726272 	2.67541 	90.184 	63.0167 	-0.569141 	268.739 	43.8087 	285.323 	221.374 	
11.9969 	0.170257 	-0.422119 	-0.209445 	1.65938 	0.73442 	2.67088 	90.1839 	63.0168 	-0.569141 	268.739 	44.3122 	285.323 	221.92 	
12.0999 	0.171844 	-0.42073 	-0.208742 	1.65641 	0.742558 	2.6664 	90.1837 	63.017 	-0.569922 	268.739 	44.7996 	285.323 	222.408 	
12.2085 	0.173418 	-0.419329 	-0.208033 	1.65337 	0.750687 	2.662 	90.1837 	63.0167 	-0.569922 	268.739 	45.3541 	285.323 	222.967 	
12.312 	0.175133 	-0.417773 	-0.207246 	1.64994 	0.759617 	2.65723 	90.1837 	63.0169 	-0.569922 	268.739 	45.8615 	285.323 	223.463 	
12.4169 	0.176524 	-0.416489 	-0.206597 	1.64707 	0.766915 	2.65339 	90.1837 	63.017 	-0.570117 	268.74 	46.4057 	285.323 	223.995 	
12.5219 	0.178208 	-0.414906 	-0.205797 	1.64347 	0.775823 	2.64878 	90.1836 	63.017 	-0.570312 	268.74 	46.9071 	285.323 	224.515 	
12.6257 	0.181077 	-0.412138 	-0.2044 	1.63704 	0.791178 	2.64102 	90.1836 	63.0168 	-0.570312 	268.74 	47.4644 	285.323 	225.076 	
12.7284 	0.182566 	-0.410664 	-0.203656 	1.63354 	0.799243 	2.63705 	90.1836 	63.0169 	-0.57041 	268.74 	47.9553 	285.323 	225.561 	
12.8318 	0.184041 	-0.409178 	-0.202907 	1.62995 	0.807296 	2.63317 	90.1836 	63.017 	-0.570508 	268.74 	48.4601 	285.323 	226.066 	
12.9353 	0.185502 	-0.407681 	-0.202152 	1.62627 	0.815337 	2.62936 	90.1836 	63.017 	-0.570605 	268.74 	49.0192 	285.323 	226.618 	
13.0428 	0.186947 	-0.406172 	-0.201392 	1.6225 	0.823365 	2.62564 	90.1836 	63.017 	-0.570605 	268.74 	49.51 	285.323 	227.098 	
13.1457 	0.188378 	-0.404652 	-0.200627 	1.61865 	0.83138 	2.62201 	90.1837 	63.017 	-0.570605 	268.74 	50.05 	285.323 	227.665 	
13.2488 	0.189794 	-0.403121 	-0.199856 	1.61469 	0.839382 	2.61847 	90.1836 	63.017 	-0.570605 	268.74 	50.5646 	285.323 	228.184 	
13.3519 	0.191195 	-0.401579 	-0.19908 	1.61064 	0.84737 	2.61503 	90.1837 	63.017 	-0.570605 	268.74 	51.0584 	285.323 	228.666 	
13.4549 	0.19258 	-0.400025 	-0.198299 	1.60649 	0.855343 	2.61168 	90.1837 	63.017 	-0.570703 	268.74 	51.6016 	285.323 	229.217 	
13.5578 	0.193951 	-0.398461 	-0.197513 	1.60223 	0.863301 	2.60843 	90.1837 	63.0171 	-0.570801 	268.74 	52.1189 	285.323 	229.722 	
13.661 	0.195306 	-0.396886 	-0.196722 	1.59786 	0.871244 	2.60529 	90.1836 	63.017 	-0.571094 	268.74 	52.6185 	285.323 	230.2 	
13.7639 	0.196646 	-0.3953 	-0.195925 	1.59338 	0.879171 	2.60226 	90.1837 	63.017 	-0.571094 	268.74 	53.1513 	285.323 	230.707 	
13.867 	0.19797 	-0.393704 	-0.195124 	1.58879 	0.887081 	2.59933 	90.1836 	63.017 	-0.571289 	268.74 	53.6634 	285.323 	231.28 	
13.97 	0.199279 	-0.392098 	-0.194318 	1.58408 	0.894974 	2.59652 	90.1836 	63.017 	-0.571289 	268.74 	54.1717 	285.323 	231.775 	
14.0734 	0.200572 	-0.390481 	-0.193507 	1.57925 	0.902848 	2.59383 	90.1836 	63.017 	-0.571387 	268.74 	54.6463 	285.323 	232.262 	
14.1764 	0.201849 	-0.388854 	-0.192691 	1.57429 	0.910705 	2.59127 	90.1836 	63.0169 	-0.571387 	268.74 	55.2107 	285.323 	232.822 	
14.2789 	0.20311 	-0.387217 	-0.191871 	1.5692 	0.918542 	2.58883 	90.1836 	63.0168 	-0.571484 	268.741 	55.7247 	285.323 	233.307 	
14.3821 	0.204355 	-0.38557 	-0.191046 	1.56398 	0.92636 	2.58652 	90.1836 	63.0169 	-0.571973 	268.741 	56.2026 	285.323 	233.795 	
14.4853 	0.205584 	-0.383913 	-0.190216 	1.55861 	0.934157 	2.58435 	90.1833 	63.017 	-0.572852 	268.741 	56.7649 	285.323 	234.369 	
14.5879 	0.206797 	-0.382247 	-0.189382 	1.55311 	0.941932 	2.58232 	90.183 	63.017 	-0.573926 	268.741 	57.276 	285.323 	234.869 	
14.6912 	0.207993 	-0.380571 	-0.188543 	1.54745 	0.949685 	2.58044 	90.1826 	63.0169 	-0.574707 	268.741 	57.7611 	285.322 	235.358 	
14.7942 	0.209173 	-0.378886 	-0.1877 	1.54164 	0.957415 	2.5787 	90.1826 	63.0168 	-0.575098 	268.741 	58.3169 	285.322 	235.864 	
14.8973 	0.210337 	-0.377191 	-0.186853 	1.53567 	0.965121 	2.57713 	90.1826 	63.017 	-0.575781 	268.742 	58.8368 	285.322 	236.426 	
15.0006 	0.211484 	-0.375487 	-0.186001 	1.52954 	0.972803 	2.57571 	90.1826 	63.0169 	-0.575879 	268.742 	59.322 	285.322 	236.896 	
15.1094 	0.212614 	-0.373775 	-0.185145 	1.52323 	0.980458 	2.57447 	90.1826 	63.0169 	-0.575879 	268.742 	59.8649 	285.322 	237.465 	
15.2119 	0.213838 	-0.37188 	-0.184199 	1.51609 	0.988848 	2.5733 	90.1826 	63.017 	-0.576367 	268.742 	60.3734 	285.322 	237.988 	
15.3148 	0.214824 	-0.370323 	-0.183421 	1.51008 	0.995687 	2.5725 	90.1825 	63.017 	-0.577246 	268.743 	60.9155 	285.322 	238.51 	
15.4179 	0.216011 	-0.368409 	-0.182466 	1.50253 	1.00401 	2.57174 	90.1825 	63.0169 	-0.577734 	268.743 	61.4151 	285.322 	239.013 	
15.5222 	0.218013 	-0.36508 	-0.180806 	1.48892 	1.01831 	2.57098 	90.1825 	63.0168 	-0.577734 	268.743 	61.9335 	285.322 	239.519 	
15.625 	0.219041 	-0.363316 	-0.179926 	1.48145 	1.02578 	2.57087 	90.1825 	63.017 	-0.578418 	268.744 	62.4794 	285.322 	240.045 	
15.7279 	0.220053 	-0.361544 	-0.179043 	1.47377 	1.03323 	2.57099 	90.1823 	63.0168 	-0.578809 	268.744 	62.9638 	285.322 	240.556 	
15.8314 	0.221047 	-0.359764 	-0.178156 	1.46586 	1.04063 	2.57133 	90.1819 	63.0167 	-0.579688 	268.745 	63.4794 	285.322 	241.077 	
15.9343 	0.222023 	-0.357976 	-0.177265 	1.45771 	1.048 	2.5719 	90.1819 	63.0168 	-0.580371 	268.746 	64.0321 	285.322 	241.566 	
16.0422 	0.222982 	-0.356181 	-0.176371 	1.44931 	1.05533 	2.57272 	90.1819 	63.017 	-0.580664 	268.746 	64.5154 	285.322 	242.117 	
16.145 	0.223924 	-0.354377 	-0.175473 	1.44067 	1.06262 	2.57379 	90.1819 	63.0165 	-0.580762 	268.746 	65.0705 	285.322 	242.677 	
16.2481 	0.224848 	-0.352567 	-0.174572 	1.43176 	1.06987 	2.57511 	90.1819 	63.0167 	-0.582227 	268.747 	65.5835 	285.322 	243.138 	
16.3513 	0.225755 	-0.350749 	-0.173668 	1.42258 	1.07707 	2.57671 	90.1818 	63.0168 	-0.583594 	268.747 	66.0665 	285.322 	243.643 	
16.4545 	0.226643 	-0.348924 	-0.17276 	1.41311 	1.08423 	2.57859 	90.1814 	63.0167 	-0.587109 	268.747 	66.623 	285.322 	244.169 	
16.5572 	0.227514 	-0.347092 	-0.171849 	1.40336 	1.09134 	2.58076 	90.181 	63.0168 	-0.599023 	268.748 	67.1358 	285.322 	244.72 	
16.6604 	0.228367 	-0.345253 	-0.170935 	1.39329 	1.0984 	2.58323 	90.1809 	63.0166 	-0.605566 	268.748 	67.6104 	285.322 	245.212 	
16.7633 	0.229202 	-0.343407 	-0.170018 	1.38292 	1.1054 	2.58602 	90.1808 	63.0166 	-0.607617 	268.749 	68.13 	285.322 	245.726 	
16.8661 	0.230019 	-0.341555 	-0.169098 	1.37221 	1.11235 	2.58913 	90.1804 	63.0167 	-0.608496 	268.75 	68.6912 	285.322 	246.265 	
16.9696 	0.230818 	-0.339697 	-0.168176 	1.36116 	1.11925 	2.59259 	90.1804 	63.0168 	-0.608594 	268.751 	69.1681 	285.322 	246.745 	
17.0724 	0.231599 	-0.337832 	-0.16725 	1.34976 	1.12608 	2.59639 	90.1804 	63.0168 	-0.608789 	268.756 	69.6625 	285.322 	247.27 	
17.1754 	0.232361 	-0.335961 	-0.166321 	1.33799 	1.13285 	2.60056 	90.1801 	63.0165 	-0.609375 	268.764 	70.2264 	285.322 	247.835 	
17.2784 	0.233105 	-0.334084 	-0.16539 	1.32585 	1.13955 	2.6051 	90.1798 	63.0167 	-0.610059 	268.772 	70.7216 	285.322 	248.305 	
17.3814 	0.233831 	-0.332201 	-0.164456 	1.31331 	1.14618 	2.61004 	90.1794 	63.0166 	-0.61123 	268.773 	71.2327 	285.322 	248.818 	
17.4848 	0.234539 	-0.330312 	-0.16352 	1.30036 	1.15274 	2.61539 	90.1791 	63.0163 	-0.611426 	268.774 	71.7925 	285.322 	249.329 	
17.5875 	0.235228 	-0.328418 	-0.162581 	1.28699 	1.15923 	2.62115 	90.1791 	63.0163 	-0.611426 	268.774 	72.284 	285.322 	249.844 	
17.691 	0.235899 	-0.326519 	-0.16164 	1.27318 	1.16563 	2.62735 	90.1792 	63.0169 	-0.611621 	268.774 	72.7719 	285.322 	250.359 	
17.7938 	0.236551 	-0.324614 	-0.160696 	1.25892 	1.17195 	2.63401 	90.1791 	63.0164 	-0.611621 	268.775 	73.2808 	285.322 	250.884 	
17.8968 	0.237185 	-0.322704 	-0.159751 	1.24419 	1.17818 	2.64113 	90.1789 	63.0164 	-0.611719 	268.775 	73.8288 	285.321 	251.406 	
17.9995 	0.2378 	-0.320789 	-0.158803 	1.22898 	1.18432 	2.64873 	90.1789 	63.0165 	-0.612109 	268.775 	74.3172 	285.321 	251.918 	
18.1085 	0.238396 	-0.318869 	-0.157852 	1.21327 	1.19037 	2.65683 	90.1789 	63.0166 	-0.612207 	268.775 	74.8844 	285.321 	252.481 	
18.212 	0.238974 	-0.316944 	-0.1569 	1.19704 	1.19631 	2.66544 	90.1789 	63.0167 	-0.612207 	268.775 	75.3915 	285.321 	252.948 	
18.3164 	0.239533 	-0.315015 	-0.155946 	1.18028 	1.20214 	2.67458 	90.1784 	63.0159 	-0.612598 	268.775 	75.9206 	285.321 	253.51 	
18.4206 	0.240073 	-0.313082 	-0.15499 	1.16298 	1.20787 	2.68427 	90.1775 	63.0158 	-0.613086 	268.776 	76.4308 	285.321 	254.029 	
18.5249 	0.241096 	-0.309202 	-0.153072 	1.12667 	1.21896 	2.70534 	90.1772 	63.016 	-0.613281 	268.776 	76.9835 	285.321 	254.513 	
18.628 	0.24158 	-0.307256 	-0.152111 	1.10765 	1.22432 	2.71675 	90.1767 	63.0158 	-0.613086 	268.776 	77.4709 	285.321 	255.063 	
18.73 	0.242044 	-0.305307 	-0.151148 	1.08802 	1.22954 	2.72876 	90.1761 	63.0162 	-0.61377 	268.778 	77.9936 	285.321 	255.579 	
18.8321 	0.24249 	-0.303353 	-0.150183 	1.06777 	1.23463 	2.74138 	90.1735 	63.0156 	-0.614551 	268.778 	78.5074 	285.321 	256.064 	
18.9356 	0.242916 	-0.301396 	-0.149217 	1.04691 	1.23956 	2.75463 	90.1705 	63.0152 	-0.614844 	268.778 	79.0254 	285.321 	256.599 	
19.0426 	0.243323 	-0.299436 	-0.14825 	1.02541 	1.24434 	2.76851 	90.1702 	63.0153 	-0.614941 	268.779 	79.5352 	285.321 	257.125 	
19.1453 	0.243712 	-0.297473 	-0.147281 	1.00327 	1.24897 	2.78302 	90.1696 	63.0154 	-0.615723 	268.779 	80.1004 	285.321 	257.679 	
19.2487 	0.244081 	-0.295506 	-0.146311 	0.980488 	1.25342 	2.79818 	90.1692 	63.0156 	-0.615625 	268.779 	80.5733 	285.321 	258.163 	
19.3517 	0.244431 	-0.293537 	-0.14534 	0.95706 	1.2577 	2.81399 	90.1691 	63.0152 	-0.615723 	268.779 	81.0794 	285.321 	258.677 	
19.4545 	0.244762 	-0.291565 	-0.144368 	0.932987 	1.2618 	2.83044 	90.169 	63.0156 	-0.61582 	268.779 	81.6493 	285.321 	259.176 	
19.5578 	0.245073 	-0.28959 	-0.143395 	0.908273 	1.26571 	2.84753 	90.1689 	63.0153 	-0.61582 	268.78 	82.1293 	285.321 	259.686 	
19.6608 	0.245366 	-0.287613 	-0.142421 	0.882924 	1.26942 	2.86525 	90.169 	63.0154 	-0.61582 	268.78 	82.6288 	285.321 	260.211 	
19.7637 	0.245639 	-0.285633 	-0.141445 	0.856951 	1.27293 	2.8836 	90.1687 	63.0154 	-0.616113 	268.78 	83.1367 	285.321 	260.736 	
19.8668 	0.245893 	-0.283651 	-0.14047 	0.83037 	1.27623 	2.90256 	90.1687 	63.0153 	-0.616113 	268.78 	83.6744 	285.321 	261.254 	
19.9696 	0.246127 	-0.281667 	-0.139493 	0.8032 	1.27931 	2.9221 	90.1683 	63.0155 	-0.616504 	268.78 	84.1791 	285.321 	261.767 	
20.0728 	0.246343 	-0.279682 	-0.138516 	0.775463 	1.28216 	2.94221 	90.1679 	63.0153 	-0.616602 	268.78 	84.6926 	285.321 	262.28 	
